scenario_id,probability,empty_risk_per_km
S001,0.01,0.0025060512
S002,0.01,0.0042317626
S003,0.01,0.0062563572
S004,0.01,0.00125
S005,0.01,0.0049979671
S006,0.01,0.0025060512
S007,0.01,0.0029919433
S008,0.01,0.00125
S009,0.01,0.00125
S010,0.01,0.00125
S011,0.01,0.0078722469
S012,0.01,0.0019062964
S013,0.01,0.00125
S014,0.01,0.00125
S015,0.01,0.005860421
S016,0.01,0.0051299405
S017,0.01,0.00125
S018,0.01,0.00125
S019,0.01,0.0024108065
S020,0.01,0.005216074
S021,0.01,0.0034548269
S022,0.01,0.0037182185
S023,0.01,0.00125
S024,0.01,0.00125
S025,0.01,0.0040598433
S026,0.01,0.0029470519
S027,0.01,0.0058979794
S028,0.01,0.0051074867
S029,0.01,0.00125
S030,0.01,0.00125
S031,0.01,0.0044994259
S032,0.01,0.0041194761
S033,0.01,0.0117048956
S034,0.01,0.00125
S035,0.01,0.0024348925
S036,0.01,0.00125
S037,0.01,0.0040336602
S038,0.01,0.0131545038
S039,0.01,0.0018587955
S040,0.01,0.015571741
S041,0.01,0.0052938866
S042,0.01,0.0029470519
S043,0.01,0.0077129978
S044,0.01,0.005858483
S045,0.01,0.0020130758
S046,0.01,0.00125
S047,0.01,0.002834191
S048,0.01,0.00125
S049,0.01,0.00125
S050,0.01,0.00125
S051,0.01,0.00125
S052,0.01,0.00125
S053,0.01,0.00125
S054,0.01,0.00125
S055,0.01,0.00125
S056,0.01,0.004230708
S057,0.01,0.0034351869
S058,0.01,0.0069524247
S059,0.01,0.0064211586
S060,0.01,0.0037169458
S061,0.01,0.0037614506
S062,0.01,0.00125
S063,0.01,0.003782932
S064,0.01,0.003782932
S065,0.01,0.00125
S066,0.01,0.0049979671
S067,0.01,0.0035920508
S068,0.01,0.0039709374
S069,0.01,0.00125
S070,0.01,0.00125
S071,0.01,0.00125
S072,0.01,0.0070434956
S073,0.01,0.0026066817
S074,0.01,0.00125
S075,0.01,0.0119354768
S076,0.01,0.00125
S077,0.01,0.0029584893
S078,0.01,0.0022879932
S079,0.01,0.00125
S080,0.01,0.0052490494
S081,0.01,0.0035569589
S082,0.01,0.0029761606
S083,0.01,0.0025253585
S084,0.01,0.00125
S085,0.01,0.0096009178
S086,0.01,0.0042166957
S087,0.01,0.0037379509
S088,0.01,0.0028958106
S089,0.01,0.0088623822
S090,0.01,0.002741511
S091,0.01,0.00125
S092,0.01,0.007999282
S093,0.01,0.0061545015
S094,0.01,0.00125
S095,0.01,0.0026274415
S096,0.01,0.0036877841
S097,0.01,0.00125
S098,0.01,0.0042898585
S099,0.01,0.0043416926
S100,0.01,0.00125
