scenario_id,probability,empty_risk_per_km
S001,0.01,0.00125
S002,0.01,0.00125
S003,0.01,0.0052066579
S004,0.01,0.0037379509
S005,0.01,0.0019865581
S006,0.01,0.003016771
S007,0.01,0.0027752485
S008,0.01,0.0043756448
S009,0.01,0.003509032
S010,0.01,0.0029761606
S011,0.01,0.007999282
S012,0.01,0.0052066579
S013,0.01,0.0031218613
S014,0.01,0.003016771
S015,0.01,0.00283938
S016,0.01,0.0021852114
S017,0.01,0.00125
S018,0.01,0.00125
S019,0.01,0.0043119829
S020,0.01,0.0022963064
S021,0.01,0.0036717729
S022,0.01,0.0041106678
S023,0.01,0.00125
S024,0.01,0.0068190915
S025,0.01,0.00125
S026,0.01,0.005955006
S027,0.01,0.0024789123
S028,0.01,0.0061545015
S029,0.01,0.0043747956
S030,0.01,0.0038232984
S031,0.01,0.007172111
S032,0.01,0.0042793304
S033,0.01,0.0057578043
S034,0.01,0.0044675381
S035,0.01,0.0022963064
S036,0.01,0.00125
S037,0.01,0.0025938111
S038,0.01,0.0026899884
S039,0.01,0.0061372342
S040,0.01,0.0049219416
S041,0.01,0.0024164242
S042,0.01,0.0035126079
S043,0.01,0.00125
S044,0.01,0.0020904084
S045,0.01,0.0023780544
S046,0.01,0.00125
S047,0.01,0.0056541447
S048,0.01,0.00125
S049,0.01,0.00125
S050,0.01,0.00125
S051,0.01,0.0028685828
S052,0.01,0.0056160558
S053,0.01,0.0046765818
S054,0.01,0.0023692356
S055,0.01,0.0026870898
S056,0.01,0.0042992496
S057,0.01,0.0043158248
S058,0.01,0.0028297043
S059,0.01,0.0131545038
S060,0.01,0.0028907155
S061,0.01,0.00125
S062,0.01,0.00125
S063,0.01,0.0058979794
S064,0.01,0.0062563572
S065,0.01,0.0032031891
S066,0.01,0.00125
S067,0.01,0.00125
S068,0.01,0.002523963
S069,0.01,0.0029539018
S070,0.01,0.00125
S071,0.01,0.0032756467
S072,0.01,0.0029478677
S073,0.01,0.0027752485
S074,0.01,0.0099298994
S075,0.01,0.0021335049
S076,0.01,0.006006208
S077,0.01,0.0040604357
S078,0.01,0.0039548145
S079,0.01,0.0037379509
S080,0.01,0.013317029
S081,0.01,0.00125
S082,0.01,0.00125
S083,0.01,0.0037379509
S084,0.01,0.0033460372
S085,0.01,0.0029373752
S086,0.01,0.0024164242
S087,0.01,0.0044675381
S088,0.01,0.0052927379
S089,0.01,0.00125
S090,0.01,0.0034551671
S091,0.01,0.0054338306
S092,0.01,0.0119354768
S093,0.01,0.0054116053
S094,0.01,0.0084888989
S095,0.01,0.00125
S096,0.01,0.00125
S097,0.01,0.0085120899
S098,0.01,0.00125
S099,0.01,0.0027778044
S100,0.01,0.0028297043
