scenario_id,probability,empty_risk_per_km
S001,0.01,0.0096759339
S002,0.01,0.0070434956
S003,0.01,0.00125
S004,0.01,0.0023692356
S005,0.01,0.0064211586
S006,0.01,0.0042898585
S007,0.01,0.0039243074
S008,0.01,0.0025500875
S009,0.01,0.00125
S010,0.01,0.00125
S011,0.01,0.0059587021
S012,0.01,0.0032031891
S013,0.01,0.00125
S014,0.01,0.00125
S015,0.01,0.0038695577
S016,0.01,0.0035280323
S017,0.01,0.0024075552
S018,0.01,0.00125
S019,0.01,0.0070434956
S020,0.01,0.0034351869
S021,0.01,0.0052490494
S022,0.01,0.0062563572
S023,0.01,0.001326843
S024,0.01,0.005216074
S025,0.01,0.00125
S026,0.01,0.0045693173
S027,0.01,0.00125
S028,0.01,0.0024164242
S029,0.01,0.0077129978
S030,0.01,0.0024075552
S031,0.01,0.00125
S032,0.01,0.00125
S033,0.01,0.0057578043
S034,0.01,0.0045153486
S035,0.01,0.0037379509
S036,0.01,0.001326843
S037,0.01,0.0024789123
S038,0.01,0.0044994259
S039,0.01,0.0060143286
S040,0.01,0.00125
S041,0.01,0.007315445
S042,0.01,0.0040604357
S043,0.01,0.002553921
S044,0.01,0.0028500885
S045,0.01,0.00125
S046,0.01,0.0068000162
S047,0.01,0.0031673649
S048,0.01,0.0040589005
S049,0.01,0.0022963064
S050,0.01,0.0063989582
S051,0.01,0.0117455567
S052,0.01,0.0049121686
S053,0.01,0.0042992496
S054,0.01,0.00125
S055,0.01,0.0052938866
S056,0.01,0.0023901186
S057,0.01,0.001326843
S058,0.01,0.0029579387
S059,0.01,0.00125
S060,0.01,0.0037379509
S061,0.01,0.0023780544
S062,0.01,0.002741511
S063,0.01,0.0055955497
S064,0.01,0.0092449092
S065,0.01,0.00125
S066,0.01,0.0029373752
S067,0.01,0.00125
S068,0.01,0.0053450113
S069,0.01,0.018484252
S070,0.01,0.0032161683
S071,0.01,0.00125
S072,0.01,0.0034515622
S073,0.01,0.0018587955
S074,0.01,0.0042481605
S075,0.01,0.00125
S076,0.01,0.0029919433
S077,0.01,0.0044675381
S078,0.01,0.00125
S079,0.01,0.0109788362
S080,0.01,0.0020904084
S081,0.01,0.0062277188
S082,0.01,0.0018231154
S083,0.01,0.0042992496
S084,0.01,0.0024108065
S085,0.01,0.0062277188
S086,0.01,0.0035612108
S087,0.01,0.00125
S088,0.01,0.00125
S089,0.01,0.0028630946
S090,0.01,0.0042121328
S091,0.01,0.0051299405
S092,0.01,0.0042992496
S093,0.01,0.0026870898
S094,0.01,0.0020130758
S095,0.01,0.00125
S096,0.01,0.00499034
S097,0.01,0.002770375
S098,0.01,0.00125
S099,0.01,0.00125
S100,0.01,0.0028297043
