task_id,start_hour,finish_hour,origin_node_id,destination_node_id,self_cost,outsource_cost,base_risk,historical_mode,product_id,hazard_class,loaded_distance_km,duration_source
TSK000192,66.8857,80.55445,NOD000678,NOD000014,2042.0198,3932.69712,6.33,外协,PRD0167,普货,211.0,historical_distance_bin_median
TSK000232,67.89767164,81.56642164,NOD000632,NOD000585,3047.2978,5635.85737,10.38,外协,PRD0113,普货,346.0,historical_distance_bin_median
TSK000249,68.90964328,105.71434328,NOD000786,NOD000096,7160.8464,12609.46643,26.22,外协,PRD0185,普货,874.0,historical_distance_bin_median
TSK000285,69.92161493,82.21531493,NOD000678,NOD000178,2157.7069,4114.93225,6.75,外协,PRD0167,普货,225.0,direct_historical_od_median
TSK000298,70.93358657,111.59228657,NOD000678,NOD000161,12598.9053,20894.8564,44.22,自有,PRD0167,普货,1474.0,historical_distance_bin_median
TSK000348,71.94555821,84.67265821,NOD000678,NOD000017,2392.8611,4272.46699,7.95,自有,PRD0167,普货,265.0,direct_historical_od_median
TSK000350,72.95752985,79.43392985,NOD000632,NOD000182,1945.8573,3500.8039,5.31,外协,PRD0048,普货,177.0,direct_historical_od_median
TSK000437,73.96950149,119.03840149,NOD000781,NOD000198,12656.9077,19583.79093,41.85,自有,PRD0262,普货,1395.0,direct_historical_od_median
TSK000533,74.98147313,89.31457313,NOD000779,NOD000419,2760.368,5770.71792,10.77,自有,PRD0159,普货,359.0,direct_historical_od_median
TSK000538,75.99344478,88.28714478,NOD000678,NOD000178,2157.7069,4114.93225,6.75,外协,PRD0167,普货,225.0,direct_historical_od_median
TSK000660,77.00541642,113.81011642,NOD000632,NOD000470,7751.1723,12862.4386,26.91,外协,PRD0078,普货,897.0,historical_distance_bin_median
TSK000668,78.01738806,101.22708806,NOD000678,NOD000372,5844.8593,9805.95462,19.98,自有,PRD0166,普货,666.0,direct_historical_od_median
TSK000674,79.0293597,82.3676597,NOD000781,NOD000134,1320.0513,3439.05089,4.86,外协,PRD0262,普货,162.0,direct_historical_od_median
