task_id,start_hour,finish_hour,origin_node_id,destination_node_id,self_cost,outsource_cost,base_risk,historical_mode,product_id,hazard_class,loaded_distance_km,duration_source
TSK000002,124.287,164.5016,NOD000607,NOD000305,5703.9751,11064.89296,22.68,外协,PRD0262,普货,756.0,direct_historical_od_median
TSK000009,124.46451603,170.11101603,NOD000593,NOD000244,14489.7517,21251.88186,59.13,自有,PRD0138,危货,1460.0,direct_historical_od_median
TSK000013,124.64203206,161.44673206,NOD000612,NOD000150,7076.7164,12611.84661,26.22,外协,PRD0152,普货,874.0,historical_distance_bin_median
TSK000043,124.81954809,147.10234809,NOD000632,NOD000285,5135.3929,8679.41525,17.64,自有,PRD0097,普货,588.0,direct_historical_od_median
TSK000050,124.99706412,165.61736412,NOD000598,NOD000100,7064.2282,12788.65137,26.58,外协,PRD0228,普货,886.0,direct_historical_od_median
TSK000058,125.17458015,139.23398015,NOD000678,NOD000018,2482.6453,4635.27922,7.95,外协,PRD0167,普货,265.0,direct_historical_od_median
TSK000080,125.35209618,139.02084618,NOD000632,NOD000014,1964.7303,3879.49837,6.33,外协,PRD0076,普货,211.0,historical_distance_bin_median
TSK000097,125.52961221,137.00881221,NOD000632,NOD000178,2368.1828,4020.0171,6.75,外协,PRD0103,普货,225.0,direct_historical_od_median
TSK000180,125.70712824,142.21252824,NOD000779,NOD000136,793.4508,1979.41612,1.83,自有,PRD0156,普货,61.0,direct_historical_od_median
TSK000197,125.88464427,126.32204427,NOD000781,NOD000130,891.9023,1489.03403,1.14,外协,PRD0262,普货,38.0,direct_historical_od_median
TSK000201,126.06216031,158.72886031,NOD000607,NOD000430,8549.3115,13186.39212,27.96,外协,PRD0262,普货,932.0,direct_historical_od_median
TSK000204,126.23967634,139.94147634,NOD000678,NOD000177,2482.6453,4635.27922,7.95,外协,PRD0167,普货,265.0,direct_historical_od_median
TSK000241,126.41719237,163.22189237,NOD000678,NOD000519,7067.3803,12191.54739,25.2,自有,PRD0167,普货,840.0,historical_distance_bin_median
TSK000252,126.5947084,163.3994084,NOD000599,NOD000073,8473.1769,13904.55902,29.25,外协,PRD0226,普货,975.0,historical_distance_bin_median
TSK000267,126.77222443,146.27302443,NOD000794,NOD000113,7284.7295,12708.79412,26.46,外协,PRD0015,普货,882.0,direct_historical_od_median
TSK000283,126.94974046,139.24894046,NOD000678,NOD000020,1664.6594,3729.9988,5.79,外协,PRD0167,普货,193.0,direct_historical_od_median
TSK000285,127.12725649,139.42095649,NOD000678,NOD000178,2157.7069,4114.93225,6.75,外协,PRD0167,普货,225.0,direct_historical_od_median
TSK000312,127.30477252,153.11287252,NOD000593,NOD000422,9542.3709,13189.95876,35.883,自有,PRD0141,危货,886.0,direct_historical_od_median
TSK000316,127.48228855,143.98768855,NOD000779,NOD000136,793.4508,1979.41612,1.83,自有,PRD0156,普货,61.0,direct_historical_od_median
TSK000334,127.65980458,149.32620458,NOD000678,NOD000232,6007.4515,10145.12048,20.58,外协,PRD0149,普货,686.0,direct_historical_od_median
