scenario_id,probability,empty_risk_per_km
S001,0.01,0.0042166957
S002,0.01,0.010453084
S003,0.01,0.00125
S004,0.01,0.0058095288
S005,0.01,0.00125
S006,0.01,0.0016335079
S007,0.01,0.00125
S008,0.01,0.00125
S009,0.01,0.0049219416
S010,0.01,0.0039548145
S011,0.01,0.0033433423
S012,0.01,0.00125
S013,0.01,0.0022986177
S014,0.01,0.00125
S015,0.01,0.0046577054
S016,0.01,0.0039709374
S017,0.01,0.0059587021
S018,0.01,0.003330745
S019,0.01,0.0032418974
S020,0.01,0.0049121686
S021,0.01,0.0025264019
S022,0.01,0.0032292597
S023,0.01,0.0028630946
S024,0.01,0.0043104964
S025,0.01,0.0042317626
S026,0.01,0.00125
S027,0.01,0.0074416989
S028,0.01,0.0051502653
S029,0.01,0.0043104964
S030,0.01,0.0082828512
S031,0.01,0.0042121328
S032,0.01,0.0056160558
S033,0.01,0.0043416926
S034,0.01,0.0040447954
S035,0.01,0.0063202715
S036,0.01,0.00125
S037,0.01,0.0041391817
S038,0.01,0.0042992496
S039,0.01,0.0041391817
S040,0.01,0.0069039903
S041,0.01,0.00125
S042,0.01,0.00125
S043,0.01,0.00125
S044,0.01,0.0051299405
S045,0.01,0.00125
S046,0.01,0.015571741
S047,0.01,0.0025253585
S048,0.01,0.0043747956
S049,0.01,0.00125
S050,0.01,0.0018587955
S051,0.01,0.0042793304
S052,0.01,0.00125
S053,0.01,0.0038406797
S054,0.01,0.0109788362
S055,0.01,0.00125
S056,0.01,0.0024075552
S057,0.01,0.00125
S058,0.01,0.00125
S059,0.01,0.0063989582
S060,0.01,0.0036877841
S061,0.01,0.00125
S062,0.01,0.00125
S063,0.01,0.002553921
S064,0.01,0.00125
S065,0.01,0.0030853784
S066,0.01,0.0036794144
S067,0.01,0.010453084
S068,0.01,0.0052189382
S069,0.01,0.0046765818
S070,0.01,0.0085142503
S071,0.01,0.015571741
S072,0.01,0.00125
S073,0.01,0.0042086943
S074,0.01,0.0032756467
S075,0.01,0.008483702
S076,0.01,0.00125
S077,0.01,0.0035467202
S078,0.01,0.00125
S079,0.01,0.00125
S080,0.01,0.0043104964
S081,0.01,0.0025999135
S082,0.01,0.0042898585
S083,0.01,0.0033322576
S084,0.01,0.0036877841
S085,0.01,0.00125
S086,0.01,0.00125
S087,0.01,0.0042086943
S088,0.01,0.0055881595
S089,0.01,0.00125
S090,0.01,0.013737937
S091,0.01,0.0032756467
S092,0.01,0.00125
S093,0.01,0.0079429357
S094,0.01,0.0053450113
S095,0.01,0.0024789123
S096,0.01,0.0028685828
S097,0.01,0.0069524247
S098,0.01,0.00125
S099,0.01,0.0028297043
S100,0.01,0.00125
