scenario_id,probability,empty_risk_per_km
S001,0.01,0.0032292597
S002,0.01,0.003016771
S003,0.01,0.0021439682
S004,0.01,0.00125
S005,0.01,0.0043104964
S006,0.01,0.0099298994
S007,0.01,0.0033078991
S008,0.01,0.00125
S009,0.01,0.002770375
S010,0.01,0.0043756448
S011,0.01,0.0018587955
S012,0.01,0.0029584893
S013,0.01,0.0037665041
S014,0.01,0.0023692356
S015,0.01,0.00125
S016,0.01,0.0025938111
S017,0.01,0.00125
S018,0.01,0.00125
S019,0.01,0.0026870898
S020,0.01,0.0130307971
S021,0.01,0.00499034
S022,0.01,0.003607891
S023,0.01,0.0117048956
S024,0.01,0.0028907155
S025,0.01,0.0025379436
S026,0.01,0.0034351869
S027,0.01,0.0026899884
S028,0.01,0.00125
S029,0.01,0.00125
S030,0.01,0.0034548269
S031,0.01,0.0077087696
S032,0.01,0.00125
S033,0.01,0.0053450113
S034,0.01,0.0033322576
S035,0.01,0.0033199546
S036,0.01,0.0143601269
S037,0.01,0.002523963
S038,0.01,0.0062277188
S039,0.01,0.0027730216
S040,0.01,0.00125
S041,0.01,0.0077087696
S042,0.01,0.00125
S043,0.01,0.0019273821
S044,0.01,0.00125
S045,0.01,0.0037614506
S046,0.01,0.00283938
S047,0.01,0.00125
S048,0.01,0.0024789123
S049,0.01,0.013737937
S050,0.01,0.013737937
S051,0.01,0.0016872599
S052,0.01,0.00125
S053,0.01,0.00125
S054,0.01,0.0028285692
S055,0.01,0.0038582525
S056,0.01,0.0025264019
S057,0.01,0.0041577262
S058,0.01,0.0131545038
S059,0.01,0.0018587955
S060,0.01,0.0027730216
S061,0.01,0.0079872906
S062,0.01,0.0131545038
S063,0.01,0.00125
S064,0.01,0.013737937
S065,0.01,0.00125
S066,0.01,0.0033078991
S067,0.01,0.0038082421
S068,0.01,0.0043104964
S069,0.01,0.0091499209
S070,0.01,0.0042793304
S071,0.01,0.0096009178
S072,0.01,0.00125
S073,0.01,0.0016335079
S074,0.01,0.0031218613
S075,0.01,0.00125
S076,0.01,0.005955006
S077,0.01,0.00125
S078,0.01,0.00125
S079,0.01,0.0078722469
S080,0.01,0.0059587021
S081,0.01,0.00125
S082,0.01,0.003782932
S083,0.01,0.00125
S084,0.01,0.0035467202
S085,0.01,0.006006208
S086,0.01,0.00125
S087,0.01,0.0033885289
S088,0.01,0.00125
S089,0.01,0.0022986177
S090,0.01,0.0029584893
S091,0.01,0.00125
S092,0.01,0.0019145619
S093,0.01,0.0028907155
S094,0.01,0.0061372342
S095,0.01,0.0043104964
S096,0.01,0.0054572339
S097,0.01,0.002834191
S098,0.01,0.00125
S099,0.01,0.0031052233
S100,0.01,0.0028337435
