vehicle_id,initial_node_id,available_hour,risk_factor,risk_percentile,vehicle_type,hazard_class,admission_indicator
VEH000264,NOD000678,0.0,0.769097,0.038194,半挂牵引车,危货,1
VEH000093,NOD000678,0.0,1.2135415,0.927083,半挂牵引车,危货,1
VEH000057,NOD000678,0.0,1.236111,0.972222,半挂牵引车,普货,1
VEH000302,NOD000678,0.0,0.956597,0.413194,半挂牵引车,普货,1
VEH000032,NOD000678,0.0,1.203125,0.90625,半挂牵引车,普货,1
VEH000478,NOD000678,0.0,0.862847,0.225694,半挂牵引车,危货,1
VEH000252,NOD000678,0.0,1.0069445,0.513889,半挂牵引车,普货,1
VEH000053,NOD000678,0.0,1.206597,0.913194,半挂牵引车,普货,1
VEH000317,NOD000678,0.0,0.9166665,0.333333,半挂牵引车,普货,1
VEH000289,NOD000678,0.0,0.859375,0.21875,半挂牵引车,危货,1
VEH000060,NOD000678,0.0,1.217014,0.934028,半挂牵引车,危货,1
VEH000265,NOD000678,0.0,0.78125,0.0625,半挂牵引车,危货,1
VEH000228,NOD000678,0.0,0.829861,0.159722,半挂牵引车,普货,1
VEH000028,NOD000678,0.0,1.2291665,0.958333,半挂牵引车,普货,1
VEH000248,NOD000678,0.0,0.965278,0.430556,半挂牵引车,普货,1
VEH000058,NOD000678,0.0,1.0208335,0.541667,半挂牵引车,普货,1
VEH000036,NOD000678,0.0,1.2447915,0.989583,半挂牵引车,普货,1
VEH000492,NOD000678,0.0,0.9895835,0.479167,,,1
VEH000339,NOD000678,0.0,0.949653,0.399306,半挂牵引车,普货,1
VEH000035,NOD000678,0.0,1.185764,0.871528,半挂牵引车,普货,1
VEH000033,NOD000678,0.0,0.935764,0.371528,半挂牵引车,普货,1
VEH000063,NOD000678,0.0,1.1197915,0.739583,半挂牵引车,普货,1
VEH000066,NOD000678,0.0,1.1163195,0.732639,半挂牵引车,普货,1
VEH000281,NOD000678,0.0,0.7569445,0.013889,半挂牵引车,危货,1
VEH000222,NOD000678,0.0,1.170139,0.840278,半挂牵引车,普货,1
VEH000064,NOD000678,0.0,0.8975695,0.295139,半挂牵引车,普货,1
VEH000003,NOD000678,0.0,1.2118055,0.923611,半挂牵引车,普货,1
VEH000513,NOD000678,0.0,0.9774305,0.454861,半挂牵引车,普货,1
VEH000292,NOD000678,0.0,0.809028,0.118056,半挂牵引车,危货,1
VEH000034,NOD000678,0.0,1.173611,0.847222,半挂牵引车,普货,1
VEH000411,NOD000678,0.0,0.815972,0.131944,半挂牵引车,危货,1
VEH000355,NOD000678,0.0,0.777778,0.055556,半挂牵引车,危货,1
VEH000044,NOD000678,0.0,1.1770835,0.854167,半挂牵引车,普货,1
VEH000344,NOD000678,0.0,0.84375,0.1875,半挂牵引车,危货,1
VEH000062,NOD000678,0.0,1.079861,0.659722,半挂牵引车,普货,1
VEH000488,NOD000678,0.0,0.8697915,0.239583,半挂牵引车,危货,1
VEH000301,NOD000678,0.0,0.970486,0.440972,半挂牵引车,普货,1
VEH000321,NOD000678,0.0,1.154514,0.809028,半挂牵引车,普货,1
VEH000096,NOD000678,0.0,0.888889,0.277778,半挂牵引车,普货,1
VEH000426,NOD000678,0.0,0.9479165,0.395833,半挂牵引车,危货,1
VEH000514,NOD000678,0.0,1.142361,0.784722,半挂牵引车,普货,1
VEH000376,NOD000678,0.0,0.826389,0.152778,半挂牵引车,危货,1
VEH000409,NOD000678,0.0,0.857639,0.215278,半挂牵引车,危货,1
VEH000085,NOD000678,0.0,1.2256945,0.951389,半挂牵引车,普货,1
VEH000098,NOD000678,0.0,1.043403,0.586806,半挂牵引车,危货,1
VEH000506,NOD000678,0.0,0.8854165,0.270833,半挂牵引车,危货,1
VEH000291,NOD000678,0.0,0.8524305,0.204861,半挂牵引车,危货,1
VEH000095,NOD000678,0.0,1.126736,0.753472,半挂牵引车,普货,1
VEH000377,NOD000678,0.0,0.782986,0.065972,半挂牵引车,危货,1
VEH000087,NOD000678,0.0,1.1875,0.875,半挂牵引车,普货,1
