scenario_id,probability,empty_risk_per_km
S001,0.01,0.00125
S002,0.01,0.0063202715
S003,0.01,0.0070488988
S004,0.01,0.00125
S005,0.01,0.00125
S006,0.01,0.0061545015
S007,0.01,0.0064681993
S008,0.01,0.0049219416
S009,0.01,0.0077129978
S010,0.01,0.00125
S011,0.01,0.0033885289
S012,0.01,0.00125
S013,0.01,0.0058095288
S014,0.01,0.0024075552
S015,0.01,0.0060143286
S016,0.01,0.0033885289
S017,0.01,0.00125
S018,0.01,0.0018587955
S019,0.01,0.0021852114
S020,0.01,0.0054116053
S021,0.01,0.0020478845
S022,0.01,0.00283938
S023,0.01,0.0040598433
S024,0.01,0.003607891
S025,0.01,0.00125
S026,0.01,0.0029373752
S027,0.01,0.0061372342
S028,0.01,0.00125
S029,0.01,0.0036695469
S030,0.01,0.00125
S031,0.01,0.0064681993
S032,0.01,0.0052671472
S033,0.01,0.002834191
S034,0.01,0.007315445
S035,0.01,0.007315445
S036,0.01,0.0038505244
S037,0.01,0.0038695577
S038,0.01,0.0096759339
S039,0.01,0.003330745
S040,0.01,0.00125
S041,0.01,0.0088623822
S042,0.01,0.0069524247
S043,0.01,0.0023692356
S044,0.01,0.00125
S045,0.01,0.0038082421
S046,0.01,0.00125
S047,0.01,0.0042457405
S048,0.01,0.00125
S049,0.01,0.0040589005
S050,0.01,0.00125
S051,0.01,0.0046577054
S052,0.01,0.0053804063
S053,0.01,0.00125
S054,0.01,0.00125
S055,0.01,0.0040447954
S056,0.01,0.00125
S057,0.01,0.0049101387
S058,0.01,0.00125
S059,0.01,0.0040568473
S060,0.01,0.00125
S061,0.01,0.00125
S062,0.01,0.00125
S063,0.01,0.0063202715
S064,0.01,0.0046147029
S065,0.01,0.0034919078
S066,0.01,0.0076176366
S067,0.01,0.0032871367
S068,0.01,0.00125
S069,0.01,0.0041194761
S070,0.01,0.0032161683
S071,0.01,0.0042086943
S072,0.01,0.0070488988
S073,0.01,0.00125
S074,0.01,0.00125
S075,0.01,0.0022758004
S076,0.01,0.0041194761
S077,0.01,0.0031986641
S078,0.01,0.0084888989
S079,0.01,0.0058095288
S080,0.01,0.00125
S081,0.01,0.0017518306
S082,0.01,0.00125
S083,0.01,0.0027039351
S084,0.01,0.0062277188
S085,0.01,0.0046577054
S086,0.01,0.0031218613
S087,0.01,0.0032292597
S088,0.01,0.006006208
S089,0.01,0.002741511
S090,0.01,0.00125
S091,0.01,0.00125
S092,0.01,0.0028297043
S093,0.01,0.0058095288
S094,0.01,0.00125
S095,0.01,0.0025264019
S096,0.01,0.00125
S097,0.01,0.0032871367
S098,0.01,0.0031986641
S099,0.01,0.0028285692
S100,0.01,0.0052066579
