task_id,start_hour,finish_hour,origin_node_id,destination_node_id,self_cost,outsource_cost,base_risk,historical_mode,product_id,hazard_class,loaded_distance_km,duration_source
TSK000004,64.1941,86.239,NOD000597,NOD000431,7153.9998,9351.99945,23.94,自有,PRD0212,普货,798.0,historical_distance_bin_median
TSK000012,66.72373542,107.38243542,NOD000593,NOD000289,13250.3598,16191.63198,54.7965,自有,PRD0138,危货,1353.0,historical_distance_bin_median
TSK000023,69.25337083,105.17467083,NOD000599,NOD000048,8458.0744,11466.78615,29.49,外协,PRD0226,普货,983.0,direct_historical_od_median
TSK000044,71.78300625,116.85190625,NOD000781,NOD000198,12572.7777,16025.04909,41.85,外协,PRD0262,普货,1395.0,direct_historical_od_median
TSK000046,74.31264167,94.84674167,NOD000622,NOD000341,4817.4471,6648.14016,16.2,外协,PRD0188,普货,540.0,historical_distance_bin_median
TSK000059,76.84227708,96.01787708,NOD000777,NOD000031,6075.5011,9010.60245,27.0945,自有,PRD0173,危货,669.0,direct_historical_od_median
TSK000067,79.3719125,81.5566125,NOD000779,NOD000138,279.4466,1587.37536,1.44,自有,PRD0156,普货,48.0,direct_historical_od_median
TSK000083,81.90154792,102.43564792,NOD000790,NOD000341,4901.5771,6646.19274,16.2,外协,PRD0202,普货,540.0,historical_distance_bin_median
TSK000103,84.43118333,106.47608333,NOD000622,NOD000495,5786.6841,7852.88106,19.56,外协,PRD0188,普货,652.0,historical_distance_bin_median
TSK000113,86.96081875,152.48786875,NOD000678,NOD000362,17505.7914,21919.09302,56.94,自有,PRD0148,普货,1898.0,historical_distance_bin_median
TSK000180,89.49045417,105.99585417,NOD000779,NOD000136,793.4508,1619.52228,1.83,自有,PRD0156,普货,61.0,direct_historical_od_median
TSK000214,92.02008958,98.69538958,NOD000777,NOD000419,4171.8909,5347.61487,14.5395,自有,PRD0173,危货,359.0,direct_historical_od_median
TSK000278,94.549725,131.354425,NOD000781,NOD000151,8833.3319,11336.32674,29.31,自有,PRD0262,普货,977.0,historical_distance_bin_median
TSK000376,97.07936042,109.37306042,NOD000678,NOD000178,2157.7069,3366.76275,6.75,外协,PRD0167,普货,225.0,direct_historical_od_median
TSK000399,99.60899583,140.26769583,NOD000781,NOD000111,9802.3981,12568.33701,32.64,外协,PRD0262,普货,1088.0,direct_historical_od_median
TSK000443,102.13863125,129.05503125,NOD000780,NOD000316,7528.4628,10247.34357,25.86,自有,PRD0161,普货,862.0,direct_historical_od_median
TSK000459,104.66826667,116.96196667,NOD000678,NOD000178,2157.7069,3366.76275,6.75,外协,PRD0167,普货,225.0,direct_historical_od_median
TSK000473,107.19790208,120.86665208,NOD000632,NOD000052,3330.6761,4578.67296,10.38,外协,PRD0112,普货,346.0,historical_distance_bin_median
TSK000524,109.7275375,154.5875375,NOD000777,NOD000206,15514.8872,18910.1277,64.152,自有,PRD0173,危货,1584.0,direct_historical_od_median
TSK000559,112.25717292,124.55087292,NOD000678,NOD000178,2157.7069,3366.76275,6.75,自有,PRD0167,普货,225.0,direct_historical_od_median
TSK000660,114.78680833,151.59150833,NOD000632,NOD000470,7751.1723,10523.8134,26.91,外协,PRD0078,普货,897.0,historical_distance_bin_median
TSK000730,117.31644375,138.78584375,NOD000777,NOD000326,7241.2943,8695.12707,27.0945,自有,PRD0173,危货,669.0,direct_historical_od_median
TSK000733,119.84607917,133.51482917,NOD000632,NOD000014,2248.1086,3141.65196,6.33,外协,PRD0077,普货,211.0,historical_distance_bin_median
