vehicle_id,task_id,q_ki
VEH000348,TSK000192,1
VEH000300,TSK000192,1
VEH000530,TSK000192,1
VEH000393,TSK000192,1
VEH000063,TSK000192,1
VEH000323,TSK000192,1
VEH000014,TSK000192,1
VEH000031,TSK000192,1
VEH000331,TSK000192,1
VEH000514,TSK000192,1
VEH000240,TSK000192,1
VEH000060,TSK000192,1
VEH000036,TSK000192,0
VEH000081,TSK000192,0
VEH000389,TSK000192,0
VEH000278,TSK000192,1
VEH000328,TSK000192,1
VEH000309,TSK000192,1
VEH000072,TSK000192,1
VEH000034,TSK000192,0
VEH000248,TSK000192,1
VEH000508,TSK000192,1
VEH000505,TSK000192,1
VEH000515,TSK000192,1
VEH000329,TSK000192,1
VEH000306,TSK000192,1
VEH000468,TSK000192,1
VEH000040,TSK000192,1
VEH000526,TSK000192,0
VEH000433,TSK000192,0
VEH000250,TSK000192,1
VEH000523,TSK000192,1
VEH000354,TSK000192,1
VEH000302,TSK000192,1
VEH000042,TSK000192,0
VEH000026,TSK000192,1
VEH000069,TSK000192,1
VEH000403,TSK000192,0
VEH000343,TSK000192,1
VEH000459,TSK000192,1
VEH000422,TSK000192,1
VEH000416,TSK000192,1
VEH000492,TSK000192,1
VEH000289,TSK000192,1
VEH000090,TSK000192,1
VEH000379,TSK000192,0
VEH000510,TSK000192,1
VEH000064,TSK000192,1
VEH000336,TSK000192,0
VEH000408,TSK000192,1
VEH000252,TSK000192,1
VEH000395,TSK000192,1
VEH000097,TSK000192,0
VEH000409,TSK000192,1
VEH000291,TSK000192,1
VEH000527,TSK000192,1
VEH000377,TSK000192,1
VEH000281,TSK000192,1
VEH000007,TSK000192,1
VEH000275,TSK000192,0
VEH000358,TSK000192,0
VEH000424,TSK000192,1
VEH000224,TSK000192,1
VEH000458,TSK000192,1
VEH000303,TSK000192,1
VEH000419,TSK000192,1
VEH000524,TSK000192,1
VEH000068,TSK000192,1
VEH000378,TSK000192,1
VEH000057,TSK000192,1
VEH000067,TSK000192,1
VEH000101,TSK000192,1
VEH000308,TSK000192,0
VEH000349,TSK000192,0
VEH000037,TSK000192,1
VEH000059,TSK000192,0
VEH000516,TSK000192,1
VEH000269,TSK000192,0
VEH000370,TSK000192,1
VEH000321,TSK000192,1
VEH000332,TSK000192,1
VEH000282,TSK000192,1
VEH000221,TSK000192,1
VEH000092,TSK000192,1
VEH000290,TSK000192,1
VEH000388,TSK000192,1
VEH000506,TSK000192,1
VEH000430,TSK000192,1
VEH000478,TSK000192,1
VEH000071,TSK000192,0
VEH000518,TSK000192,1
VEH000024,TSK000192,1
VEH000365,TSK000192,1
VEH000357,TSK000192,1
VEH000223,TSK000192,1
VEH000048,TSK000192,1
VEH000441,TSK000192,1
VEH000341,TSK000192,0
VEH000099,TSK000192,0
VEH000271,TSK000192,1
VEH000348,TSK000232,1
VEH000300,TSK000232,1
VEH000530,TSK000232,0
VEH000393,TSK000232,1
VEH000063,TSK000232,0
VEH000323,TSK000232,0
VEH000014,TSK000232,0
VEH000031,TSK000232,1
VEH000331,TSK000232,1
VEH000514,TSK000232,1
VEH000240,TSK000232,0
VEH000060,TSK000232,1
VEH000036,TSK000232,1
VEH000081,TSK000232,1
VEH000389,TSK000232,1
VEH000278,TSK000232,0
VEH000328,TSK000232,1
VEH000309,TSK000232,1
VEH000072,TSK000232,1
VEH000034,TSK000232,0
VEH000248,TSK000232,1
VEH000508,TSK000232,1
VEH000505,TSK000232,1
VEH000515,TSK000232,1
VEH000329,TSK000232,1
VEH000306,TSK000232,1
VEH000468,TSK000232,1
VEH000040,TSK000232,1
VEH000526,TSK000232,1
VEH000433,TSK000232,1
VEH000250,TSK000232,1
VEH000523,TSK000232,1
VEH000354,TSK000232,1
VEH000302,TSK000232,1
VEH000042,TSK000232,1
VEH000026,TSK000232,1
VEH000069,TSK000232,0
VEH000403,TSK000232,0
VEH000343,TSK000232,1
VEH000459,TSK000232,1
VEH000422,TSK000232,1
VEH000416,TSK000232,0
VEH000492,TSK000232,1
VEH000289,TSK000232,0
VEH000090,TSK000232,1
VEH000379,TSK000232,1
VEH000510,TSK000232,1
VEH000064,TSK000232,1
VEH000336,TSK000232,1
VEH000408,TSK000232,0
VEH000252,TSK000232,1
VEH000395,TSK000232,0
VEH000097,TSK000232,1
VEH000409,TSK000232,1
VEH000291,TSK000232,0
VEH000527,TSK000232,1
VEH000377,TSK000232,1
VEH000281,TSK000232,1
VEH000007,TSK000232,1
VEH000275,TSK000232,1
VEH000358,TSK000232,1
VEH000424,TSK000232,1
VEH000224,TSK000232,1
VEH000458,TSK000232,1
VEH000303,TSK000232,1
VEH000419,TSK000232,1
VEH000524,TSK000232,1
VEH000068,TSK000232,0
VEH000378,TSK000232,1
VEH000057,TSK000232,1
VEH000067,TSK000232,1
VEH000101,TSK000232,1
VEH000308,TSK000232,1
VEH000349,TSK000232,1
VEH000037,TSK000232,0
VEH000059,TSK000232,1
VEH000516,TSK000232,1
VEH000269,TSK000232,1
VEH000370,TSK000232,1
VEH000321,TSK000232,1
VEH000332,TSK000232,0
VEH000282,TSK000232,1
VEH000221,TSK000232,1
VEH000092,TSK000232,1
VEH000290,TSK000232,1
VEH000388,TSK000232,1
VEH000506,TSK000232,1
VEH000430,TSK000232,1
VEH000478,TSK000232,0
VEH000071,TSK000232,1
VEH000518,TSK000232,0
VEH000024,TSK000232,1
VEH000365,TSK000232,1
VEH000357,TSK000232,1
VEH000223,TSK000232,1
VEH000048,TSK000232,1
VEH000441,TSK000232,1
VEH000341,TSK000232,0
VEH000099,TSK000232,1
VEH000271,TSK000232,1
VEH000348,TSK000249,1
VEH000300,TSK000249,1
VEH000530,TSK000249,1
VEH000393,TSK000249,0
VEH000063,TSK000249,0
VEH000323,TSK000249,1
VEH000014,TSK000249,1
VEH000031,TSK000249,0
VEH000331,TSK000249,1
VEH000514,TSK000249,0
VEH000240,TSK000249,1
VEH000060,TSK000249,1
VEH000036,TSK000249,1
VEH000081,TSK000249,0
VEH000389,TSK000249,1
VEH000278,TSK000249,0
VEH000328,TSK000249,0
VEH000309,TSK000249,1
VEH000072,TSK000249,1
VEH000034,TSK000249,0
VEH000248,TSK000249,1
VEH000508,TSK000249,0
VEH000505,TSK000249,1
VEH000515,TSK000249,1
VEH000329,TSK000249,1
VEH000306,TSK000249,1
VEH000468,TSK000249,1
VEH000040,TSK000249,1
VEH000526,TSK000249,1
VEH000433,TSK000249,1
VEH000250,TSK000249,1
VEH000523,TSK000249,0
VEH000354,TSK000249,1
VEH000302,TSK000249,0
VEH000042,TSK000249,0
VEH000026,TSK000249,0
VEH000069,TSK000249,1
VEH000403,TSK000249,1
VEH000343,TSK000249,1
VEH000459,TSK000249,1
VEH000422,TSK000249,1
VEH000416,TSK000249,1
VEH000492,TSK000249,1
VEH000289,TSK000249,0
VEH000090,TSK000249,1
VEH000379,TSK000249,1
VEH000510,TSK000249,1
VEH000064,TSK000249,1
VEH000336,TSK000249,1
VEH000408,TSK000249,1
VEH000252,TSK000249,1
VEH000395,TSK000249,1
VEH000097,TSK000249,1
VEH000409,TSK000249,1
VEH000291,TSK000249,1
VEH000527,TSK000249,1
VEH000377,TSK000249,1
VEH000281,TSK000249,1
VEH000007,TSK000249,1
VEH000275,TSK000249,1
VEH000358,TSK000249,1
VEH000424,TSK000249,1
VEH000224,TSK000249,1
VEH000458,TSK000249,1
VEH000303,TSK000249,1
VEH000419,TSK000249,1
VEH000524,TSK000249,0
VEH000068,TSK000249,1
VEH000378,TSK000249,1
VEH000057,TSK000249,1
VEH000067,TSK000249,1
VEH000101,TSK000249,1
VEH000308,TSK000249,1
VEH000349,TSK000249,1
VEH000037,TSK000249,1
VEH000059,TSK000249,1
VEH000516,TSK000249,1
VEH000269,TSK000249,1
VEH000370,TSK000249,0
VEH000321,TSK000249,1
VEH000332,TSK000249,0
