scenario_id,probability,empty_risk_per_km
S001,0.01,0.0052066579
S002,0.01,0.0040589005
S003,0.01,0.00125
S004,0.01,0.0040163994
S005,0.01,0.0055955497
S006,0.01,0.0037182185
S007,0.01,0.0077428963
S008,0.01,0.00125
S009,0.01,0.0085142503
S010,0.01,0.0028907155
S011,0.01,0.0091905883
S012,0.01,0.00125
S013,0.01,0.0043756448
S014,0.01,0.00125
S015,0.01,0.001326843
S016,0.01,0.0060143286
S017,0.01,0.0049979671
S018,0.01,0.0022986177
S019,0.01,0.0040589005
S020,0.01,0.0020904084
S021,0.01,0.0017562323
S022,0.01,0.0021852114
S023,0.01,0.0042317626
S024,0.01,0.00125
S025,0.01,0.0040589005
S026,0.01,0.0091389772
S027,0.01,0.00125
S028,0.01,0.0027066684
S029,0.01,0.0038505244
S030,0.01,0.0046973728
S031,0.01,0.0042457405
S032,0.01,0.00125
S033,0.01,0.0022963064
S034,0.01,0.0040604357
S035,0.01,0.0052938866
S036,0.01,0.0042121328
S037,0.01,0.0018231154
S038,0.01,0.0044675381
S039,0.01,0.00125
S040,0.01,0.0027039351
S041,0.01,0.018484252
S042,0.01,0.0046821293
S043,0.01,0.00125
S044,0.01,0.0033885289
S045,0.01,0.00125
S046,0.01,0.007212684
S047,0.01,0.0037182185
S048,0.01,0.0143601269
S049,0.01,0.0021852114
S050,0.01,0.00125
S051,0.01,0.00125
S052,0.01,0.0054338306
S053,0.01,0.0031673649
S054,0.01,0.0027066684
S055,0.01,0.0032827049
S056,0.01,0.0025999135
S057,0.01,0.002770375
S058,0.01,0.00125
S059,0.01,0.0069524247
S060,0.01,0.0020478845
S061,0.01,0.0055881595
S062,0.01,0.0034551671
S063,0.01,0.0035467202
S064,0.01,0.0027066684
S065,0.01,0.0037614506
S066,0.01,0.0029919433
S067,0.01,0.0034551671
S068,0.01,0.00125
S069,0.01,0.00125
S070,0.01,0.0027066684
S071,0.01,0.0039285635
S072,0.01,0.0042086943
S073,0.01,0.00125
S074,0.01,0.002741511
S075,0.01,0.00125
S076,0.01,0.00125
S077,0.01,0.0056541447
S078,0.01,0.008483702
S079,0.01,0.00125
S080,0.01,0.0027778044
S081,0.01,0.0017562323
S082,0.01,0.00125
S083,0.01,0.0053804063
S084,0.01,0.005860421
S085,0.01,0.0037379509
S086,0.01,0.0034919078
S087,0.01,0.0029579387
S088,0.01,0.002770375
S089,0.01,0.00125
S090,0.01,0.0061372342
S091,0.01,0.0025379436
S092,0.01,0.013317029
S093,0.01,0.003539258
S094,0.01,0.0022758004
S095,0.01,0.0029919433
S096,0.01,0.0091389772
S097,0.01,0.00125
S098,0.01,0.0036794144
S099,0.01,0.0029373752
S100,0.01,0.0078847997
