vehicle_id,task_id,q_ki
VEH000356,TSK000042,0
VEH000264,TSK000042,1
VEH000352,TSK000042,1
VEH000336,TSK000042,0
VEH000317,TSK000042,1
VEH000492,TSK000042,0
VEH000361,TSK000042,1
VEH000049,TSK000042,0
VEH000074,TSK000042,1
VEH000222,TSK000042,1
VEH000306,TSK000042,0
VEH000478,TSK000042,1
VEH000059,TSK000042,0
VEH000388,TSK000042,0
VEH000014,TSK000042,1
VEH000344,TSK000042,1
VEH000028,TSK000042,1
VEH000526,TSK000042,1
VEH000246,TSK000042,0
VEH000523,TSK000042,0
VEH000006,TSK000042,0
VEH000278,TSK000042,0
VEH000516,TSK000042,1
VEH000042,TSK000042,1
VEH000334,TSK000042,0
VEH000296,TSK000042,0
VEH000072,TSK000042,0
VEH000087,TSK000042,0
VEH000094,TSK000042,1
VEH000409,TSK000042,1
VEH000047,TSK000042,1
VEH000219,TSK000042,1
VEH000247,TSK000042,1
VEH000313,TSK000042,0
VEH000079,TSK000042,1
VEH000261,TSK000042,1
VEH000100,TSK000042,1
VEH000330,TSK000042,0
VEH000527,TSK000042,1
VEH000271,TSK000042,0
VEH000290,TSK000042,0
VEH000044,TSK000042,1
VEH000301,TSK000042,0
VEH000220,TSK000042,1
VEH000288,TSK000042,0
VEH000373,TSK000042,1
VEH000530,TSK000042,0
VEH000467,TSK000042,0
VEH000280,TSK000042,0
VEH000221,TSK000042,0
VEH000356,TSK000213,0
VEH000264,TSK000213,1
VEH000352,TSK000213,1
VEH000336,TSK000213,1
VEH000317,TSK000213,1
VEH000492,TSK000213,1
VEH000361,TSK000213,0
VEH000049,TSK000213,1
VEH000074,TSK000213,0
VEH000222,TSK000213,0
VEH000306,TSK000213,0
VEH000478,TSK000213,0
VEH000059,TSK000213,1
VEH000388,TSK000213,1
VEH000014,TSK000213,1
VEH000344,TSK000213,1
VEH000028,TSK000213,0
VEH000526,TSK000213,0
VEH000246,TSK000213,1
VEH000523,TSK000213,0
VEH000006,TSK000213,0
VEH000278,TSK000213,0
VEH000516,TSK000213,1
VEH000042,TSK000213,0
VEH000334,TSK000213,0
VEH000296,TSK000213,1
VEH000072,TSK000213,1
VEH000087,TSK000213,0
VEH000094,TSK000213,1
VEH000409,TSK000213,0
VEH000047,TSK000213,0
VEH000219,TSK000213,1
VEH000247,TSK000213,0
VEH000313,TSK000213,0
VEH000079,TSK000213,1
VEH000261,TSK000213,0
VEH000100,TSK000213,0
VEH000330,TSK000213,0
VEH000527,TSK000213,0
VEH000271,TSK000213,1
VEH000290,TSK000213,1
VEH000044,TSK000213,1
VEH000301,TSK000213,1
VEH000220,TSK000213,1
VEH000288,TSK000213,1
