scenario_id,probability,empty_risk_per_km
S001,0.01,0.0019865581
S002,0.01,0.0078847997
S003,0.01,0.00125
S004,0.01,0.00125
S005,0.01,0.00125
S006,0.01,0.0042374403
S007,0.01,0.0054085936
S008,0.01,0.00125
S009,0.01,0.0027039351
S010,0.01,0.003962464
S011,0.01,0.00125
S012,0.01,0.00125
S013,0.01,0.008483702
S014,0.01,0.0040163994
S015,0.01,0.00125
S016,0.01,0.00125
S017,0.01,0.0030838469
S018,0.01,0.00125
S019,0.01,0.0034351869
S020,0.01,0.0056622163
S021,0.01,0.00125
S022,0.01,0.00125
S023,0.01,0.0082828512
S024,0.01,0.00125
S025,0.01,0.0038695577
S026,0.01,0.00125
S027,0.01,0.0058051066
S028,0.01,0.00125
S029,0.01,0.003056944
S030,0.01,0.0055881595
S031,0.01,0.0092045998
S032,0.01,0.0034515622
S033,0.01,0.0019865581
S034,0.01,0.0029478677
S035,0.01,0.004230708
S036,0.01,0.00125
S037,0.01,0.0040568473
S038,0.01,0.0091389772
S039,0.01,0.0031673649
S040,0.01,0.0029919433
S041,0.01,0.0048981364
S042,0.01,0.002770375
S043,0.01,0.0070434956
S044,0.01,0.00125
S045,0.01,0.0038695577
S046,0.01,0.00125
S047,0.01,0.0023780544
S048,0.01,0.00125
S049,0.01,0.00125
S050,0.01,0.0025938111
S051,0.01,0.006006208
S052,0.01,0.00125
S053,0.01,0.005858483
S054,0.01,0.0109788362
S055,0.01,0.00125
S056,0.01,0.0037916771
S057,0.01,0.00125
S058,0.01,0.0056541447
S059,0.01,0.0025999135
S060,0.01,0.002770375
S061,0.01,0.006052092
S062,0.01,0.0076176366
S063,0.01,0.0026324505
S064,0.01,0.0038232984
S065,0.01,0.0042992496
S066,0.01,0.00125
S067,0.01,0.0057578043
S068,0.01,0.00125
S069,0.01,0.0054116053
S070,0.01,0.0089009947
S071,0.01,0.0068000162
S072,0.01,0.0030073282
S073,0.01,0.0027778044
S074,0.01,0.0030853784
S075,0.01,0.0024789123
S076,0.01,0.0037182185
S077,0.01,0.0088623822
S078,0.01,0.0031218613
S079,0.01,0.00125
S080,0.01,0.005858483
S081,0.01,0.0087740669
S082,0.01,0.0019865581
S083,0.01,0.00125
S084,0.01,0.0023780544
S085,0.01,0.0031052233
S086,0.01,0.0081336256
S087,0.01,0.0106083858
S088,0.01,0.00125
S089,0.01,0.00125
S090,0.01,0.0021852114
S091,0.01,0.0025500875
S092,0.01,0.0042166957
S093,0.01,0.0084934945
S094,0.01,0.0079872906
S095,0.01,0.0032418974
S096,0.01,0.0042481605
S097,0.01,0.00125
S098,0.01,0.00125
S099,0.01,0.0064202899
S100,0.01,0.0054338306
