scenario_id,probability,empty_risk_per_km
S001,0.01,0.0033092003
S002,0.01,0.0019062964
S003,0.01,0.002770375
S004,0.01,0.0016872599
S005,0.01,0.005858483
S006,0.01,0.0053465583
S007,0.01,0.0063202715
S008,0.01,0.0022963064
S009,0.01,0.0077428963
S010,0.01,0.00125
S011,0.01,0.0026066817
S012,0.01,0.00125
S013,0.01,0.0031673649
S014,0.01,0.0021852114
S015,0.01,0.00125
S016,0.01,0.0042261413
S017,0.01,0.0026870898
S018,0.01,0.0019145619
S019,0.01,0.0042359371
S020,0.01,0.0038406797
S021,0.01,0.0026870898
S022,0.01,0.0040604357
S023,0.01,0.0051502653
S024,0.01,0.00125
S025,0.01,0.00125
S026,0.01,0.0039285635
S027,0.01,0.0076370654
S028,0.01,0.0038695577
S029,0.01,0.0031052233
S030,0.01,0.0070488988
S031,0.01,0.0085120899
S032,0.01,0.0082828512
S033,0.01,0.0052671472
S034,0.01,0.0037379509
S035,0.01,0.0061372342
S036,0.01,0.0042317626
S037,0.01,0.0028907155
S038,0.01,0.0043104964
S039,0.01,0.0037916771
S040,0.01,0.00125
S041,0.01,0.007172111
S042,0.01,0.0022986177
S043,0.01,0.0041194761
S044,0.01,0.0024075552
S045,0.01,0.002741511
S046,0.01,0.0091499209
S047,0.01,0.0059605681
S048,0.01,0.0031673649
S049,0.01,0.00125
S050,0.01,0.00125
S051,0.01,0.005858483
S052,0.01,0.0085142503
S053,0.01,0.0028685828
S054,0.01,0.0022986177
S055,0.01,0.0081336256
S056,0.01,0.015571741
S057,0.01,0.0022963064
S058,0.01,0.006052092
S059,0.01,0.004234179
S060,0.01,0.00125
S061,0.01,0.0029539018
S062,0.01,0.0046147029
S063,0.01,0.00125
S064,0.01,0.0069039903
S065,0.01,0.0025379436
S066,0.01,0.00125
S067,0.01,0.0131545038
S068,0.01,0.00125
S069,0.01,0.00125
S070,0.01,0.0034096723
S071,0.01,0.00125
S072,0.01,0.0076176366
S073,0.01,0.0043158248
S074,0.01,0.00125
S075,0.01,0.00125
S076,0.01,0.00125
S077,0.01,0.0037916771
S078,0.01,0.00125
S079,0.01,0.0035996524
S080,0.01,0.0085120899
S081,0.01,0.0030853784
S082,0.01,0.0032756467
S083,0.01,0.0046973728
S084,0.01,0.0040604357
S085,0.01,0.0025500875
S086,0.01,0.0091389772
S087,0.01,0.0026290835
S088,0.01,0.0024164242
S089,0.01,0.00125
S090,0.01,0.0027752485
S091,0.01,0.00125
S092,0.01,0.00125
S093,0.01,0.0042992496
S094,0.01,0.0017518306
S095,0.01,0.0030073282
S096,0.01,0.0021335049
S097,0.01,0.0042086943
S098,0.01,0.0143601269
S099,0.01,0.00125
S100,0.01,0.00125
