scenario_id,probability,empty_risk_per_km
S001,0.01,0.00125
S002,0.01,0.0054572339
S003,0.01,0.0024108065
S004,0.01,0.0027039351
S005,0.01,0.0045693173
S006,0.01,0.0081336256
S007,0.01,0.00125
S008,0.01,0.0032292597
S009,0.01,0.00125
S010,0.01,0.0026290835
S011,0.01,0.003016771
S012,0.01,0.0027730216
S013,0.01,0.0053804063
S014,0.01,0.00125
S015,0.01,0.0026274415
S016,0.01,0.00125
S017,0.01,0.00125
S018,0.01,0.005626118
S019,0.01,0.00125
S020,0.01,0.013737937
S021,0.01,0.0046147029
S022,0.01,0.0034515622
S023,0.01,0.002834191
S024,0.01,0.0034351869
S025,0.01,0.0017562323
S026,0.01,0.0056541447
S027,0.01,0.00125
S028,0.01,0.0039285635
S029,0.01,0.0027039351
S030,0.01,0.0087740669
S031,0.01,0.0029554912
S032,0.01,0.00125
S033,0.01,0.0037614506
S034,0.01,0.0099298994
S035,0.01,0.0027039351
S036,0.01,0.00125
S037,0.01,0.0091499209
S038,0.01,0.0042359371
S039,0.01,0.0040589005
S040,0.01,0.0026274415
S041,0.01,0.0131545038
S042,0.01,0.0037169458
S043,0.01,0.0033433423
S044,0.01,0.0021879685
S045,0.01,0.0052671472
S046,0.01,0.00125
S047,0.01,0.0054116053
S048,0.01,0.00125
S049,0.01,0.0024033444
S050,0.01,0.0036794144
S051,0.01,0.0027039351
S052,0.01,0.0038458343
S053,0.01,0.00125
S054,0.01,0.00125
S055,0.01,0.0042155812
S056,0.01,0.00125
S057,0.01,0.00125
S058,0.01,0.0040336602
S059,0.01,0.0058051066
S060,0.01,0.00125
S061,0.01,0.003509032
S062,0.01,0.00125
S063,0.01,0.0032827049
S064,0.01,0.00125
S065,0.01,0.0031218613
S066,0.01,0.0033092003
S067,0.01,0.00125
S068,0.01,0.0039591921
S069,0.01,0.0028297043
S070,0.01,0.00125
S071,0.01,0.004230708
S072,0.01,0.0052671472
S073,0.01,0.0024348925
S074,0.01,0.00125
S075,0.01,0.0079429357
S076,0.01,0.00125
S077,0.01,0.0021852114
S078,0.01,0.0038232984
S079,0.01,0.0068000162
S080,0.01,0.00125
S081,0.01,0.003539258
S082,0.01,0.0038232984
S083,0.01,0.0046577054
S084,0.01,0.00125
S085,0.01,0.0064202899
S086,0.01,0.0029554912
S087,0.01,0.0040447954
S088,0.01,0.0021335049
S089,0.01,0.0049101387
S090,0.01,0.0087740669
S091,0.01,0.0124953783
S092,0.01,0.00125
S093,0.01,0.0096759339
S094,0.01,0.0028685828
S095,0.01,0.00125
S096,0.01,0.00125
S097,0.01,0.0019062964
S098,0.01,0.0049219416
S099,0.01,0.0025264019
S100,0.01,0.0040447954
