scenario_id,probability,empty_risk_per_km
S001,0.01,0.0029554912
S002,0.01,0.0017562323
S003,0.01,0.0040568473
S004,0.01,0.0026066817
S005,0.01,0.007999282
S006,0.01,0.0044675381
S007,0.01,0.0029478677
S008,0.01,0.00125
S009,0.01,0.0031218613
S010,0.01,0.00125
S011,0.01,0.0106083858
S012,0.01,0.0035996524
S013,0.01,0.0042481605
S014,0.01,0.0040598433
S015,0.01,0.0040589005
S016,0.01,0.00125
S017,0.01,0.007092459
S018,0.01,0.0029584893
S019,0.01,0.0038695577
S020,0.01,0.0059587021
S021,0.01,0.00125
S022,0.01,0.0020446974
S023,0.01,0.0042709193
S024,0.01,0.002523963
S025,0.01,0.00125
S026,0.01,0.00125
S027,0.01,0.0029373752
S028,0.01,0.0038406797
S029,0.01,0.0033322576
S030,0.01,0.0032871367
S031,0.01,0.005955006
S032,0.01,0.0028297043
S033,0.01,0.0033199546
S034,0.01,0.0026944338
S035,0.01,0.0028936576
S036,0.01,0.0055955497
S037,0.01,0.0025253585
S038,0.01,0.0027730216
S039,0.01,0.0091905883
S040,0.01,0.0033322576
S041,0.01,0.0038458343
S042,0.01,0.0054116053
S043,0.01,0.00125
S044,0.01,0.0016335079
S045,0.01,0.0039548145
S046,0.01,0.00125
S047,0.01,0.0035126079
S048,0.01,0.0063202715
S049,0.01,0.00125
S050,0.01,0.0043416926
S051,0.01,0.0022963064
S052,0.01,0.0056160558
S053,0.01,0.007212684
S054,0.01,0.0041391817
S055,0.01,0.0062277188
S056,0.01,0.0073810323
S057,0.01,0.0099298994
S058,0.01,0.00125
S059,0.01,0.0039285635
S060,0.01,0.0064394281
S061,0.01,0.010453084
S062,0.01,0.0024108065
S063,0.01,0.00125
S064,0.01,0.0068000162
S065,0.01,0.0026290835
S066,0.01,0.0143601269
S067,0.01,0.005858483
S068,0.01,0.0037540378
S069,0.01,0.0032031891
S070,0.01,0.0030073282
S071,0.01,0.0119309122
S072,0.01,0.00125
S073,0.01,0.00125
S074,0.01,0.0027752485
S075,0.01,0.00125
S076,0.01,0.00125
S077,0.01,0.0040447954
S078,0.01,0.00125
S079,0.01,0.0030838469
S080,0.01,0.00125
S081,0.01,0.0037614506
S082,0.01,0.0019145619
S083,0.01,0.0079429357
S084,0.01,0.0023901186
S085,0.01,0.0052905619
S086,0.01,0.003539258
S087,0.01,0.00125
S088,0.01,0.00125
S089,0.01,0.0021050345
S090,0.01,0.0045693173
S091,0.01,0.00125
S092,0.01,0.0028337435
S093,0.01,0.0032292597
S094,0.01,0.00125
S095,0.01,0.0039795756
S096,0.01,0.0028297043
S097,0.01,0.003330745
S098,0.01,0.0046147029
S099,0.01,0.00125
S100,0.01,0.00125
