scenario_id,probability,empty_risk_per_km
S001,0.01,0.007315445
S002,0.01,0.0117048956
S003,0.01,0.00125
S004,0.01,0.0044157314
S005,0.01,0.0038505244
S006,0.01,0.0046577054
S007,0.01,0.00283938
S008,0.01,0.005955006
S009,0.01,0.0029554912
S010,0.01,0.0046821293
S011,0.01,0.0035126079
S012,0.01,0.006006208
S013,0.01,0.005955006
S014,0.01,0.0056541447
S015,0.01,0.0034096723
S016,0.01,0.0039709374
S017,0.01,0.0091499209
S018,0.01,0.0037379509
S019,0.01,0.0119309122
S020,0.01,0.0033078991
S021,0.01,0.0089009947
S022,0.01,0.0058051066
S023,0.01,0.00499034
S024,0.01,0.00125
S025,0.01,0.0027752485
S026,0.01,0.0029539018
S027,0.01,0.0077428963
S028,0.01,0.00125
S029,0.01,0.00125
S030,0.01,0.0109788362
S031,0.01,0.0069844469
S032,0.01,0.0021879685
S033,0.01,0.0092045998
S034,0.01,0.0038458343
S035,0.01,0.0038232984
S036,0.01,0.00125
S037,0.01,0.00125
S038,0.01,0.0055881595
S039,0.01,0.0042992496
S040,0.01,0.00125
S041,0.01,0.0031673649
S042,0.01,0.0020130758
S043,0.01,0.00125
S044,0.01,0.0048697547
S045,0.01,0.0092045998
S046,0.01,0.00125
S047,0.01,0.0060143286
S048,0.01,0.013737937
S049,0.01,0.0029919433
S050,0.01,0.0043119829
S051,0.01,0.0054116053
S052,0.01,0.007514411
S053,0.01,0.0037182185
S054,0.01,0.0037665041
S055,0.01,0.0064202899
S056,0.01,0.0042898585
S057,0.01,0.00125
S058,0.01,0.00125
S059,0.01,0.0117048956
S060,0.01,0.006052092
S061,0.01,0.00125
S062,0.01,0.00125
S063,0.01,0.00125
S064,0.01,0.00125
S065,0.01,0.006006208
S066,0.01,0.0032871367
S067,0.01,0.0031052233
S068,0.01,0.00499034
S069,0.01,0.0025264019
S070,0.01,0.0025566039
S071,0.01,0.00125
S072,0.01,0.0052189382
S073,0.01,0.0069844469
S074,0.01,0.0021879685
S075,0.01,0.0022879932
S076,0.01,0.0042166957
S077,0.01,0.0036636668
S078,0.01,0.0028285692
S079,0.01,0.0051299405
S080,0.01,0.0034551671
S081,0.01,0.00125
S082,0.01,0.0056160558
S083,0.01,0.0058051066
S084,0.01,0.006352115
S085,0.01,0.005626118
S086,0.01,0.0026051336
S087,0.01,0.00125
S088,0.01,0.00125
S089,0.01,0.0024108065
S090,0.01,0.0087740669
S091,0.01,0.0023894928
S092,0.01,0.0033078991
S093,0.01,0.0042359371
S094,0.01,0.00125
S095,0.01,0.018484252
S096,0.01,0.0019145619
S097,0.01,0.0030853784
S098,0.01,0.00125
S099,0.01,0.00125
S100,0.01,0.0038979983
