scenario_id,probability,empty_risk_per_km
S001,0.01,0.0043622462
S002,0.01,0.00125
S003,0.01,0.0117455567
S004,0.01,0.0052066579
S005,0.01,0.0046765818
S006,0.01,0.0042261413
S007,0.01,0.0049219416
S008,0.01,0.0043104964
S009,0.01,0.0023635701
S010,0.01,0.00125
S011,0.01,0.0052066579
S012,0.01,0.00125
S013,0.01,0.0052066579
S014,0.01,0.00125
S015,0.01,0.00125
S016,0.01,0.00125
S017,0.01,0.00125
S018,0.01,0.00125
S019,0.01,0.0109788362
S020,0.01,0.00125
S021,0.01,0.0037379509
S022,0.01,0.0091042844
S023,0.01,0.0029470519
S024,0.01,0.0097599281
S025,0.01,0.0055881595
S026,0.01,0.0033885289
S027,0.01,0.0027066684
S028,0.01,0.0130307971
S029,0.01,0.0051074867
S030,0.01,0.0062277188
S031,0.01,0.0078722469
S032,0.01,0.0028337435
S033,0.01,0.002523963
S034,0.01,0.0041577262
S035,0.01,0.00125
S036,0.01,0.0117455567
S037,0.01,0.0035750171
S038,0.01,0.0035840763
S039,0.01,0.0082828512
S040,0.01,0.0092449092
S041,0.01,0.0028297043
S042,0.01,0.0041577262
S043,0.01,0.00125
S044,0.01,0.0021439682
S045,0.01,0.0074416989
S046,0.01,0.00125
S047,0.01,0.00125
S048,0.01,0.0062277188
S049,0.01,0.00125
S050,0.01,0.0026944338
S051,0.01,0.0068000162
S052,0.01,0.0046147029
S053,0.01,0.007172111
S054,0.01,0.00125
S055,0.01,0.003056944
S056,0.01,0.0044675381
S057,0.01,0.0042457405
S058,0.01,0.00125
S059,0.01,0.00125
S060,0.01,0.00125
S061,0.01,0.003962464
S062,0.01,0.0096009178
S063,0.01,0.0078847997
S064,0.01,0.0040568473
S065,0.01,0.0041106678
S066,0.01,0.0025566039
S067,0.01,0.0078722469
S068,0.01,0.0023780544
S069,0.01,0.00125
S070,0.01,0.0116707701
S071,0.01,0.0035126079
S072,0.01,0.0049121686
S073,0.01,0.00283938
S074,0.01,0.0051502653
S075,0.01,0.003782932
S076,0.01,0.0061545015
S077,0.01,0.0042992496
S078,0.01,0.0070488988
S079,0.01,0.0019273821
S080,0.01,0.0074416989
S081,0.01,0.0037540378
S082,0.01,0.0033322576
S083,0.01,0.0037540378
S084,0.01,0.00125
S085,0.01,0.005858483
S086,0.01,0.0039709374
S087,0.01,0.0032292597
S088,0.01,0.00125
S089,0.01,0.0081336256
S090,0.01,0.001326843
S091,0.01,0.0021879685
S092,0.01,0.001326843
S093,0.01,0.00125
S094,0.01,0.0068000162
S095,0.01,0.0052938866
S096,0.01,0.00125
S097,0.01,0.0022986177
S098,0.01,0.00125
S099,0.01,0.00125
S100,0.01,0.0021879685
