task_id,scenario_id,self_base_loss,outsourced_loss
TSK000025,S001,51.01104329,51.01104329
TSK000025,S002,15.56790439,15.56790439
TSK000025,S003,131.30454857,131.30454857
TSK000025,S004,76.0570183,76.0570183
TSK000025,S005,63.89341403,63.89341403
TSK000025,S006,57.44364641,57.44364641
TSK000025,S007,70.81216225,70.81216225
TSK000025,S008,38.05425656,38.05425656
TSK000025,S009,27.35199312,27.35199312
TSK000025,S010,15.56790439,15.56790439
TSK000025,S011,76.0570183,76.0570183
TSK000025,S012,15.56790439,15.56790439
TSK000025,S013,76.0570183,76.0570183
TSK000025,S014,15.56790439,15.56790439
TSK000025,S015,15.56790439,15.56790439
TSK000025,S016,15.56790439,15.56790439
TSK000025,S017,15.56790439,15.56790439
TSK000025,S018,15.56790439,15.56790439
TSK000025,S019,170.21948402,170.21948402
TSK000025,S020,15.56790439,15.56790439
TSK000025,S021,47.87627211,47.87627211
TSK000025,S022,136.35899727,136.35899727
TSK000025,S023,41.65392072,41.65392072
TSK000025,S024,147.2051839,147.2051839
TSK000025,S025,84.1601415,84.1601415
TSK000025,S026,49.32743482,49.32743482
TSK000025,S027,33.96650869,33.96650869
TSK000025,S028,205.70335498,205.70335498
TSK000025,S029,75.87695652,75.87695652
TSK000025,S030,92.41083249,92.41083249
TSK000025,S031,116.611776,116.611776
TSK000025,S032,33.84553148,33.84553148
TSK000025,S033,30.85530657,30.85530657
TSK000025,S034,62.00876274,62.00876274
TSK000025,S035,15.56790439,15.56790439
TSK000025,S036,131.30454857,131.30454857
TSK000025,S037,46.87457792,46.87457792
TSK000025,S038,50.72279359,50.72279359
TSK000025,S039,114.88496134,114.88496134
TSK000025,S040,139.09853286,139.09853286
TSK000025,S041,37.50399541,37.50399541
TSK000025,S042,62.00876274,62.00876274
TSK000025,S043,15.56790439,15.56790439
TSK000025,S044,24.18176129,24.18176129
TSK000025,S045,110.50606157,110.50606157
TSK000025,S046,15.56790439,15.56790439
TSK000025,S047,15.56790439,15.56790439
TSK000025,S048,92.41083249,92.41083249
TSK000025,S049,15.56790439,15.56790439
TSK000025,S050,31.96653214,31.96653214
TSK000025,S051,100.63422961,100.63422961
TSK000025,S052,59.18258536,59.18258536
TSK000025,S053,110.63182363,110.63182363
TSK000025,S054,15.56790439,15.56790439
TSK000025,S055,41.04313463,41.04313463
TSK000025,S056,59.58529605,59.58529605
TSK000025,S057,57.33010981,57.33010981
TSK000025,S058,15.56790439,15.56790439
TSK000025,S059,15.56790439,15.56790439
TSK000025,S060,15.56790439,15.56790439
TSK000025,S061,51.65390645,51.65390645
TSK000025,S062,148.05194547,148.05194547
TSK000025,S063,120.20051779,120.20051779
