scenario_id,probability,empty_risk_per_km
S001,0.01,0.0070488988
S002,0.01,0.0039243074
S003,0.01,0.00125
S004,0.01,0.0020904084
S005,0.01,0.0064394281
S006,0.01,0.002741511
S007,0.01,0.0029554912
S008,0.01,0.0020130758
S009,0.01,0.00125
S010,0.01,0.00125
S011,0.01,0.00125
S012,0.01,0.00125
S013,0.01,0.0017562323
S014,0.01,0.00125
S015,0.01,0.0053804063
S016,0.01,0.0023780544
S017,0.01,0.0023894928
S018,0.01,0.00125
S019,0.01,0.00125
S020,0.01,0.0019062964
S021,0.01,0.0022986177
S022,0.01,0.0053450113
S023,0.01,0.0041194761
S024,0.01,0.00125
S025,0.01,0.003056944
S026,0.01,0.0057578043
S027,0.01,0.00125
S028,0.01,0.0039795756
S029,0.01,0.0044675381
S030,0.01,0.0029919433
S031,0.01,0.0124953783
S032,0.01,0.0029539018
S033,0.01,0.0028958106
S034,0.01,0.00125
S035,0.01,0.00125
S036,0.01,0.0028936576
S037,0.01,0.00125
S038,0.01,0.00125
S039,0.01,0.00283938
S040,0.01,0.0091499209
S041,0.01,0.00125
S042,0.01,0.0117048956
S043,0.01,0.00125
S044,0.01,0.0038458343
S045,0.01,0.0020904084
S046,0.01,0.0018950749
S047,0.01,0.0054085936
S048,0.01,0.0063202715
S049,0.01,0.00125
S050,0.01,0.0037916771
S051,0.01,0.00125
S052,0.01,0.0028958106
S053,0.01,0.010453084
S054,0.01,0.0053964347
S055,0.01,0.0020130758
S056,0.01,0.00125
S057,0.01,0.0061372342
S058,0.01,0.0016187712
S059,0.01,0.0029554912
S060,0.01,0.0131545038
S061,0.01,0.0028685828
S062,0.01,0.00125
S063,0.01,0.0023901186
S064,0.01,0.00125
S065,0.01,0.0027752485
S066,0.01,0.0045153486
S067,0.01,0.0037169458
S068,0.01,0.0027752485
S069,0.01,0.0099298994
S070,0.01,0.0054116053
S071,0.01,0.00125
S072,0.01,0.0022963064
S073,0.01,0.007172111
S074,0.01,0.00125
S075,0.01,0.0029373752
S076,0.01,0.0035280323
S077,0.01,0.0033460372
S078,0.01,0.0040604357
S079,0.01,0.0085142503
S080,0.01,0.0054116053
S081,0.01,0.0027039351
S082,0.01,0.00125
S083,0.01,0.0043756448
S084,0.01,0.0045693173
S085,0.01,0.0097599281
S086,0.01,0.00125
S087,0.01,0.004230708
S088,0.01,0.0019062964
S089,0.01,0.003962464
S090,0.01,0.0131545038
S091,0.01,0.0117048956
S092,0.01,0.0054085936
S093,0.01,0.00125
S094,0.01,0.0033199546
S095,0.01,0.0042155812
S096,0.01,0.0042155812
S097,0.01,0.0024789123
S098,0.01,0.0033212098
S099,0.01,0.0036877841
S100,0.01,0.00125
