scenario_id,probability,empty_risk_per_km
S001,0.01,0.00125
S002,0.01,0.0042121328
S003,0.01,0.0077129978
S004,0.01,0.007514411
S005,0.01,0.0021335049
S006,0.01,0.0024108065
S007,0.01,0.0043119829
S008,0.01,0.00125
S009,0.01,0.0029919433
S010,0.01,0.00125
S011,0.01,0.0054085936
S012,0.01,0.007999282
S013,0.01,0.0040447954
S014,0.01,0.0019062964
S015,0.01,0.0055955497
S016,0.01,0.00125
S017,0.01,0.00125
S018,0.01,0.0055955497
S019,0.01,0.00125
S020,0.01,0.0032031891
S021,0.01,0.0049219416
S022,0.01,0.00125
S023,0.01,0.00125
S024,0.01,0.0019062964
S025,0.01,0.002741511
S026,0.01,0.00125
S027,0.01,0.007514411
S028,0.01,0.00125
S029,0.01,0.0045153486
S030,0.01,0.0016335079
S031,0.01,0.0025379436
S032,0.01,0.0076176366
S033,0.01,0.0035467202
S034,0.01,0.0029761606
S035,0.01,0.0035280323
S036,0.01,0.00125
S037,0.01,0.0076370654
S038,0.01,0.0038406797
S039,0.01,0.006352115
S040,0.01,0.0038406797
S041,0.01,0.007092459
S042,0.01,0.0036636668
S043,0.01,0.0028337435
S044,0.01,0.004234179
S045,0.01,0.0023894928
S046,0.01,0.0064211586
S047,0.01,0.0020446974
S048,0.01,0.0042992496
S049,0.01,0.0078847997
S050,0.01,0.002553921
S051,0.01,0.00125
S052,0.01,0.00125
S053,0.01,0.0039709374
S054,0.01,0.00499034
S055,0.01,0.0016872599
S056,0.01,0.0038458343
S057,0.01,0.00125
S058,0.01,0.0025566039
S059,0.01,0.0046147029
S060,0.01,0.0078847997
S061,0.01,0.0024108065
S062,0.01,0.0053465583
S063,0.01,0.003539258
S064,0.01,0.0035280323
S065,0.01,0.0020446974
S066,0.01,0.0052490494
S067,0.01,0.0040604357
S068,0.01,0.0053450113
S069,0.01,0.0043104964
S070,0.01,0.0027636068
S071,0.01,0.004230708
S072,0.01,0.0040598433
S073,0.01,0.007172111
S074,0.01,0.0048981364
S075,0.01,0.0041106678
S076,0.01,0.00283938
S077,0.01,0.0023692356
S078,0.01,0.0027778044
S079,0.01,0.00125
S080,0.01,0.0037916771
S081,0.01,0.0032756467
S082,0.01,0.0044675381
S083,0.01,0.0061545015
S084,0.01,0.00125
S085,0.01,0.0029579387
S086,0.01,0.002523963
S087,0.01,0.003607891
S088,0.01,0.0038695577
S089,0.01,0.0026051336
S090,0.01,0.0044157314
S091,0.01,0.0052189382
S092,0.01,0.0023780544
S093,0.01,0.0041194761
S094,0.01,0.0028285692
S095,0.01,0.0038582525
S096,0.01,0.0021879685
S097,0.01,0.0052905619
S098,0.01,0.00125
S099,0.01,0.0068190915
S100,0.01,0.00125
