vehicle_id,task_id,q_ki
VEH000265,TSK000108,1
VEH000393,TSK000108,0
VEH000310,TSK000108,0
VEH000326,TSK000108,1
VEH000450,TSK000108,1
VEH000034,TSK000108,0
VEH000312,TSK000108,0
VEH000058,TSK000108,1
VEH000220,TSK000108,1
VEH000389,TSK000108,1
VEH000078,TSK000108,0
VEH000334,TSK000108,1
VEH000430,TSK000108,0
VEH000330,TSK000108,1
VEH000525,TSK000108,1
VEH000420,TSK000108,1
VEH000060,TSK000108,1
VEH000097,TSK000108,1
VEH000455,TSK000108,1
VEH000307,TSK000108,1
VEH000379,TSK000108,1
VEH000344,TSK000108,1
VEH000102,TSK000108,0
VEH000359,TSK000108,1
VEH000482,TSK000108,1
VEH000092,TSK000108,1
VEH000317,TSK000108,1
VEH000047,TSK000108,1
VEH000368,TSK000108,1
VEH000358,TSK000108,1
VEH000440,TSK000108,1
VEH000052,TSK000108,1
VEH000321,TSK000108,1
VEH000266,TSK000108,1
VEH000019,TSK000108,1
VEH000419,TSK000108,1
VEH000040,TSK000108,0
VEH000229,TSK000108,1
VEH000096,TSK000108,1
VEH000424,TSK000108,1
VEH000433,TSK000108,1
VEH000506,TSK000108,1
VEH000290,TSK000108,1
VEH000517,TSK000108,1
VEH000025,TSK000108,1
VEH000261,TSK000108,1
VEH000513,TSK000108,1
VEH000218,TSK000108,1
VEH000411,TSK000108,1
VEH000269,TSK000108,1
VEH000263,TSK000108,1
VEH000378,TSK000108,1
VEH000083,TSK000108,0
VEH000392,TSK000108,1
VEH000341,TSK000108,1
VEH000011,TSK000108,1
VEH000027,TSK000108,0
VEH000348,TSK000108,1
VEH000228,TSK000108,0
VEH000331,TSK000108,1
VEH000302,TSK000108,1
VEH000008,TSK000108,1
VEH000391,TSK000108,1
VEH000070,TSK000108,1
VEH000227,TSK000108,1
VEH000388,TSK000108,1
VEH000516,TSK000108,0
VEH000068,TSK000108,1
VEH000257,TSK000108,1
VEH000428,TSK000108,1
VEH000414,TSK000108,1
VEH000225,TSK000108,1
VEH000508,TSK000108,1
VEH000014,TSK000108,0
VEH000531,TSK000108,1
VEH000376,TSK000108,1
VEH000532,TSK000108,1
VEH000426,TSK000108,1
VEH000313,TSK000108,1
VEH000521,TSK000108,1
VEH000477,TSK000108,1
VEH000079,TSK000108,0
VEH000416,TSK000108,1
VEH000305,TSK000108,1
VEH000314,TSK000108,1
VEH000328,TSK000108,1
VEH000063,TSK000108,1
VEH000267,TSK000108,1
VEH000272,TSK000108,1
VEH000323,TSK000108,0
VEH000274,TSK000108,1
VEH000459,TSK000108,0
VEH000065,TSK000108,0
VEH000401,TSK000108,0
VEH000504,TSK000108,1
VEH000492,TSK000108,1
VEH000024,TSK000108,1
VEH000524,TSK000108,1
VEH000431,TSK000108,0
VEH000061,TSK000108,0
VEH000265,TSK000134,0
VEH000393,TSK000134,1
VEH000310,TSK000134,1
VEH000326,TSK000134,1
VEH000450,TSK000134,0
VEH000034,TSK000134,1
VEH000312,TSK000134,1
VEH000058,TSK000134,0
VEH000220,TSK000134,1
VEH000389,TSK000134,1
VEH000078,TSK000134,1
VEH000334,TSK000134,1
VEH000430,TSK000134,1
VEH000330,TSK000134,1
VEH000525,TSK000134,0
VEH000420,TSK000134,1
VEH000060,TSK000134,1
VEH000097,TSK000134,1
VEH000455,TSK000134,1
VEH000307,TSK000134,0
VEH000379,TSK000134,1
VEH000344,TSK000134,1
VEH000102,TSK000134,1
VEH000359,TSK000134,1
VEH000482,TSK000134,0
VEH000092,TSK000134,1
VEH000317,TSK000134,1
VEH000047,TSK000134,1
VEH000368,TSK000134,1
VEH000358,TSK000134,1
VEH000440,TSK000134,1
VEH000052,TSK000134,1
VEH000321,TSK000134,0
VEH000266,TSK000134,1
VEH000019,TSK000134,1
VEH000419,TSK000134,1
VEH000040,TSK000134,1
VEH000229,TSK000134,1
VEH000096,TSK000134,0
VEH000424,TSK000134,1
VEH000433,TSK000134,1
VEH000506,TSK000134,1
VEH000290,TSK000134,1
VEH000517,TSK000134,1
VEH000025,TSK000134,1
VEH000261,TSK000134,1
VEH000513,TSK000134,1
VEH000218,TSK000134,1
VEH000411,TSK000134,1
VEH000269,TSK000134,1
VEH000263,TSK000134,1
VEH000378,TSK000134,1
VEH000083,TSK000134,1
VEH000392,TSK000134,1
VEH000341,TSK000134,1
VEH000011,TSK000134,1
VEH000027,TSK000134,1
VEH000348,TSK000134,1
VEH000228,TSK000134,1
VEH000331,TSK000134,1
VEH000302,TSK000134,1
VEH000008,TSK000134,1
VEH000391,TSK000134,0
VEH000070,TSK000134,1
VEH000227,TSK000134,1
VEH000388,TSK000134,0
VEH000516,TSK000134,1
VEH000068,TSK000134,0
VEH000257,TSK000134,1
VEH000428,TSK000134,0
VEH000414,TSK000134,1
VEH000225,TSK000134,1
VEH000508,TSK000134,1
VEH000014,TSK000134,1
VEH000531,TSK000134,1
VEH000376,TSK000134,1
VEH000532,TSK000134,0
VEH000426,TSK000134,1
VEH000313,TSK000134,0
VEH000521,TSK000134,1
VEH000477,TSK000134,0
VEH000079,TSK000134,0
VEH000416,TSK000134,1
VEH000305,TSK000134,1
VEH000314,TSK000134,1
VEH000328,TSK000134,0
VEH000063,TSK000134,1
VEH000267,TSK000134,1
VEH000272,TSK000134,1
VEH000323,TSK000134,1
VEH000274,TSK000134,1
VEH000459,TSK000134,1
VEH000065,TSK000134,0
VEH000401,TSK000134,1
VEH000504,TSK000134,0
VEH000492,TSK000134,1
VEH000024,TSK000134,1
VEH000524,TSK000134,1
VEH000431,TSK000134,1
VEH000061,TSK000134,0
VEH000265,TSK000148,1
VEH000393,TSK000148,1
VEH000310,TSK000148,1
VEH000326,TSK000148,1
VEH000450,TSK000148,1
VEH000034,TSK000148,0
VEH000312,TSK000148,1
VEH000058,TSK000148,1
VEH000220,TSK000148,0
VEH000389,TSK000148,1
VEH000078,TSK000148,1
VEH000334,TSK000148,1
VEH000430,TSK000148,1
VEH000330,TSK000148,0
VEH000525,TSK000148,1
VEH000420,TSK000148,1
VEH000060,TSK000148,0
VEH000097,TSK000148,1
VEH000455,TSK000148,1
VEH000307,TSK000148,1
VEH000379,TSK000148,1
VEH000344,TSK000148,0
VEH000102,TSK000148,1
VEH000359,TSK000148,1
VEH000482,TSK000148,1
VEH000092,TSK000148,0
VEH000317,TSK000148,1
VEH000047,TSK000148,1
VEH000368,TSK000148,1
VEH000358,TSK000148,0
VEH000440,TSK000148,0
VEH000052,TSK000148,1
VEH000321,TSK000148,1
VEH000266,TSK000148,1
VEH000019,TSK000148,1
VEH000419,TSK000148,1
VEH000040,TSK000148,1
VEH000229,TSK000148,1
VEH000096,TSK000148,1
VEH000424,TSK000148,1
VEH000433,TSK000148,0
VEH000506,TSK000148,1
VEH000290,TSK000148,1
VEH000517,TSK000148,1
VEH000025,TSK000148,1
VEH000261,TSK000148,0
VEH000513,TSK000148,1
VEH000218,TSK000148,0
VEH000411,TSK000148,1
VEH000269,TSK000148,1
VEH000263,TSK000148,1
VEH000378,TSK000148,0
VEH000083,TSK000148,1
VEH000392,TSK000148,1
VEH000341,TSK000148,0
VEH000011,TSK000148,1
VEH000027,TSK000148,1
VEH000348,TSK000148,1
VEH000228,TSK000148,1
VEH000331,TSK000148,1
VEH000302,TSK000148,1
VEH000008,TSK000148,1
VEH000391,TSK000148,0
VEH000070,TSK000148,1
VEH000227,TSK000148,1
VEH000388,TSK000148,1
VEH000516,TSK000148,1
VEH000068,TSK000148,1
VEH000257,TSK000148,1
VEH000428,TSK000148,1
VEH000414,TSK000148,1
VEH000225,TSK000148,1
VEH000508,TSK000148,1
VEH000014,TSK000148,1
VEH000531,TSK000148,1
VEH000376,TSK000148,1
VEH000532,TSK000148,1
VEH000426,TSK000148,1
VEH000313,TSK000148,0
VEH000521,TSK000148,1
VEH000477,TSK000148,1
VEH000079,TSK000148,1
VEH000416,TSK000148,1
VEH000305,TSK000148,1
VEH000314,TSK000148,0
VEH000328,TSK000148,0
VEH000063,TSK000148,1
VEH000267,TSK000148,1
VEH000272,TSK000148,0
VEH000323,TSK000148,1
VEH000274,TSK000148,1
VEH000459,TSK000148,1
VEH000065,TSK000148,1
VEH000401,TSK000148,1
VEH000504,TSK000148,1
VEH000492,TSK000148,1
VEH000024,TSK000148,0
VEH000524,TSK000148,1
VEH000431,TSK000148,1
VEH000061,TSK000148,0
VEH000265,TSK000183,1
VEH000393,TSK000183,1
VEH000310,TSK000183,1
VEH000326,TSK000183,1
VEH000450,TSK000183,1
VEH000034,TSK000183,1
VEH000312,TSK000183,1
VEH000058,TSK000183,1
VEH000220,TSK000183,1
VEH000389,TSK000183,0
VEH000078,TSK000183,1
VEH000334,TSK000183,1
VEH000430,TSK000183,0
VEH000330,TSK000183,1
VEH000525,TSK000183,1
VEH000420,TSK000183,1
VEH000060,TSK000183,1
VEH000097,TSK000183,1
VEH000455,TSK000183,0
VEH000307,TSK000183,1
VEH000379,TSK000183,1
VEH000344,TSK000183,1
VEH000102,TSK000183,0
VEH000359,TSK000183,1
VEH000482,TSK000183,1
VEH000092,TSK000183,1
VEH000317,TSK000183,1
VEH000047,TSK000183,1
VEH000368,TSK000183,1
VEH000358,TSK000183,1
VEH000440,TSK000183,1
VEH000052,TSK000183,1
VEH000321,TSK000183,0
VEH000266,TSK000183,1
VEH000019,TSK000183,1
VEH000419,TSK000183,1
VEH000040,TSK000183,1
VEH000229,TSK000183,1
VEH000096,TSK000183,1
VEH000424,TSK000183,1
VEH000433,TSK000183,1
VEH000506,TSK000183,0
VEH000290,TSK000183,1
VEH000517,TSK000183,0
VEH000025,TSK000183,0
VEH000261,TSK000183,1
VEH000513,TSK000183,1
VEH000218,TSK000183,1
VEH000411,TSK000183,1
VEH000269,TSK000183,1
VEH000263,TSK000183,0
VEH000378,TSK000183,1
VEH000083,TSK000183,0
VEH000392,TSK000183,1
VEH000341,TSK000183,0
VEH000011,TSK000183,0
VEH000027,TSK000183,1
VEH000348,TSK000183,1
VEH000228,TSK000183,1
VEH000331,TSK000183,1
VEH000302,TSK000183,0
VEH000008,TSK000183,1
VEH000391,TSK000183,0
VEH000070,TSK000183,1
VEH000227,TSK000183,1
VEH000388,TSK000183,1
VEH000516,TSK000183,1
VEH000068,TSK000183,1
VEH000257,TSK000183,1
VEH000428,TSK000183,1
