task_id,scenario_id,self_base_loss,outsourced_loss
TSK000042,S001,28.04989242,28.04989242
TSK000042,S002,21.93127266,21.93127266
TSK000042,S003,25.5472052,25.5472052
TSK000042,S004,66.98991536,66.98991536
TSK000042,S005,8.19549427,8.19549427
TSK000042,S006,36.80816897,36.80816897
TSK000042,S007,39.26864013,39.26864013
TSK000042,S008,8.19549427,8.19549427
TSK000042,S009,52.26671826,52.26671826
TSK000042,S010,22.80564785,22.80564785
TSK000042,S011,8.19549427,8.19549427
TSK000042,S012,27.62849739,27.62849739
TSK000042,S013,25.89066067,25.89066067
TSK000042,S014,22.30149976,22.30149976
TSK000042,S015,8.19549427,8.19549427
TSK000042,S016,58.24904798,58.24904798
TSK000042,S017,19.09720805,19.09720805
TSK000042,S018,54.8242224,54.8242224
TSK000042,S019,25.1530717,25.1530717
TSK000042,S020,29.6702527,29.6702527
TSK000042,S021,19.2458798,19.2458798
TSK000042,S022,103.0737577,103.0737577
TSK000042,S023,38.57162102,38.57162102
TSK000042,S024,21.82105819,21.82105819
TSK000042,S025,28.81539508,28.81539508
TSK000042,S026,8.19549427,8.19549427
TSK000042,S027,22.71555378,22.71555378
TSK000042,S028,17.08444158,17.08444158
TSK000042,S029,8.19549427,8.19549427
TSK000042,S030,52.35132354,52.35132354
TSK000042,S031,34.42130265,34.42130265
TSK000042,S032,29.0360074,29.0360074
TSK000042,S033,8.19549427,8.19549427
TSK000042,S034,29.67817948,29.67817948
TSK000042,S035,8.19549427,8.19549427
TSK000042,S036,31.2271225,31.2271225
TSK000042,S037,29.6702527,29.6702527
TSK000042,S038,32.49596609,32.49596609
TSK000042,S039,25.32193625,25.32193625
TSK000042,S040,19.91643036,19.91643036
TSK000042,S041,17.67634311,17.67634311
TSK000042,S042,8.19549427,8.19549427
TSK000042,S043,27.00145812,27.00145812
TSK000042,S044,8.56781724,8.56781724
TSK000042,S045,14.29839716,14.29839716
TSK000042,S046,27.00145812,27.00145812
TSK000042,S047,26.66215926,26.66215926
TSK000042,S048,45.32131365,45.32131365
TSK000042,S049,8.19549427,8.19549427
TSK000042,S050,28.71072149,28.71072149
TSK000042,S051,105.32538276,105.32538276
TSK000042,S052,8.19549427,8.19549427
TSK000042,S053,39.53066127,39.53066127
TSK000042,S054,8.19549427,8.19549427
TSK000042,S055,25.01745235,25.01745235
TSK000042,S056,21.14370859,21.14370859
TSK000042,S057,26.66215926,26.66215926
TSK000042,S058,19.20909455,19.20909455
TSK000042,S059,34.63426662,34.63426662
TSK000042,S060,27.73013206,27.73013206
TSK000042,S061,8.19549427,8.19549427
TSK000042,S062,44.79845179,44.79845179
TSK000042,S063,8.19549427,8.19549427
TSK000042,S064,8.19549427,8.19549427
TSK000042,S065,8.19549427,8.19549427
TSK000042,S066,15.0061438,15.0061438
TSK000042,S067,19.5352014,19.5352014
TSK000042,S068,29.79176206,29.79176206
TSK000042,S069,40.97772179,40.97772179
TSK000042,S070,23.96700675,23.96700675
TSK000042,S071,8.19549427,8.19549427
TSK000042,S072,38.21950387,38.21950387
TSK000042,S073,19.46381868,19.46381868
TSK000042,S074,38.8819884,38.8819884
TSK000042,S075,19.5352014,19.5352014
TSK000042,S076,17.25119045,17.25119045
TSK000042,S077,8.19549427,8.19549427
TSK000042,S078,8.19549427,8.19549427
TSK000042,S079,29.0647979,29.0647979
TSK000042,S080,81.9830957,81.9830957
TSK000042,S081,17.07857226,17.07857226
TSK000042,S082,40.36284034,40.36284034
TSK000042,S083,55.4480849,55.4480849
TSK000042,S084,31.43154145,31.43154145
TSK000042,S085,12.70069874,12.70069874
TSK000042,S086,8.19549427,8.19549427
TSK000042,S087,8.19549427,8.19549427
TSK000042,S088,8.19549427,8.19549427
TSK000042,S089,8.19549427,8.19549427
