scenario_id,probability,empty_risk_per_km
S001,0.01,0.0038582525
S002,0.01,0.0058051066
S003,0.01,0.0053465583
S004,0.01,0.0040568473
S005,0.01,0.00125
S006,0.01,0.0056160558
S007,0.01,0.0052938866
S008,0.01,0.00125
S009,0.01,0.018484252
S010,0.01,0.00125
S011,0.01,0.00125
S012,0.01,0.0070434956
S013,0.01,0.0087740669
S014,0.01,0.0029579387
S015,0.01,0.00125
S016,0.01,0.00125
S017,0.01,0.00125
S018,0.01,0.0054572339
S019,0.01,0.003782932
S020,0.01,0.00125
S021,0.01,0.0041106678
S022,0.01,0.0068000162
S023,0.01,0.0025379436
S024,0.01,0.0052066579
S025,0.01,0.002741511
S026,0.01,0.00125
S027,0.01,0.0034351869
S028,0.01,0.00125
S029,0.01,0.0020478845
S030,0.01,0.00125
S031,0.01,0.0040163994
S032,0.01,0.0028285692
S033,0.01,0.00125
S034,0.01,0.00125
S035,0.01,0.006052092
S036,0.01,0.00125
S037,0.01,0.0026870898
S038,0.01,0.003782932
S039,0.01,0.00125
S040,0.01,0.0028630946
S041,0.01,0.0088623822
S042,0.01,0.00125
S043,0.01,0.00125
S044,0.01,0.0030838469
S045,0.01,0.0076176366
S046,0.01,0.0017518306
S047,0.01,0.0042086943
S048,0.01,0.0033078991
S049,0.01,0.0048697547
S050,0.01,0.0106083858
S051,0.01,0.0043416926
S052,0.01,0.0035750171
S053,0.01,0.0119309122
S054,0.01,0.0058051066
S055,0.01,0.0047132632
S056,0.01,0.0076370654
S057,0.01,0.0035280323
S058,0.01,0.0054085936
S059,0.01,0.0029579387
S060,0.01,0.0042359371
S061,0.01,0.00125
S062,0.01,0.00125
S063,0.01,0.00125
S064,0.01,0.0046147029
S065,0.01,0.0028297043
S066,0.01,0.0046765818
S067,0.01,0.0062277188
S068,0.01,0.0048981364
S069,0.01,0.0074416989
S070,0.01,0.00125
S071,0.01,0.0024789123
S072,0.01,0.003016771
S073,0.01,0.0021852114
S074,0.01,0.0088623822
S075,0.01,0.002770375
S076,0.01,0.0042121328
S077,0.01,0.0026324505
S078,0.01,0.002741511
S079,0.01,0.0079429357
S080,0.01,0.0023692356
S081,0.01,0.007514411
S082,0.01,0.003056944
S083,0.01,0.00125
S084,0.01,0.0087740669
S085,0.01,0.0052905619
S086,0.01,0.0021050345
S087,0.01,0.0028297043
S088,0.01,0.00125
S089,0.01,0.0031052233
S090,0.01,0.0117455567
S091,0.01,0.0052927379
S092,0.01,0.003607891
S093,0.01,0.00125
S094,0.01,0.0054338306
S095,0.01,0.00125
S096,0.01,0.0096759339
S097,0.01,0.0051074867
S098,0.01,0.0049979671
S099,0.01,0.00125
S100,0.01,0.0026051336
