scenario_id,probability,empty_risk_per_km
S001,0.01,0.0041106678
S002,0.01,0.0029324669
S003,0.01,0.0051299405
S004,0.01,0.0025500875
S005,0.01,0.0089009947
S006,0.01,0.0029373752
S007,0.01,0.015571741
S008,0.01,0.00125
S009,0.01,0.0029579387
S010,0.01,0.0052490494
S011,0.01,0.0026274415
S012,0.01,0.00125
S013,0.01,0.00125
S014,0.01,0.0034351869
S015,0.01,0.0088623822
S016,0.01,0.00125
S017,0.01,0.00125
S018,0.01,0.0064202899
S019,0.01,0.0030838469
S020,0.01,0.0054085936
S021,0.01,0.0091499209
S022,0.01,0.0074548664
S023,0.01,0.00125
S024,0.01,0.0031218613
S025,0.01,0.00125
S026,0.01,0.0079182072
S027,0.01,0.013317029
S028,0.01,0.0046577054
S029,0.01,0.00125
S030,0.01,0.00125
S031,0.01,0.0032418974
S032,0.01,0.0061030897
S033,0.01,0.00125
S034,0.01,0.0038458343
S035,0.01,0.0034096723
S036,0.01,0.00125
S037,0.01,0.0091905883
S038,0.01,0.00125
S039,0.01,0.0042898585
S040,0.01,0.00125
S041,0.01,0.0033199546
S042,0.01,0.0024789123
S043,0.01,0.00125
S044,0.01,0.0043158248
S045,0.01,0.0052671472
S046,0.01,0.0029554912
S047,0.01,0.001326843
S048,0.01,0.0023894928
S049,0.01,0.0076176366
S050,0.01,0.0029584893
S051,0.01,0.00125
S052,0.01,0.0022758004
S053,0.01,0.0106083858
S054,0.01,0.0084357526
S055,0.01,0.0035612108
S056,0.01,0.0022758004
S057,0.01,0.007514411
S058,0.01,0.0058095288
S059,0.01,0.0028936576
S060,0.01,0.0029554912
S061,0.01,0.0034551671
S062,0.01,0.00125
S063,0.01,0.0026324505
S064,0.01,0.0033199546
S065,0.01,0.0029584893
S066,0.01,0.0077428963
S067,0.01,0.00125
S068,0.01,0.0029579387
S069,0.01,0.0057578043
S070,0.01,0.0079182072
S071,0.01,0.0042155812
S072,0.01,0.0024033444
S073,0.01,0.0055881595
S074,0.01,0.0035569589
S075,0.01,0.0079429357
S076,0.01,0.0077428963
S077,0.01,0.00125
S078,0.01,0.0041194761
S079,0.01,0.0068000162
S080,0.01,0.0092449092
S081,0.01,0.0053465583
S082,0.01,0.0041391817
S083,0.01,0.0031218613
S084,0.01,0.0046973728
S085,0.01,0.0041577262
S086,0.01,0.00125
S087,0.01,0.0030838469
S088,0.01,0.0026066817
S089,0.01,0.0030838469
S090,0.01,0.0040447954
S091,0.01,0.0063202715
S092,0.01,0.00125
S093,0.01,0.00125
S094,0.01,0.0043416926
S095,0.01,0.00125
S096,0.01,0.00125
S097,0.01,0.001326843
S098,0.01,0.0042359371
S099,0.01,0.0024164242
S100,0.01,0.00125
