task_id,start_hour,finish_hour,origin_node_id,destination_node_id,self_cost,outsource_cost,base_risk,historical_mode,product_id,hazard_class,loaded_distance_km,duration_source
TSK000019,66.8857,91.2529,NOD000777,NOD000431,8217.1447,12336.86872,32.319,自有,PRD0173,危货,798.0,direct_historical_od_median
TSK000032,68.26710208,89.63640208,NOD000794,NOD000242,6067.931,10277.11509,21.09,外协,PRD0011,普货,703.0,direct_historical_od_median
TSK000034,69.64850417,91.69340417,NOD000623,NOD000081,5678.6289,9560.7138,19.47,外协,PRD0259,普货,649.0,historical_distance_bin_median
TSK000037,71.02990625,107.83460625,NOD000599,NOD000073,8389.0469,13906.9392,29.25,外协,PRD0226,普货,975.0,historical_distance_bin_median
TSK000047,72.41130833,137.93835833,NOD000632,NOD000181,20498.6998,31059.64367,65.64,自有,PRD0059,普货,2188.0,historical_distance_bin_median
TSK000048,73.79271042,81.65131042,NOD000598,NOD000022,2661.2797,4536.81888,7.95,外协,PRD0231,普货,265.0,direct_historical_od_median
TSK000053,75.1741125,140.7011625,NOD000596,NOD000371,17057.387,26467.16083,56.1,自有,PRD0147,普货,1870.0,historical_distance_bin_median
TSK000094,76.55551458,104.06951458,NOD000779,NOD000219,8904.241,14831.72636,30.6,自有,PRD0156,普货,1020.0,direct_historical_od_median
TSK000107,77.93691667,90.23061667,NOD000678,NOD000178,2157.7069,4114.93225,6.75,外协,PRD0167,普货,225.0,direct_historical_od_median
TSK000120,79.31831875,99.85241875,NOD000777,NOD000409,6142.0044,8796.58802,21.465,自有,PRD0173,危货,530.0,historical_distance_bin_median
TSK000129,80.69972083,121.35842083,NOD000786,NOD000363,9499.9586,14791.96092,30.6,外协,PRD0183,普货,1020.0,historical_distance_bin_median
TSK000151,82.08112292,118.88582292,NOD000632,NOD000470,7751.1723,12862.4386,26.91,自有,PRD0078,普货,897.0,historical_distance_bin_median
TSK000167,83.462525,90.241725,NOD000785,NOD000394,4305.0145,6857.50637,14.985,自有,PRD0024,危货,370.0,direct_historical_od_median
TSK000175,84.84392708,105.37802708,NOD000790,NOD000341,4901.5771,8123.12446,16.2,外协,PRD0202,普货,540.0,historical_distance_bin_median
TSK000186,86.22532917,131.08532917,NOD000777,NOD000206,15514.8872,23112.3783,64.152,自有,PRD0173,危货,1584.0,direct_historical_od_median
TSK000212,87.60673125,109.71453125,NOD000777,NOD000032,7425.8,10931.78801,28.026,自有,PRD0173,危货,692.0,direct_historical_od_median
TSK000214,88.98813333,95.66343333,NOD000777,NOD000419,4171.8909,6535.97373,14.5395,自有,PRD0173,危货,359.0,direct_historical_od_median
TSK000218,90.36953542,112.41443542,NOD000597,NOD000431,7238.1298,11427.84137,23.94,自有,PRD0212,普货,798.0,historical_distance_bin_median
TSK000259,91.7509375,109.9092375,NOD000779,NOD000536,4527.1558,7690.46245,15.12,自有,PRD0159,普货,504.0,direct_historical_od_median
TSK000274,93.13233958,109.63773958,NOD000779,NOD000136,793.4508,1979.41612,1.83,自有,PRD0156,普货,61.0,direct_historical_od_median
TSK000278,94.51374167,131.31844167,NOD000781,NOD000151,8833.3319,13855.51046,29.31,自有,PRD0262,普货,977.0,historical_distance_bin_median
TSK000338,95.89514375,136.55384375,NOD000678,NOD000161,12598.9053,20894.8564,44.22,外协,PRD0167,普货,1474.0,historical_distance_bin_median
TSK000420,97.27654583,137.93524583,NOD000678,NOD000161,12598.9053,20894.8564,44.22,自有,PRD0167,普货,1474.0,historical_distance_bin_median
TSK000422,98.65794792,139.31664792,NOD000603,NOD000619,8719.6077,14385.5426,30.3,外协,PRD0218,普货,1010.0,historical_distance_bin_median
TSK000436,100.03935,128.09755,NOD000781,NOD000430,8549.3115,13186.39212,27.96,自有,PRD0262,普货,932.0,direct_historical_od_median
TSK000448,101.42075208,128.93475208,NOD000779,NOD000219,8904.241,14831.72636,30.6,自有,PRD0156,普货,1020.0,direct_historical_od_median
TSK000469,102.80215417,129.71855417,NOD000780,NOD000316,7528.4628,12524.53103,25.86,自有,PRD0161,普货,862.0,direct_historical_od_median
TSK000519,104.18355625,124.71765625,NOD000790,NOD000212,4729.3239,7834.51394,15.54,外协,PRD0202,普货,518.0,historical_distance_bin_median
TSK000538,105.56495833,117.85865833,NOD000678,NOD000178,2157.7069,4114.93225,6.75,外协,PRD0167,普货,225.0,direct_historical_od_median
TSK000572,106.94636042,153.13696042,NOD000781,NOD000561,8944.8647,14031.45645,29.7,外协,PRD0262,普货,990.0,direct_historical_od_median
TSK000667,108.3277625,113.4985625,NOD000678,NOD000182,1734.833,3595.97084,5.31,外协,PRD0167,普货,177.0,direct_historical_od_median
TSK000669,109.70916458,131.75406458,NOD000678,NOD000776,6424.5427,11151.10414,22.86,外协,PRD0167,普货,762.0,historical_distance_bin_median
TSK000694,111.09056667,124.36976667,NOD000678,NOD000021,1977.5573,3405.68085,5.31,外协,PRD0166,普货,177.0,direct_historical_od_median
TSK000708,112.47196875,133.14276875,NOD000678,NOD000398,4344.6995,7401.0453,14.31,外协,PRD0149,普货,477.0,direct_historical_od_median
TSK000714,113.85337083,154.47367083,NOD000598,NOD000100,7148.3582,12786.27119,26.58,外协,PRD0228,普货,886.0,direct_historical_od_median
