vehicle_id,task_id,q_ki
VEH000320,TSK000053,0
VEH000488,TSK000053,1
VEH000374,TSK000053,1
VEH000275,TSK000053,1
VEH000220,TSK000053,1
VEH000224,TSK000053,1
VEH000082,TSK000053,0
VEH000299,TSK000053,0
VEH000308,TSK000053,1
VEH000051,TSK000053,1
VEH000281,TSK000053,0
VEH000519,TSK000053,1
VEH000101,TSK000053,1
VEH000098,TSK000053,0
VEH000227,TSK000053,0
VEH000427,TSK000053,1
VEH000379,TSK000053,1
VEH000508,TSK000053,1
VEH000221,TSK000053,1
VEH000231,TSK000053,1
VEH000252,TSK000053,1
VEH000386,TSK000053,1
VEH000241,TSK000053,1
VEH000350,TSK000053,1
VEH000356,TSK000053,1
VEH000067,TSK000053,1
VEH000032,TSK000053,1
VEH000330,TSK000053,1
VEH000334,TSK000053,0
VEH000003,TSK000053,1
VEH000430,TSK000053,0
VEH000034,TSK000053,1
VEH000441,TSK000053,1
VEH000058,TSK000053,0
VEH000531,TSK000053,1
VEH000005,TSK000053,1
VEH000070,TSK000053,1
VEH000008,TSK000053,1
VEH000083,TSK000053,1
VEH000247,TSK000053,1
VEH000424,TSK000053,1
VEH000229,TSK000053,0
VEH000092,TSK000053,1
VEH000071,TSK000053,1
VEH000074,TSK000053,1
VEH000222,TSK000053,1
VEH000484,TSK000053,1
VEH000348,TSK000053,1
VEH000272,TSK000053,1
VEH000305,TSK000053,1
VEH000320,TSK000072,1
VEH000488,TSK000072,1
VEH000374,TSK000072,1
VEH000275,TSK000072,1
VEH000220,TSK000072,1
VEH000224,TSK000072,1
VEH000082,TSK000072,0
VEH000299,TSK000072,1
VEH000308,TSK000072,0
VEH000051,TSK000072,1
VEH000281,TSK000072,1
VEH000519,TSK000072,1
VEH000101,TSK000072,1
VEH000098,TSK000072,1
VEH000227,TSK000072,1
VEH000427,TSK000072,1
VEH000379,TSK000072,1
VEH000508,TSK000072,0
VEH000221,TSK000072,1
VEH000231,TSK000072,1
VEH000252,TSK000072,0
VEH000386,TSK000072,1
VEH000241,TSK000072,1
VEH000350,TSK000072,1
VEH000356,TSK000072,1
VEH000067,TSK000072,0
VEH000032,TSK000072,1
VEH000330,TSK000072,1
VEH000334,TSK000072,1
VEH000003,TSK000072,1
VEH000430,TSK000072,0
VEH000034,TSK000072,1
VEH000441,TSK000072,1
VEH000058,TSK000072,1
VEH000531,TSK000072,1
VEH000005,TSK000072,1
VEH000070,TSK000072,0
VEH000008,TSK000072,1
VEH000083,TSK000072,1
VEH000247,TSK000072,1
VEH000424,TSK000072,0
VEH000229,TSK000072,1
VEH000092,TSK000072,1
VEH000071,TSK000072,1
VEH000074,TSK000072,1
VEH000222,TSK000072,1
VEH000484,TSK000072,0
VEH000348,TSK000072,1
VEH000272,TSK000072,0
VEH000305,TSK000072,1
VEH000320,TSK000157,1
VEH000488,TSK000157,1
VEH000374,TSK000157,1
VEH000275,TSK000157,1
VEH000220,TSK000157,1
VEH000224,TSK000157,1
VEH000082,TSK000157,1
VEH000299,TSK000157,1
VEH000308,TSK000157,1
VEH000051,TSK000157,1
VEH000281,TSK000157,1
VEH000519,TSK000157,0
VEH000101,TSK000157,1
VEH000098,TSK000157,1
VEH000227,TSK000157,1
VEH000427,TSK000157,0
VEH000379,TSK000157,0
VEH000508,TSK000157,1
VEH000221,TSK000157,0
VEH000231,TSK000157,1
VEH000252,TSK000157,1
VEH000386,TSK000157,1
VEH000241,TSK000157,1
VEH000350,TSK000157,1
VEH000356,TSK000157,1
VEH000067,TSK000157,0
VEH000032,TSK000157,1
VEH000330,TSK000157,0
VEH000334,TSK000157,1
VEH000003,TSK000157,1
VEH000430,TSK000157,1
VEH000034,TSK000157,0
VEH000441,TSK000157,1
VEH000058,TSK000157,1
VEH000531,TSK000157,1
VEH000005,TSK000157,1
VEH000070,TSK000157,0
VEH000008,TSK000157,1
VEH000083,TSK000157,1
VEH000247,TSK000157,1
VEH000424,TSK000157,1
VEH000229,TSK000157,1
VEH000092,TSK000157,1
VEH000071,TSK000157,1
VEH000074,TSK000157,1
VEH000222,TSK000157,1
VEH000484,TSK000157,1
VEH000348,TSK000157,0
VEH000272,TSK000157,0
VEH000305,TSK000157,1
VEH000320,TSK000170,0
VEH000488,TSK000170,1
VEH000374,TSK000170,1
VEH000275,TSK000170,1
VEH000220,TSK000170,1
VEH000224,TSK000170,1
VEH000082,TSK000170,1
VEH000299,TSK000170,1
VEH000308,TSK000170,1
VEH000051,TSK000170,0
VEH000281,TSK000170,0
VEH000519,TSK000170,1
VEH000101,TSK000170,1
VEH000098,TSK000170,1
VEH000227,TSK000170,1
VEH000427,TSK000170,0
VEH000379,TSK000170,0
VEH000508,TSK000170,1
VEH000221,TSK000170,1
VEH000231,TSK000170,0
VEH000252,TSK000170,1
VEH000386,TSK000170,1
VEH000241,TSK000170,1
VEH000350,TSK000170,1
VEH000356,TSK000170,1
VEH000067,TSK000170,1
VEH000032,TSK000170,1
VEH000330,TSK000170,1
VEH000334,TSK000170,1
VEH000003,TSK000170,1
VEH000430,TSK000170,1
VEH000034,TSK000170,1
VEH000441,TSK000170,1
VEH000058,TSK000170,1
VEH000531,TSK000170,1
VEH000005,TSK000170,1
VEH000070,TSK000170,1
VEH000008,TSK000170,0
VEH000083,TSK000170,1
VEH000247,TSK000170,1
VEH000424,TSK000170,1
VEH000229,TSK000170,1
VEH000092,TSK000170,0
VEH000071,TSK000170,1
VEH000074,TSK000170,1
VEH000222,TSK000170,1
VEH000484,TSK000170,0
VEH000348,TSK000170,1
VEH000272,TSK000170,1
VEH000305,TSK000170,0
VEH000320,TSK000175,1
VEH000488,TSK000175,1
VEH000374,TSK000175,1
VEH000275,TSK000175,1
VEH000220,TSK000175,1
VEH000224,TSK000175,1
VEH000082,TSK000175,1
VEH000299,TSK000175,1
VEH000308,TSK000175,1
VEH000051,TSK000175,1
VEH000281,TSK000175,1
VEH000519,TSK000175,1
VEH000101,TSK000175,1
VEH000098,TSK000175,0
VEH000227,TSK000175,1
VEH000427,TSK000175,1
VEH000379,TSK000175,1
VEH000508,TSK000175,1
VEH000221,TSK000175,0
VEH000231,TSK000175,1
VEH000252,TSK000175,1
VEH000386,TSK000175,1
VEH000241,TSK000175,0
VEH000350,TSK000175,1
VEH000356,TSK000175,1
VEH000067,TSK000175,0
VEH000032,TSK000175,0
VEH000330,TSK000175,1
VEH000334,TSK000175,1
VEH000003,TSK000175,0
VEH000430,TSK000175,1
VEH000034,TSK000175,1
VEH000441,TSK000175,1
VEH000058,TSK000175,0
VEH000531,TSK000175,1
VEH000005,TSK000175,1
VEH000070,TSK000175,1
VEH000008,TSK000175,0
VEH000083,TSK000175,1
VEH000247,TSK000175,1
VEH000424,TSK000175,0
VEH000229,TSK000175,1
VEH000092,TSK000175,0
VEH000071,TSK000175,1
VEH000074,TSK000175,1
VEH000222,TSK000175,1
VEH000484,TSK000175,1
VEH000348,TSK000175,1
VEH000272,TSK000175,1
VEH000305,TSK000175,1
VEH000320,TSK000226,1
VEH000488,TSK000226,1
VEH000374,TSK000226,1
VEH000275,TSK000226,1
VEH000220,TSK000226,1
VEH000224,TSK000226,1
VEH000082,TSK000226,1
VEH000299,TSK000226,1
VEH000308,TSK000226,0
VEH000051,TSK000226,0
VEH000281,TSK000226,0
VEH000519,TSK000226,1
VEH000101,TSK000226,1
VEH000098,TSK000226,1
VEH000227,TSK000226,1
VEH000427,TSK000226,1
VEH000379,TSK000226,0
VEH000508,TSK000226,1
VEH000221,TSK000226,1
VEH000231,TSK000226,1
VEH000252,TSK000226,0
VEH000386,TSK000226,0
VEH000241,TSK000226,1
VEH000350,TSK000226,1
VEH000356,TSK000226,1
VEH000067,TSK000226,0
VEH000032,TSK000226,1
VEH000330,TSK000226,1
VEH000334,TSK000226,1
VEH000003,TSK000226,1
VEH000430,TSK000226,1
VEH000034,TSK000226,1
VEH000441,TSK000226,1
VEH000058,TSK000226,1
VEH000531,TSK000226,1
VEH000005,TSK000226,1
VEH000070,TSK000226,1
VEH000008,TSK000226,1
VEH000083,TSK000226,1
VEH000247,TSK000226,0
VEH000424,TSK000226,1
VEH000229,TSK000226,1
VEH000092,TSK000226,0
VEH000071,TSK000226,1
VEH000074,TSK000226,1
VEH000222,TSK000226,1
VEH000484,TSK000226,1
VEH000348,TSK000226,1
VEH000272,TSK000226,1
VEH000305,TSK000226,0
VEH000320,TSK000280,1
VEH000488,TSK000280,1
VEH000374,TSK000280,1
VEH000275,TSK000280,1
VEH000220,TSK000280,0
VEH000224,TSK000280,1
VEH000082,TSK000280,0
VEH000299,TSK000280,1
VEH000308,TSK000280,1
VEH000051,TSK000280,1
VEH000281,TSK000280,1
VEH000519,TSK000280,0
VEH000101,TSK000280,1
VEH000098,TSK000280,1
VEH000227,TSK000280,0
VEH000427,TSK000280,1
VEH000379,TSK000280,0
VEH000508,TSK000280,1
VEH000221,TSK000280,1
VEH000231,TSK000280,1
VEH000252,TSK000280,1
VEH000386,TSK000280,0
VEH000241,TSK000280,1
VEH000350,TSK000280,1
VEH000356,TSK000280,0
VEH000067,TSK000280,1
VEH000032,TSK000280,1
VEH000330,TSK000280,1
VEH000334,TSK000280,1
VEH000003,TSK000280,1
VEH000430,TSK000280,0
VEH000034,TSK000280,1
VEH000441,TSK000280,0
VEH000058,TSK000280,1
VEH000531,TSK000280,1
VEH000005,TSK000280,0
VEH000070,TSK000280,1
VEH000008,TSK000280,1
VEH000083,TSK000280,1
VEH000247,TSK000280,1
VEH000424,TSK000280,1
VEH000229,TSK000280,1
VEH000092,TSK000280,1
VEH000071,TSK000280,1
VEH000074,TSK000280,1
VEH000222,TSK000280,1
VEH000484,TSK000280,1
VEH000348,TSK000280,1
VEH000272,TSK000280,1
VEH000305,TSK000280,1
VEH000320,TSK000433,0
VEH000488,TSK000433,1
VEH000374,TSK000433,1
VEH000275,TSK000433,1
VEH000220,TSK000433,1
VEH000224,TSK000433,1
VEH000082,TSK000433,1
VEH000299,TSK000433,1
VEH000308,TSK000433,1
VEH000051,TSK000433,1
VEH000281,TSK000433,1
VEH000519,TSK000433,1
VEH000101,TSK000433,1
VEH000098,TSK000433,0
VEH000227,TSK000433,1
VEH000427,TSK000433,1
VEH000379,TSK000433,1
VEH000508,TSK000433,1
VEH000221,TSK000433,0
VEH000231,TSK000433,0
VEH000252,TSK000433,0
VEH000386,TSK000433,1
VEH000241,TSK000433,1
VEH000350,TSK000433,1
VEH000356,TSK000433,1
VEH000067,TSK000433,1
VEH000032,TSK000433,0
VEH000330,TSK000433,1
VEH000334,TSK000433,1
VEH000003,TSK000433,1
VEH000430,TSK000433,1
VEH000034,TSK000433,1
VEH000441,TSK000433,1
VEH000058,TSK000433,0
VEH000531,TSK000433,1
VEH000005,TSK000433,1
VEH000070,TSK000433,1
VEH000008,TSK000433,1
VEH000083,TSK000433,1
VEH000247,TSK000433,0
VEH000424,TSK000433,1
VEH000229,TSK000433,1
VEH000092,TSK000433,1
VEH000071,TSK000433,0
VEH000074,TSK000433,1
VEH000222,TSK000433,1
VEH000484,TSK000433,0
VEH000348,TSK000433,1
VEH000272,TSK000433,1
VEH000305,TSK000433,1
VEH000320,TSK000472,1
VEH000488,TSK000472,1
VEH000374,TSK000472,1
VEH000275,TSK000472,1
VEH000220,TSK000472,1
VEH000224,TSK000472,1
VEH000082,TSK000472,1
VEH000299,TSK000472,1
VEH000308,TSK000472,0
VEH000051,TSK000472,1
VEH000281,TSK000472,1
VEH000519,TSK000472,1
VEH000101,TSK000472,1
VEH000098,TSK000472,1
VEH000227,TSK000472,1
VEH000427,TSK000472,0
VEH000379,TSK000472,1
VEH000508,TSK000472,1
VEH000221,TSK000472,1
VEH000231,TSK000472,1
VEH000252,TSK000472,1
VEH000386,TSK000472,1
VEH000241,TSK000472,1
VEH000350,TSK000472,0
VEH000356,TSK000472,1
VEH000067,TSK000472,1
VEH000032,TSK000472,1
VEH000330,TSK000472,0
VEH000334,TSK000472,0
VEH000003,TSK000472,1
VEH000430,TSK000472,0
VEH000034,TSK000472,1
VEH000441,TSK000472,1
VEH000058,TSK000472,1
VEH000531,TSK000472,0
VEH000005,TSK000472,0
VEH000070,TSK000472,1
VEH000008,TSK000472,1
VEH000083,TSK000472,1
VEH000247,TSK000472,1
VEH000424,TSK000472,1
VEH000229,TSK000472,0
VEH000092,TSK000472,0
VEH000071,TSK000472,1
VEH000074,TSK000472,1
VEH000222,TSK000472,1
VEH000484,TSK000472,1
VEH000348,TSK000472,1
VEH000272,TSK000472,1
VEH000305,TSK000472,1
VEH000320,TSK000473,1
VEH000488,TSK000473,0
VEH000374,TSK000473,1
VEH000275,TSK000473,0
VEH000220,TSK000473,1
VEH000224,TSK000473,1
VEH000082,TSK000473,1
VEH000299,TSK000473,1
VEH000308,TSK000473,0
VEH000051,TSK000473,1
VEH000281,TSK000473,0
