vehicle_id,task_id,q_ki
VEH000241,TSK000051,0
VEH000374,TSK000051,1
VEH000219,TSK000051,1
VEH000003,TSK000051,0
VEH000082,TSK000051,0
VEH000248,TSK000051,0
VEH000377,TSK000051,0
VEH000078,TSK000051,1
VEH000440,TSK000051,0
VEH000277,TSK000051,0
VEH000357,TSK000051,0
VEH000327,TSK000051,0
VEH000261,TSK000051,1
VEH000330,TSK000051,1
VEH000290,TSK000051,1
VEH000484,TSK000051,0
VEH000246,TSK000051,1
VEH000299,TSK000051,0
VEH000513,TSK000051,1
VEH000266,TSK000051,1
VEH000329,TSK000051,0
VEH000309,TSK000051,1
VEH000067,TSK000051,0
VEH000301,TSK000051,1
VEH000288,TSK000051,1
VEH000026,TSK000051,0
VEH000458,TSK000051,0
VEH000378,TSK000051,1
VEH000455,TSK000051,0
VEH000426,TSK000051,0
VEH000499,TSK000051,0
VEH000358,TSK000051,1
VEH000341,TSK000051,1
VEH000257,TSK000051,0
VEH000520,TSK000051,1
VEH000518,TSK000051,1
VEH000523,TSK000051,0
VEH000011,TSK000051,1
VEH000092,TSK000051,0
VEH000417,TSK000051,0
VEH000271,TSK000051,0
VEH000524,TSK000051,0
VEH000090,TSK000051,0
VEH000006,TSK000051,1
VEH000532,TSK000051,1
VEH000072,TSK000051,0
VEH000517,TSK000051,1
VEH000379,TSK000051,1
VEH000005,TSK000051,0
VEH000522,TSK000051,1
VEH000320,TSK000051,1
VEH000334,TSK000051,1
VEH000326,TSK000051,1
VEH000401,TSK000051,1
VEH000095,TSK000051,1
VEH000505,TSK000051,0
VEH000016,TSK000051,1
VEH000478,TSK000051,0
VEH000508,TSK000051,0
VEH000409,TSK000051,0
VEH000296,TSK000051,1
VEH000275,TSK000051,0
VEH000102,TSK000051,0
VEH000446,TSK000051,0
VEH000073,TSK000051,0
VEH000319,TSK000051,1
VEH000346,TSK000051,0
VEH000421,TSK000051,1
VEH000066,TSK000051,1
VEH000307,TSK000051,0
VEH000057,TSK000051,1
VEH000302,TSK000051,1
VEH000424,TSK000051,0
VEH000514,TSK000051,0
VEH000384,TSK000051,1
VEH000394,TSK000051,1
VEH000024,TSK000051,1
VEH000308,TSK000051,1
VEH000429,TSK000051,0
VEH000071,TSK000051,0
VEH000459,TSK000051,1
VEH000392,TSK000051,1
VEH000269,TSK000051,0
VEH000321,TSK000051,0
VEH000040,TSK000051,0
VEH000419,TSK000051,1
VEH000282,TSK000051,1
VEH000046,TSK000051,1
VEH000306,TSK000051,0
VEH000228,TSK000051,1
VEH000077,TSK000051,0
VEH000259,TSK000051,1
VEH000526,TSK000051,0
VEH000280,TSK000051,0
VEH000267,TSK000051,1
VEH000250,TSK000051,1
VEH000291,TSK000051,1
VEH000069,TSK000051,0
VEH000007,TSK000051,0
VEH000059,TSK000051,1
VEH000241,TSK000090,1
VEH000374,TSK000090,0
VEH000219,TSK000090,0
VEH000003,TSK000090,1
VEH000082,TSK000090,1
VEH000248,TSK000090,0
VEH000377,TSK000090,0
VEH000078,TSK000090,1
VEH000440,TSK000090,1
VEH000277,TSK000090,1
VEH000357,TSK000090,0
VEH000327,TSK000090,1
VEH000261,TSK000090,1
VEH000330,TSK000090,1
VEH000290,TSK000090,0
VEH000484,TSK000090,0
VEH000246,TSK000090,0
VEH000299,TSK000090,0
VEH000513,TSK000090,1
VEH000266,TSK000090,0
VEH000329,TSK000090,1
VEH000309,TSK000090,1
VEH000067,TSK000090,0
VEH000301,TSK000090,0
VEH000288,TSK000090,0
VEH000026,TSK000090,1
VEH000458,TSK000090,1
VEH000378,TSK000090,0
VEH000455,TSK000090,0
VEH000426,TSK000090,1
VEH000499,TSK000090,0
VEH000358,TSK000090,1
VEH000341,TSK000090,0
VEH000257,TSK000090,1
VEH000520,TSK000090,1
VEH000518,TSK000090,0
VEH000523,TSK000090,1
VEH000011,TSK000090,1
VEH000092,TSK000090,0
VEH000417,TSK000090,0
VEH000271,TSK000090,1
VEH000524,TSK000090,1
VEH000090,TSK000090,0
VEH000006,TSK000090,1
VEH000532,TSK000090,1
VEH000072,TSK000090,0
VEH000517,TSK000090,1
VEH000379,TSK000090,0
VEH000005,TSK000090,0
VEH000522,TSK000090,1
VEH000320,TSK000090,0
VEH000334,TSK000090,0
VEH000326,TSK000090,0
VEH000401,TSK000090,0
VEH000095,TSK000090,1
VEH000505,TSK000090,0
VEH000016,TSK000090,1
VEH000478,TSK000090,0
VEH000508,TSK000090,0
VEH000409,TSK000090,1
VEH000296,TSK000090,1
VEH000275,TSK000090,0
VEH000102,TSK000090,1
VEH000446,TSK000090,0
VEH000073,TSK000090,0
VEH000319,TSK000090,1
VEH000346,TSK000090,1
VEH000421,TSK000090,0
VEH000066,TSK000090,1
VEH000307,TSK000090,1
VEH000057,TSK000090,0
VEH000302,TSK000090,1
VEH000424,TSK000090,1
VEH000514,TSK000090,0
VEH000384,TSK000090,1
VEH000394,TSK000090,1
VEH000024,TSK000090,0
VEH000308,TSK000090,1
VEH000429,TSK000090,1
VEH000071,TSK000090,0
VEH000459,TSK000090,1
VEH000392,TSK000090,0
VEH000269,TSK000090,0
VEH000321,TSK000090,1
VEH000040,TSK000090,1
VEH000419,TSK000090,0
VEH000282,TSK000090,1
VEH000046,TSK000090,1
VEH000306,TSK000090,0
VEH000228,TSK000090,1
