scenario_id,probability,empty_risk_per_km
S001,0.01,0.0029373752
S002,0.01,0.0084934945
S003,0.01,0.00125
S004,0.01,0.0037182185
S005,0.01,0.0030073282
S006,0.01,0.00125
S007,0.01,0.0019865581
S008,0.01,0.0038232984
S009,0.01,0.00125
S010,0.01,0.003056944
S011,0.01,0.00125
S012,0.01,0.0026324505
S013,0.01,0.0042166957
S014,0.01,0.00125
S015,0.01,0.0033212098
S016,0.01,0.0058095288
S017,0.01,0.0051299405
S018,0.01,0.00125
S019,0.01,0.0045153486
S020,0.01,0.00125
S021,0.01,0.0020130758
S022,0.01,0.00125
S023,0.01,0.00125
S024,0.01,0.00125
S025,0.01,0.00125
S026,0.01,0.00125
S027,0.01,0.0025999135
S028,0.01,0.0054116053
S029,0.01,0.0028500885
S030,0.01,0.00283938
S031,0.01,0.0032031891
S032,0.01,0.00125
S033,0.01,0.00125
S034,0.01,0.00125
S035,0.01,0.0058979794
S036,0.01,0.003056944
S037,0.01,0.0096759339
S038,0.01,0.00125
S039,0.01,0.0051074867
S040,0.01,0.00125
S041,0.01,0.0038232984
S042,0.01,0.0020446974
S043,0.01,0.0038232984
S044,0.01,0.007212684
S045,0.01,0.018484252
S046,0.01,0.00125
S047,0.01,0.00125
S048,0.01,0.0054116053
S049,0.01,0.0023780544
S050,0.01,0.0036794144
S051,0.01,0.0117455567
S052,0.01,0.00125
S053,0.01,0.0023635701
S054,0.01,0.00125
S055,0.01,0.0069039903
S056,0.01,0.00125
S057,0.01,0.0073810323
S058,0.01,0.0020130758
S059,0.01,0.0029478677
S060,0.01,0.0033460372
S061,0.01,0.00125
S062,0.01,0.00125
S063,0.01,0.0076370654
S064,0.01,0.00125
S065,0.01,0.002553921
S066,0.01,0.00125
S067,0.01,0.0077428963
S068,0.01,0.0021852114
S069,0.01,0.0037379509
S070,0.01,0.0028337435
S071,0.01,0.00125
S072,0.01,0.0032418974
S073,0.01,0.00125
S074,0.01,0.0018587955
S075,0.01,0.0036877841
S076,0.01,0.0061372342
S077,0.01,0.00125
S078,0.01,0.0091905883
S079,0.01,0.0020904084
S080,0.01,0.0077087696
S081,0.01,0.00125
S082,0.01,0.0053964347
S083,0.01,0.0030073282
S084,0.01,0.0036636668
S085,0.01,0.0025999135
S086,0.01,0.0020130758
S087,0.01,0.0016335079
S088,0.01,0.0024075552
S089,0.01,0.0046577054
S090,0.01,0.003782932
S091,0.01,0.00125
S092,0.01,0.0048981364
S093,0.01,0.0020130758
S094,0.01,0.0023692356
S095,0.01,0.00125
S096,0.01,0.00125
S097,0.01,0.00125
S098,0.01,0.0057578043
S099,0.01,0.00125
S100,0.01,0.00125
