vehicle_id,task_id,q_ki
VEH000446,TSK000028,1
VEH000370,TSK000028,0
VEH000326,TSK000028,0
VEH000261,TSK000028,0
VEH000337,TSK000028,1
VEH000010,TSK000028,1
VEH000306,TSK000028,1
VEH000358,TSK000028,1
VEH000477,TSK000028,1
VEH000226,TSK000028,0
VEH000467,TSK000028,1
VEH000070,TSK000028,1
VEH000247,TSK000028,0
VEH000484,TSK000028,1
VEH000089,TSK000028,1
VEH000064,TSK000028,1
VEH000318,TSK000028,1
VEH000303,TSK000028,1
VEH000041,TSK000028,0
VEH000324,TSK000028,1
VEH000365,TSK000028,1
VEH000272,TSK000028,0
VEH000027,TSK000028,0
VEH000035,TSK000028,1
VEH000005,TSK000028,0
VEH000099,TSK000028,1
VEH000053,TSK000028,1
VEH000282,TSK000028,0
VEH000431,TSK000028,0
VEH000091,TSK000028,0
VEH000531,TSK000028,0
VEH000292,TSK000028,1
VEH000514,TSK000028,0
VEH000311,TSK000028,0
VEH000485,TSK000028,0
VEH000300,TSK000028,0
VEH000059,TSK000028,1
VEH000426,TSK000028,0
VEH000378,TSK000028,1
VEH000044,TSK000028,1
VEH000532,TSK000028,0
VEH000065,TSK000028,0
VEH000346,TSK000028,0
VEH000048,TSK000028,1
VEH000291,TSK000028,0
VEH000519,TSK000028,1
VEH000264,TSK000028,0
VEH000392,TSK000028,0
VEH000096,TSK000028,1
VEH000348,TSK000028,0
VEH000319,TSK000028,0
VEH000510,TSK000028,1
VEH000391,TSK000028,1
VEH000505,TSK000028,0
VEH000440,TSK000028,0
VEH000102,TSK000028,1
VEH000037,TSK000028,1
VEH000085,TSK000028,1
VEH000513,TSK000028,0
VEH000508,TSK000028,0
VEH000057,TSK000028,0
VEH000308,TSK000028,1
VEH000381,TSK000028,0
VEH000289,TSK000028,1
VEH000046,TSK000028,0
VEH000231,TSK000028,0
VEH000329,TSK000028,1
VEH000092,TSK000028,0
VEH000262,TSK000028,1
VEH000366,TSK000028,0
VEH000323,TSK000028,0
VEH000310,TSK000028,0
VEH000074,TSK000028,1
VEH000097,TSK000028,0
VEH000060,TSK000028,0
VEH000528,TSK000028,0
VEH000072,TSK000028,1
VEH000246,TSK000028,0
VEH000450,TSK000028,1
VEH000225,TSK000028,0
VEH000313,TSK000028,1
VEH000220,TSK000028,0
VEH000389,TSK000028,0
VEH000006,TSK000028,1
VEH000259,TSK000028,0
VEH000080,TSK000028,0
VEH000492,TSK000028,1
VEH000397,TSK000028,1
VEH000011,TSK000028,1
VEH000071,TSK000028,1
VEH000067,TSK000028,1
VEH000530,TSK000028,0
VEH000296,TSK000028,0
VEH000063,TSK000028,0
VEH000416,TSK000028,0
VEH000331,TSK000028,0
VEH000417,TSK000028,0
