task_id,scenario_id,self_base_loss,outsourced_loss
T00001,S001,2.02542206,2.02542206
T00001,S002,6.24594168,6.24594168
T00001,S003,0.43164996,0.43164996
T00001,S004,0.76231972,0.76231972
T00001,S005,0.52679532,0.52679532
T00001,S006,0.30458361,0.30458361
T00001,S007,1.91072149,1.91072149
T00001,S008,3.508895,3.508895
T00001,S009,2.64876013,2.64876013
T00001,S010,2.94709648,2.94709648
T00001,S011,3.52442589,3.52442589
T00001,S012,2.12146739,2.12146739
T00001,S013,4.25997928,4.25997928
T00001,S014,1.4861084,1.4861084
T00001,S015,3.58585688,3.58585688
T00001,S016,0.2612745,0.2612745
T00001,S017,2.74676702,2.74676702
T00001,S018,1.26671638,1.26671638
T00001,S019,4.17671711,4.17671711
T00001,S020,0.83688302,0.83688302
T00001,S021,0.49597174,0.49597174
T00001,S022,0.93675117,0.93675117
T00001,S023,0.001,0.001
T00001,S024,4.95120947,4.95120947
T00001,S025,0.49099826,0.49099826
T00001,S026,5.1745689,5.1745689
T00001,S027,1.74662248,1.74662248
T00001,S028,1.58553049,1.58553049
T00001,S029,0.88994125,0.88994125
T00001,S030,1.29573889,1.29573889
T00001,S031,2.79037251,2.79037251
T00001,S032,6.62814546,6.62814546
T00001,S033,1.83002322,1.83002322
T00001,S034,6.35829292,6.35829292
T00001,S035,0.62591533,0.62591533
T00001,S036,1.41861294,1.41861294
T00001,S037,2.34881095,2.34881095
T00001,S038,1.03563304,1.03563304
T00001,S039,0.7744158,0.7744158
T00001,S040,0.76826241,0.76826241
T00001,S041,1.98975907,1.98975907
T00001,S042,0.29836972,0.29836972
T00001,S043,2.58614426,2.58614426
T00001,S044,5.59087127,5.59087127
T00001,S045,2.10866416,2.10866416
T00001,S046,1.38699006,1.38699006
T00001,S047,2.76320051,2.76320051
T00001,S048,2.38277922,2.38277922
T00001,S049,2.8479881,2.8479881
T00001,S050,0.82060394,0.82060394
T00001,S051,0.02174789,0.02174789
T00001,S052,0.20611889,0.20611889
T00001,S053,1.33726745,1.33726745
T00001,S054,3.97453681,3.97453681
T00001,S055,3.04573166,3.04573166
T00001,S056,3.90697314,3.90697314
T00001,S057,0.80481446,0.80481446
T00001,S058,4.74200775,4.74200775
T00001,S059,4.68104954,4.68104954
T00001,S060,2.28308648,2.28308648
T00001,S061,0.98246507,0.98246507
T00001,S062,4.99271346,4.99271346
T00001,S063,0.76311003,0.76311003
T00001,S064,0.43298535,0.43298535
