vehicle_id,task_id,q_ki
VEH000389,TSK000061,0
VEH000381,TSK000061,1
VEH000380,TSK000061,1
VEH000319,TSK000061,1
VEH000355,TSK000061,0
VEH000084,TSK000061,1
VEH000392,TSK000061,1
VEH000527,TSK000061,1
VEH000280,TSK000061,1
VEH000049,TSK000061,1
VEH000301,TSK000061,0
VEH000229,TSK000061,1
VEH000298,TSK000061,1
VEH000079,TSK000061,0
VEH000431,TSK000061,1
VEH000335,TSK000061,0
VEH000296,TSK000061,0
VEH000513,TSK000061,0
VEH000318,TSK000061,0
VEH000514,TSK000061,0
VEH000386,TSK000061,1
VEH000314,TSK000061,1
VEH000264,TSK000061,0
VEH000067,TSK000061,0
VEH000219,TSK000061,0
VEH000455,TSK000061,0
VEH000378,TSK000061,1
VEH000484,TSK000061,0
VEH000312,TSK000061,1
VEH000353,TSK000061,0
VEH000533,TSK000061,0
VEH000332,TSK000061,1
VEH000101,TSK000061,1
VEH000522,TSK000061,0
VEH000419,TSK000061,1
VEH000251,TSK000061,1
VEH000272,TSK000061,0
VEH000080,TSK000061,1
VEH000291,TSK000061,1
VEH000008,TSK000061,1
VEH000397,TSK000061,1
VEH000077,TSK000061,1
VEH000515,TSK000061,1
VEH000485,TSK000061,1
VEH000078,TSK000061,1
VEH000423,TSK000061,1
VEH000523,TSK000061,0
VEH000511,TSK000061,0
VEH000082,TSK000061,0
VEH000492,TSK000061,0
VEH000426,TSK000061,0
VEH000327,TSK000061,1
VEH000376,TSK000061,1
VEH000100,TSK000061,0
VEH000250,TSK000061,1
VEH000248,TSK000061,0
VEH000477,TSK000061,1
VEH000036,TSK000061,0
VEH000092,TSK000061,0
VEH000313,TSK000061,0
VEH000525,TSK000061,0
VEH000262,TSK000061,0
VEH000346,TSK000061,1
VEH000042,TSK000061,0
VEH000034,TSK000061,1
VEH000099,TSK000061,0
VEH000281,TSK000061,1
VEH000334,TSK000061,1
VEH000282,TSK000061,0
VEH000073,TSK000061,0
VEH000274,TSK000061,0
VEH000526,TSK000061,0
VEH000440,TSK000061,0
VEH000241,TSK000061,0
VEH000524,TSK000061,1
VEH000512,TSK000061,1
VEH000096,TSK000061,0
VEH000053,TSK000061,1
VEH000044,TSK000061,0
VEH000087,TSK000061,0
VEH000300,TSK000061,0
VEH000070,TSK000061,1
VEH000417,TSK000061,1
VEH000428,TSK000061,1
VEH000257,TSK000061,0
VEH000331,TSK000061,0
VEH000408,TSK000061,0
VEH000290,TSK000061,1
VEH000370,TSK000061,1
VEH000289,TSK000061,0
VEH000015,TSK000061,1
VEH000354,TSK000061,1
VEH000090,TSK000061,1
VEH000459,TSK000061,0
VEH000057,TSK000061,0
VEH000416,TSK000061,1
VEH000062,TSK000061,1
VEH000288,TSK000061,0
VEH000482,TSK000061,0
VEH000225,TSK000061,1
VEH000389,TSK000079,0
VEH000381,TSK000079,0
VEH000380,TSK000079,1
VEH000319,TSK000079,0
VEH000355,TSK000079,0
VEH000084,TSK000079,0
VEH000392,TSK000079,1
VEH000527,TSK000079,1
VEH000280,TSK000079,1
VEH000049,TSK000079,0
VEH000301,TSK000079,1
VEH000229,TSK000079,1
VEH000298,TSK000079,1
VEH000079,TSK000079,0
VEH000431,TSK000079,0
VEH000335,TSK000079,0
VEH000296,TSK000079,0
VEH000513,TSK000079,1
VEH000318,TSK000079,0
VEH000514,TSK000079,1
VEH000386,TSK000079,0
VEH000314,TSK000079,0
VEH000264,TSK000079,0
VEH000067,TSK000079,1
VEH000219,TSK000079,1
VEH000455,TSK000079,1
VEH000378,TSK000079,1
VEH000484,TSK000079,0
VEH000312,TSK000079,1
VEH000353,TSK000079,0
VEH000533,TSK000079,0
VEH000332,TSK000079,0
VEH000101,TSK000079,1
VEH000522,TSK000079,1
VEH000419,TSK000079,1
VEH000251,TSK000079,1
VEH000272,TSK000079,1
VEH000080,TSK000079,0
VEH000291,TSK000079,0
VEH000008,TSK000079,1
VEH000397,TSK000079,1
VEH000077,TSK000079,0
VEH000515,TSK000079,1
VEH000485,TSK000079,1
VEH000078,TSK000079,1
VEH000423,TSK000079,1
VEH000523,TSK000079,1
VEH000511,TSK000079,1
VEH000082,TSK000079,0
VEH000492,TSK000079,1
VEH000426,TSK000079,1
VEH000327,TSK000079,0
VEH000376,TSK000079,1
VEH000100,TSK000079,1
VEH000250,TSK000079,0
VEH000248,TSK000079,0
VEH000477,TSK000079,0
VEH000036,TSK000079,0
VEH000092,TSK000079,0
VEH000313,TSK000079,0
VEH000525,TSK000079,0
VEH000262,TSK000079,0
VEH000346,TSK000079,1
VEH000042,TSK000079,1
VEH000034,TSK000079,0
VEH000099,TSK000079,0
VEH000281,TSK000079,0
VEH000334,TSK000079,0
VEH000282,TSK000079,0
VEH000073,TSK000079,0
VEH000274,TSK000079,1
VEH000526,TSK000079,0
VEH000440,TSK000079,0
VEH000241,TSK000079,1
VEH000524,TSK000079,1
VEH000512,TSK000079,1
VEH000096,TSK000079,1
VEH000053,TSK000079,0
VEH000044,TSK000079,1
VEH000087,TSK000079,0
VEH000300,TSK000079,0
VEH000070,TSK000079,1
VEH000417,TSK000079,0
VEH000428,TSK000079,1
VEH000257,TSK000079,0
VEH000331,TSK000079,1
VEH000408,TSK000079,1
VEH000290,TSK000079,1
VEH000370,TSK000079,0
VEH000289,TSK000079,1
VEH000015,TSK000079,1
VEH000354,TSK000079,1
VEH000090,TSK000079,1
VEH000459,TSK000079,0
VEH000057,TSK000079,0
VEH000416,TSK000079,0
VEH000062,TSK000079,0
VEH000288,TSK000079,1
VEH000482,TSK000079,1
VEH000225,TSK000079,0
VEH000389,TSK000119,1
VEH000381,TSK000119,0
VEH000380,TSK000119,0
VEH000319,TSK000119,1
VEH000355,TSK000119,1
VEH000084,TSK000119,0
VEH000392,TSK000119,1
VEH000527,TSK000119,0
VEH000280,TSK000119,1
VEH000049,TSK000119,1
VEH000301,TSK000119,0
VEH000229,TSK000119,1
VEH000298,TSK000119,0
VEH000079,TSK000119,1
VEH000431,TSK000119,1
VEH000335,TSK000119,0
VEH000296,TSK000119,1
VEH000513,TSK000119,1
VEH000318,TSK000119,0
VEH000514,TSK000119,0
VEH000386,TSK000119,1
VEH000314,TSK000119,1
VEH000264,TSK000119,0
VEH000067,TSK000119,0
VEH000219,TSK000119,1
VEH000455,TSK000119,1
VEH000378,TSK000119,0
VEH000484,TSK000119,1
VEH000312,TSK000119,1
VEH000353,TSK000119,0
VEH000533,TSK000119,1
VEH000332,TSK000119,1
VEH000101,TSK000119,0
VEH000522,TSK000119,1
VEH000419,TSK000119,0
VEH000251,TSK000119,1
VEH000272,TSK000119,0
VEH000080,TSK000119,1
VEH000291,TSK000119,1
VEH000008,TSK000119,0
VEH000397,TSK000119,1
VEH000077,TSK000119,0
VEH000515,TSK000119,0
VEH000485,TSK000119,0
VEH000078,TSK000119,1
VEH000423,TSK000119,1
VEH000523,TSK000119,0
VEH000511,TSK000119,1
VEH000082,TSK000119,0
VEH000492,TSK000119,0
VEH000426,TSK000119,0
VEH000327,TSK000119,0
VEH000376,TSK000119,0
VEH000100,TSK000119,1
VEH000250,TSK000119,0
VEH000248,TSK000119,0
VEH000477,TSK000119,0
VEH000036,TSK000119,0
VEH000092,TSK000119,0
VEH000313,TSK000119,0
VEH000525,TSK000119,1
VEH000262,TSK000119,0
VEH000346,TSK000119,1
VEH000042,TSK000119,0
VEH000034,TSK000119,1
VEH000099,TSK000119,1
VEH000281,TSK000119,1
VEH000334,TSK000119,1
VEH000282,TSK000119,1
VEH000073,TSK000119,1
VEH000274,TSK000119,1
VEH000526,TSK000119,0
VEH000440,TSK000119,1
VEH000241,TSK000119,1
VEH000524,TSK000119,1
VEH000512,TSK000119,0
VEH000096,TSK000119,1
VEH000053,TSK000119,0
VEH000044,TSK000119,0
VEH000087,TSK000119,0
VEH000300,TSK000119,1
VEH000070,TSK000119,0
VEH000417,TSK000119,1
VEH000428,TSK000119,0
VEH000257,TSK000119,0
VEH000331,TSK000119,0
VEH000408,TSK000119,1
VEH000290,TSK000119,1
VEH000370,TSK000119,1
VEH000289,TSK000119,1
VEH000015,TSK000119,0
VEH000354,TSK000119,0
VEH000090,TSK000119,0
VEH000459,TSK000119,0
VEH000057,TSK000119,1
VEH000416,TSK000119,1
VEH000062,TSK000119,0
VEH000288,TSK000119,0
VEH000482,TSK000119,1
VEH000225,TSK000119,0
VEH000389,TSK000139,0
VEH000381,TSK000139,0
VEH000380,TSK000139,1
VEH000319,TSK000139,1
VEH000355,TSK000139,1
VEH000084,TSK000139,1
VEH000392,TSK000139,0
VEH000527,TSK000139,0
VEH000280,TSK000139,0
VEH000049,TSK000139,0
VEH000301,TSK000139,0
VEH000229,TSK000139,1
VEH000298,TSK000139,1
VEH000079,TSK000139,1
VEH000431,TSK000139,0
VEH000335,TSK000139,0
VEH000296,TSK000139,0
VEH000513,TSK000139,1
VEH000318,TSK000139,0
VEH000514,TSK000139,0
VEH000386,TSK000139,0
VEH000314,TSK000139,1
VEH000264,TSK000139,1
VEH000067,TSK000139,0
VEH000219,TSK000139,1
VEH000455,TSK000139,1
VEH000378,TSK000139,1
VEH000484,TSK000139,0
VEH000312,TSK000139,1
VEH000353,TSK000139,1
VEH000533,TSK000139,0
VEH000332,TSK000139,0
VEH000101,TSK000139,0
VEH000522,TSK000139,1
VEH000419,TSK000139,0
VEH000251,TSK000139,0
VEH000272,TSK000139,1
VEH000080,TSK000139,0
VEH000291,TSK000139,1
VEH000008,TSK000139,0
VEH000397,TSK000139,0
VEH000077,TSK000139,1
VEH000515,TSK000139,0
VEH000485,TSK000139,0
VEH000078,TSK000139,1
VEH000423,TSK000139,1
VEH000523,TSK000139,1
VEH000511,TSK000139,0
VEH000082,TSK000139,1
VEH000492,TSK000139,0
VEH000426,TSK000139,1
VEH000327,TSK000139,0
VEH000376,TSK000139,0
VEH000100,TSK000139,1
VEH000250,TSK000139,0
VEH000248,TSK000139,1
VEH000477,TSK000139,1
VEH000036,TSK000139,1
VEH000092,TSK000139,0
VEH000313,TSK000139,0
VEH000525,TSK000139,0
VEH000262,TSK000139,0
VEH000346,TSK000139,0
VEH000042,TSK000139,1
VEH000034,TSK000139,1
VEH000099,TSK000139,0
VEH000281,TSK000139,0
VEH000334,TSK000139,1
VEH000282,TSK000139,1
VEH000073,TSK000139,1
VEH000274,TSK000139,0
VEH000526,TSK000139,1
VEH000440,TSK000139,1
VEH000241,TSK000139,1
VEH000524,TSK000139,0
VEH000512,TSK000139,1
VEH000096,TSK000139,0
VEH000053,TSK000139,0
VEH000044,TSK000139,0
VEH000087,TSK000139,1
VEH000300,TSK000139,1
VEH000070,TSK000139,0
VEH000417,TSK000139,0
VEH000428,TSK000139,0
VEH000257,TSK000139,0
VEH000331,TSK000139,0
VEH000408,TSK000139,1
VEH000290,TSK000139,1
VEH000370,TSK000139,1
VEH000289,TSK000139,0
VEH000015,TSK000139,1
VEH000354,TSK000139,0
VEH000090,TSK000139,1
VEH000459,TSK000139,0
VEH000057,TSK000139,1
VEH000416,TSK000139,1
VEH000062,TSK000139,1
VEH000288,TSK000139,1
VEH000482,TSK000139,1
VEH000225,TSK000139,1
VEH000389,TSK000254,0
VEH000381,TSK000254,1
VEH000380,TSK000254,1
VEH000319,TSK000254,1
VEH000355,TSK000254,1
VEH000084,TSK000254,0
VEH000392,TSK000254,1
VEH000527,TSK000254,1
VEH000280,TSK000254,1
VEH000049,TSK000254,1
VEH000301,TSK000254,1
VEH000229,TSK000254,1
VEH000298,TSK000254,0
VEH000079,TSK000254,0
VEH000431,TSK000254,0
VEH000335,TSK000254,1
VEH000296,TSK000254,0
VEH000513,TSK000254,1
VEH000318,TSK000254,0
VEH000514,TSK000254,0
VEH000386,TSK000254,1
VEH000314,TSK000254,1
VEH000264,TSK000254,0
VEH000067,TSK000254,1
VEH000219,TSK000254,0
VEH000455,TSK000254,1
VEH000378,TSK000254,0
VEH000484,TSK000254,0
VEH000312,TSK000254,1
