task_id,start_hour,finish_hour,origin_node_id,destination_node_id,self_cost,outsource_cost,base_risk,historical_mode,product_id,hazard_class,loaded_distance_km,duration_source
TSK000016,120.2496,133.91835,NOD000678,NOD000014,1674.5115,3974.77883,6.33,外协,PRD0167,普货,211.0,historical_distance_bin_median
TSK000046,121.5941968,142.1282968,NOD000622,NOD000341,4817.4471,8125.50464,16.2,外协,PRD0188,普货,540.0,historical_distance_bin_median
TSK000069,122.9387936,150.2977936,NOD000777,NOD000196,10781.1298,16240.72329,44.064,自有,PRD0173,危货,1088.0,direct_historical_od_median
TSK000122,124.2833904,163.5233904,NOD000794,NOD000621,8065.0585,13359.83517,28.02,外协,PRD0004,普货,934.0,direct_historical_od_median
TSK000144,125.6279872,151.9239872,NOD000781,NOD000782,8192.9853,12845.59793,27.06,自有,PRD0262,普货,902.0,direct_historical_od_median
TSK000153,126.972584,133.647884,NOD000777,NOD000419,4171.8909,6535.97373,14.5395,自有,PRD0173,危货,359.0,direct_historical_od_median
TSK000170,128.3171808,150.3620808,NOD000781,NOD000321,7186.0259,11227.01162,23.43,外协,PRD0262,普货,781.0,historical_distance_bin_median
TSK000178,129.6617776,149.7027776,NOD000794,NOD000437,6838.6287,11423.79117,23.67,外协,PRD0011,普货,789.0,direct_historical_od_median
TSK000180,131.0063744,147.5117744,NOD000779,NOD000136,793.4508,1979.41612,1.83,自有,PRD0156,普货,61.0,direct_historical_od_median
TSK000231,132.3509712,140.6634712,NOD000632,NOD000245,715.3874,1684.31989,1.44,外协,PRD0092,普货,48.0,historical_distance_bin_median
TSK000235,133.695568,140.370868,NOD000777,NOD000419,4171.8909,6535.97373,14.5395,自有,PRD0173,危货,359.0,direct_historical_od_median
TSK000270,135.0401648,175.6988648,NOD000678,NOD000161,12598.9053,20894.8564,44.22,自有,PRD0167,普货,1474.0,historical_distance_bin_median
TSK000286,136.3847616,148.6784616,NOD000678,NOD000178,2157.7069,4114.93225,6.75,外协,PRD0167,普货,225.0,direct_historical_od_median
TSK000321,137.7293584,158.2634584,NOD000781,NOD000552,4482.6575,6877.47962,13.5,外协,PRD0262,普货,450.0,historical_distance_bin_median
TSK000333,139.0739552,159.7447552,NOD000678,NOD000396,4266.5855,7267.7616,14.31,外协,PRD0168,普货,477.0,direct_historical_od_median
TSK000350,140.418552,146.894952,NOD000632,NOD000182,1945.8573,3500.8039,5.31,外协,PRD0048,普货,177.0,direct_historical_od_median
TSK000356,141.7631488,154.0568488,NOD000678,NOD000178,2157.7069,4114.93225,6.75,外协,PRD0167,普货,225.0,direct_historical_od_median
TSK000358,143.1077456,179.1424456,NOD000786,NOD000561,8550.9863,14112.8229,29.7,外协,PRD0193,普货,990.0,direct_historical_od_median
TSK000391,144.4523424,211.1748424,NOD000779,NOD000058,17821.4476,29103.79461,60.57,自有,PRD0156,普货,2019.0,direct_historical_od_median
TSK000410,145.7969392,167.8418392,NOD000601,NOD000633,6335.2402,11306.18027,23.28,外协,PRD0197,普货,776.0,historical_distance_bin_median
TSK000453,147.141536,206.322536,NOD000780,NOD000058,17633.5116,29073.69069,60.57,自有,PRD0162,普货,2019.0,direct_historical_od_median
TSK000470,148.4861328,160.7514328,NOD000786,NOD000580,626.2672,1547.68042,1.14,外协,PRD0186,普货,38.0,direct_historical_od_median
TSK000488,149.8307296,191.0640296,NOD000592,NOD000008,7320.5805,12163.00921,25.35,外协,PRD0200,普货,845.0,direct_historical_od_median
TSK000519,151.1753264,171.7094264,NOD000790,NOD000212,4729.3239,7834.51394,15.54,外协,PRD0202,普货,518.0,historical_distance_bin_median
TSK000580,152.5199232,174.5648232,NOD000678,NOD000776,6424.5427,11151.10414,22.86,外协,PRD0167,普货,762.0,historical_distance_bin_median
TSK000601,153.86452,174.60242,NOD000777,NOD000011,7562.7363,11157.07054,28.7145,自有,PRD0173,危货,709.0,direct_historical_od_median
TSK000625,155.2091168,208.9520168,NOD000632,NOD000155,15162.3356,23680.70111,50.43,外协,PRD0122,普货,1681.0,direct_historical_od_median
TSK000638,156.5537136,168.8529136,NOD000678,NOD000020,1664.6594,3729.9988,5.79,外协,PRD0167,普货,193.0,direct_historical_od_median
TSK000670,157.8983104,179.9432104,NOD000678,NOD000776,6424.5427,11151.10414,22.86,外协,PRD0167,普货,762.0,historical_distance_bin_median
TSK000685,159.2429072,162.5812072,NOD000781,NOD000134,1320.0513,3439.05089,4.86,外协,PRD0262,普货,162.0,direct_historical_od_median
TSK000689,160.587504,201.246204,NOD000603,NOD000163,12315.2304,19751.42158,42.03,外协,PRD0222,普货,1401.0,historical_distance_bin_median
TSK000700,161.9321008,182.4279008,NOD000779,NOD000140,326.354,1057.10209,0.33,自有,PRD0159,普货,11.0,direct_historical_od_median
TSK000707,163.2766976,183.2765976,NOD000678,NOD000168,6179.4413,10455.90128,21.27,自有,PRD0149,普货,709.0,direct_historical_od_median
TSK000721,164.6212944,202.2612944,NOD000607,NOD000782,8192.4403,12845.84829,27.06,外协,PRD0262,普货,902.0,direct_historical_od_median
TSK000725,165.9658912,206.4623912,NOD000780,NOD000583,10429.7716,16310.9452,44.55,自有,PRD0027,危货,1100.0,direct_historical_od_median
TSK000729,167.310488,173.985788,NOD000777,NOD000419,4171.8909,6535.97373,14.5395,自有,PRD0173,危货,359.0,direct_historical_od_median
TSK000730,168.6550848,190.1244848,NOD000777,NOD000326,7241.2943,10627.37753,27.0945,自有,PRD0173,危货,669.0,direct_historical_od_median
