scenario_id,probability,empty_risk_per_km
S001,0.01,0.0035920508
S002,0.01,0.0058095288
S003,0.01,0.0020270978
S004,0.01,0.0021852114
S005,0.01,0.0051074867
S006,0.01,0.015571741
S007,0.01,0.003607891
S008,0.01,0.003330745
S009,0.01,0.0046147029
S010,0.01,0.0043756448
S011,0.01,0.0037540378
S012,0.01,0.00125
S013,0.01,0.0064394281
S014,0.01,0.0033199546
S015,0.01,0.0061372342
S016,0.01,0.00125
S017,0.01,0.00125
S018,0.01,0.0084934945
S019,0.01,0.0056541447
S020,0.01,0.0084934945
S021,0.01,0.0020270978
S022,0.01,0.0092449092
S023,0.01,0.0069844469
S024,0.01,0.007999282
S025,0.01,0.0092449092
S026,0.01,0.00125
S027,0.01,0.0073810323
S028,0.01,0.018484252
S029,0.01,0.0084888989
S030,0.01,0.0049121686
S031,0.01,0.0023635701
S032,0.01,0.00125
S033,0.01,0.00125
S034,0.01,0.0028907155
S035,0.01,0.00283938
S036,0.01,0.0063989582
S037,0.01,0.0023894928
S038,0.01,0.00125
S039,0.01,0.00125
S040,0.01,0.00125
S041,0.01,0.0088623822
S042,0.01,0.00125
S043,0.01,0.0049121686
S044,0.01,0.006052092
S045,0.01,0.00125
S046,0.01,0.0042121328
S047,0.01,0.00125
S048,0.01,0.0020270978
S049,0.01,0.0052066579
S050,0.01,0.0038505244
S051,0.01,0.00125
S052,0.01,0.0029470519
S053,0.01,0.0027778044
S054,0.01,0.0054338306
S055,0.01,0.00125
S056,0.01,0.0109788362
S057,0.01,0.002523963
S058,0.01,0.0061030897
S059,0.01,0.0052905619
S060,0.01,0.0042481605
S061,0.01,0.0038582525
S062,0.01,0.0035996524
S063,0.01,0.0037169458
S064,0.01,0.0051299405
S065,0.01,0.0055955497
S066,0.01,0.0017562323
S067,0.01,0.0091389772
S068,0.01,0.0026066817
S069,0.01,0.0025938111
S070,0.01,0.0052938866
S071,0.01,0.00125
S072,0.01,0.0089009947
S073,0.01,0.003056944
S074,0.01,0.00125
S075,0.01,0.0035612108
S076,0.01,0.0091389772
S077,0.01,0.0040336602
S078,0.01,0.00125
S079,0.01,0.0049219416
S080,0.01,0.0051502653
S081,0.01,0.00125
S082,0.01,0.00125
S083,0.01,0.0073810323
S084,0.01,0.00125
S085,0.01,0.0035280323
S086,0.01,0.0029539018
S087,0.01,0.0025060512
S088,0.01,0.0099298994
S089,0.01,0.00125
S090,0.01,0.0042374403
S091,0.01,0.0037379509
S092,0.01,0.0099298994
S093,0.01,0.0046577054
S094,0.01,0.0037916771
S095,0.01,0.0049219416
S096,0.01,0.0025253585
S097,0.01,0.0023635701
S098,0.01,0.0041106678
S099,0.01,0.00125
S100,0.01,0.00125
