task_id,start_hour,finish_hour,origin_node_id,destination_node_id,self_cost,outsource_cost,base_risk,historical_mode,product_id,hazard_class
T00001,9.4,10.65,L0044,L0061,75.0,95.0,0.0,official_public_fixed_time_revised_derived,public,all
T00002,13.2,14.6,L0047,L0069,84.0,89.3,0.0,official_public_fixed_time_revised_derived,public,all
T00003,17.433333333333334,18.55,L0033,L0049,67.0,81.7,0.0,official_public_fixed_time_revised_derived,public,all
T00004,14.833333333333334,15.9,L0027,L0043,64.0,84.55,0.0,official_public_fixed_time_revised_derived,public,all
T00005,17.5,18.25,L0038,L0009,45.0,75.05,0.0,official_public_fixed_time_revised_derived,public,all
T00006,12.9,14.05,L0016,L0058,69.0,93.1,0.0,official_public_fixed_time_revised_derived,public,all
T00007,10.983333333333333,11.383333333333333,L0011,L0033,24.0,57.0,0.0,official_public_fixed_time_revised_derived,public,all
T00008,15.216666666666667,15.766666666666667,L0060,L0021,33.0,58.9,0.0,official_public_fixed_time_revised_derived,public,all
T00009,16.35,17.033333333333335,L0017,L0068,41.0,61.75,0.0,official_public_fixed_time_revised_derived,public,all
T00010,11.266666666666667,12.15,L0033,L0066,53.0,68.39999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00011,7.183333333333334,8.35,L0008,L0022,70.0,93.1,0.0,official_public_fixed_time_revised_derived,public,all
T00012,9.283333333333333,10.8,L0009,L0010,91.0,97.85,0.0,official_public_fixed_time_revised_derived,public,all
T00013,7.0,7.8,L0076,L0012,48.0,71.25,0.0,official_public_fixed_time_revised_derived,public,all
T00014,9.716666666666667,11.233333333333333,L0014,L0068,91.0,92.14999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00015,8.683333333333334,9.866666666666667,L0041,L0023,71.0,87.39999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00016,11.566666666666666,12.416666666666666,L0055,L0014,51.0,83.6,0.0,official_public_fixed_time_revised_derived,public,all
T00017,7.05,8.183333333333334,L0060,L0033,68.0,92.14999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00018,12.516666666666667,13.566666666666666,L0038,L0053,63.0,92.14999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00019,17.25,18.9,L0047,L0051,99.0,103.55,0.0,official_public_fixed_time_revised_derived,public,all
T00020,14.216666666666667,15.4,L0051,L0021,71.0,84.55,0.0,official_public_fixed_time_revised_derived,public,all
T00021,17.766666666666666,18.283333333333335,L0033,L0022,31.0,47.5,0.0,official_public_fixed_time_revised_derived,public,all
T00022,15.55,17.05,L0070,L0042,90.0,109.25,0.0,official_public_fixed_time_revised_derived,public,all
T00023,13.366666666666667,14.25,L0055,L0040,53.0,85.5,0.0,official_public_fixed_time_revised_derived,public,all
T00024,15.733333333333333,17.0,L0044,L0014,76.0,95.94999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00025,16.05,16.966666666666665,L0026,L0016,55.0,80.75,0.0,official_public_fixed_time_revised_derived,public,all
T00026,15.05,15.983333333333333,L0009,L0030,56.0,64.6,0.0,official_public_fixed_time_revised_derived,public,all
T00027,15.116666666666667,16.016666666666666,L0059,L0051,54.0,73.14999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00028,16.383333333333333,17.3,L0010,L0052,55.0,65.55,0.0,official_public_fixed_time_revised_derived,public,all
T00029,7.183333333333334,8.133333333333333,L0074,L0020,57.0,87.39999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00030,8.966666666666667,9.716666666666667,L0009,L0046,45.0,54.15,0.0,official_public_fixed_time_revised_derived,public,all
T00031,8.233333333333333,9.0,L0047,L0077,46.0,53.199999999999996,0.0,official_public_fixed_time_revised_derived,public,all
T00032,12.966666666666667,14.05,L0030,L0035,65.0,91.19999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00033,7.466666666666667,8.066666666666666,L0020,L0048,36.0,66.5,0.0,official_public_fixed_time_revised_derived,public,all
T00034,9.566666666666666,10.783333333333333,L0016,L0071,73.0,96.89999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00035,10.6,11.466666666666667,L0059,L0005,52.0,71.25,0.0,official_public_fixed_time_revised_derived,public,all
T00036,7.0,8.0,L0058,L0077,60.0,78.85,0.0,official_public_fixed_time_revised_derived,public,all
T00037,15.1,15.733333333333333,L0037,L0024,38.0,69.35,0.0,official_public_fixed_time_revised_derived,public,all
T00038,16.9,17.333333333333332,L0047,L0049,26.0,34.199999999999996,0.0,official_public_fixed_time_revised_derived,public,all
T00039,9.95,10.9,L0014,L0011,57.0,59.849999999999994,0.0,official_public_fixed_time_revised_derived,public,all
T00040,11.083333333333334,11.733333333333333,L0065,L0052,39.0,65.55,0.0,official_public_fixed_time_revised_derived,public,all
T00041,9.55,10.666666666666666,L0061,L0046,67.0,92.14999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00042,16.85,18.283333333333335,L0041,L0039,86.0,101.64999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00043,7.8,8.683333333333334,L0064,L0015,53.0,90.25,0.0,official_public_fixed_time_revised_derived,public,all
T00044,15.083333333333334,16.083333333333332,L0004,L0022,60.0,70.3,0.0,official_public_fixed_time_revised_derived,public,all
T00045,8.45,9.0,L0037,L0076,33.0,64.6,0.0,official_public_fixed_time_revised_derived,public,all
T00046,16.016666666666666,16.933333333333334,L0052,L0050,55.0,76.95,0.0,official_public_fixed_time_revised_derived,public,all
T00047,17.95,18.833333333333332,L0014,L0016,53.0,56.05,0.0,official_public_fixed_time_revised_derived,public,all
T00048,11.85,12.85,L0028,L0006,60.0,91.19999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00049,16.483333333333334,17.033333333333335,L0006,L0072,33.0,37.05,0.0,official_public_fixed_time_revised_derived,public,all
T00050,7.05,7.633333333333334,L0020,L0013,35.0,65.55,0.0,official_public_fixed_time_revised_derived,public,all
