vehicle_id,initial_node_id,available_hour,risk_factor,risk_percentile,vehicle_type,hazard_class,admission_indicator
VEH000314,NOD000678,0.0,0.9913195,0.482639,半挂牵引车,危货,1
VEH000219,NOD000678,0.0,0.9600695,0.420139,半挂牵引车,普货,1
VEH000280,NOD000678,0.0,0.9114585,0.322917,半挂牵引车,普货,1
VEH000429,NOD000678,0.0,0.847222,0.194444,半挂牵引车,危货,1
VEH000428,NOD000678,0.0,1.0104165,0.520833,半挂牵引车,危货,1
VEH000508,NOD000678,0.0,0.890625,0.28125,半挂牵引车,普货,1
VEH000518,NOD000678,0.0,1.1006945,0.701389,半挂牵引车,普货,1
VEH000424,NOD000678,0.0,0.8038195,0.107639,半挂牵引车,危货,1
VEH000225,NOD000678,0.0,0.90625,0.3125,半挂牵引车,普货,1
VEH000077,NOD000678,0.0,1.159722,0.819444,半挂牵引车,危货,0
VEH000344,NOD000678,0.0,0.84375,0.1875,半挂牵引车,危货,1
VEH000102,NOD000678,0.0,1.184028,0.868056,半挂牵引车,危货,0
VEH000526,NOD000678,0.0,0.9583335,0.416667,半挂牵引车,普货,1
VEH000231,NOD000678,0.0,0.998264,0.496528,半挂牵引车,普货,1
VEH000261,NOD000678,0.0,0.871528,0.243056,半挂牵引车,危货,1
VEH000277,NOD000678,0.0,0.840278,0.180556,半挂牵引车,危货,1
VEH000063,NOD000678,0.0,1.1197915,0.739583,半挂牵引车,普货,1
VEH000386,NOD000678,0.0,0.7899305,0.079861,半挂牵引车,危货,1
VEH000458,NOD000678,0.0,0.980903,0.461806,半挂牵引车,普货,1
VEH000093,NOD000678,0.0,1.2135415,0.927083,半挂牵引车,危货,0
VEH000287,NOD000678,0.0,0.940972,0.381944,半挂牵引车,普货,1
VEH000223,NOD000678,0.0,1.2413195,0.982639,半挂牵引车,普货,0
VEH000483,NOD000678,0.0,0.902778,0.305556,半挂牵引车,危货,1
VEH000450,NOD000678,0.0,1.112847,0.725694,半挂牵引车,普货,1
VEH000299,NOD000678,0.0,1.050347,0.600694,半挂牵引车,普货,1
VEH000269,NOD000678,0.0,0.9305555,0.361111,半挂牵引车,普货,1
VEH000079,NOD000678,0.0,0.9131945,0.326389,半挂牵引车,普货,1
VEH000527,NOD000678,0.0,1.1041665,0.708333,半挂牵引车,普货,1
VEH000504,NOD000678,0.0,1.0694445,0.638889,半挂牵引车,普货,1
VEH000070,NOD000678,0.0,1.1180555,0.736111,半挂牵引车,普货,1
VEH000421,NOD000678,0.0,0.810764,0.121528,半挂牵引车,危货,1
VEH000312,NOD000678,0.0,1.1302085,0.760417,半挂牵引车,普货,0
VEH000065,NOD000678,0.0,1.001736,0.503472,半挂牵引车,普货,1
VEH000062,NOD000678,0.0,1.079861,0.659722,半挂牵引车,普货,1
VEH000522,NOD000678,0.0,1.137153,0.774306,半挂牵引车,普货,0
VEH000026,NOD000678,0.0,1.199653,0.899306,半挂牵引车,普货,0
VEH000265,NOD000678,0.0,0.78125,0.0625,半挂牵引车,危货,1
VEH000088,NOD000678,0.0,1.25,1.0,半挂牵引车,普货,0
VEH000377,NOD000678,0.0,0.782986,0.065972,半挂牵引车,危货,1
VEH000072,NOD000678,0.0,1.017361,0.534722,半挂牵引车,普货,1
VEH000251,NOD000678,0.0,0.972222,0.444444,半挂牵引车,普货,1
VEH000086,NOD000678,0.0,1.1666665,0.833333,半挂牵引车,普货,0
