vehicle_id,initial_node_id,available_hour,risk_factor,risk_percentile,vehicle_type,hazard_class,admission_indicator
D00_V0001,L0000,0.0,1.0,0.007462686567164179,public_mdvsp_revised_derived,all,1
D00_V0002,L0000,0.0,1.0,0.014925373134328358,public_mdvsp_revised_derived,all,1
D00_V0003,L0000,0.0,1.0,0.022388059701492536,public_mdvsp_revised_derived,all,1
D00_V0004,L0000,0.0,1.0,0.029850746268656716,public_mdvsp_revised_derived,all,1
D00_V0005,L0000,0.0,1.0,0.03731343283582089,public_mdvsp_revised_derived,all,1
D00_V0006,L0000,0.0,1.0,0.04477611940298507,public_mdvsp_revised_derived,all,1
D00_V0007,L0000,0.0,1.0,0.05223880597014925,public_mdvsp_revised_derived,all,1
D00_V0008,L0000,0.0,1.0,0.05970149253731343,public_mdvsp_revised_derived,all,1
D00_V0009,L0000,0.0,1.0,0.06716417910447761,public_mdvsp_revised_derived,all,1
D00_V0010,L0000,0.0,1.0,0.07462686567164178,public_mdvsp_revised_derived,all,1
D00_V0011,L0000,0.0,1.0,0.08208955223880597,public_mdvsp_revised_derived,all,1
D00_V0012,L0000,0.0,1.0,0.08955223880597014,public_mdvsp_revised_derived,all,1
D00_V0013,L0000,0.0,1.0,0.09701492537313433,public_mdvsp_revised_derived,all,1
D00_V0014,L0000,0.0,1.0,0.1044776119402985,public_mdvsp_revised_derived,all,1
D00_V0015,L0000,0.0,1.0,0.11194029850746269,public_mdvsp_revised_derived,all,1
D00_V0016,L0000,0.0,1.0,0.11940298507462686,public_mdvsp_revised_derived,all,1
D00_V0017,L0000,0.0,1.0,0.12686567164179105,public_mdvsp_revised_derived,all,1
D00_V0018,L0000,0.0,1.0,0.13432835820895522,public_mdvsp_revised_derived,all,1
D00_V0019,L0000,0.0,1.0,0.1417910447761194,public_mdvsp_revised_derived,all,1
D00_V0020,L0000,0.0,1.0,0.14925373134328357,public_mdvsp_revised_derived,all,1
D00_V0021,L0000,0.0,1.0,0.15671641791044777,public_mdvsp_revised_derived,all,1
D00_V0022,L0000,0.0,1.0,0.16417910447761194,public_mdvsp_revised_derived,all,1
D00_V0023,L0000,0.0,1.0,0.17164179104477612,public_mdvsp_revised_derived,all,1
D00_V0024,L0000,0.0,1.0,0.1791044776119403,public_mdvsp_revised_derived,all,1
D00_V0025,L0000,0.0,1.0,0.1865671641791045,public_mdvsp_revised_derived,all,1
D00_V0026,L0000,0.0,1.0,0.19402985074626866,public_mdvsp_revised_derived,all,1
D00_V0027,L0000,0.0,1.0,0.20149253731343283,public_mdvsp_revised_derived,all,1
D00_V0028,L0000,0.0,1.0,0.208955223880597,public_mdvsp_revised_derived,all,1
D00_V0029,L0000,0.0,1.0,0.21641791044776118,public_mdvsp_revised_derived,all,1
D00_V0030,L0000,0.0,1.0,0.22388059701492538,public_mdvsp_revised_derived,all,1
D00_V0031,L0000,0.0,1.0,0.23134328358208955,public_mdvsp_revised_derived,all,1
D01_V0001,L0001,0.0,1.0,0.23880597014925373,public_mdvsp_revised_derived,all,1
D01_V0002,L0001,0.0,1.0,0.2462686567164179,public_mdvsp_revised_derived,all,1
D01_V0003,L0001,0.0,1.0,0.2537313432835821,public_mdvsp_revised_derived,all,1
D01_V0004,L0001,0.0,1.0,0.26119402985074625,public_mdvsp_revised_derived,all,1
D01_V0005,L0001,0.0,1.0,0.26865671641791045,public_mdvsp_revised_derived,all,1
D01_V0006,L0001,0.0,1.0,0.27611940298507465,public_mdvsp_revised_derived,all,1
D01_V0007,L0001,0.0,1.0,0.2835820895522388,public_mdvsp_revised_derived,all,1
D01_V0008,L0001,0.0,1.0,0.291044776119403,public_mdvsp_revised_derived,all,1
D01_V0009,L0001,0.0,1.0,0.29850746268656714,public_mdvsp_revised_derived,all,1
D01_V0010,L0001,0.0,1.0,0.30597014925373134,public_mdvsp_revised_derived,all,1
D01_V0011,L0001,0.0,1.0,0.31343283582089554,public_mdvsp_revised_derived,all,1
D01_V0012,L0001,0.0,1.0,0.3208955223880597,public_mdvsp_revised_derived,all,1
D01_V0013,L0001,0.0,1.0,0.3283582089552239,public_mdvsp_revised_derived,all,1
D01_V0014,L0001,0.0,1.0,0.3358208955223881,public_mdvsp_revised_derived,all,1
D01_V0015,L0001,0.0,1.0,0.34328358208955223,public_mdvsp_revised_derived,all,1
D01_V0016,L0001,0.0,1.0,0.35074626865671643,public_mdvsp_revised_derived,all,1
D01_V0017,L0001,0.0,1.0,0.3582089552238806,public_mdvsp_revised_derived,all,1
D01_V0018,L0001,0.0,1.0,0.3656716417910448,public_mdvsp_revised_derived,all,1
D01_V0019,L0001,0.0,1.0,0.373134328358209,public_mdvsp_revised_derived,all,1
D01_V0020,L0001,0.0,1.0,0.3805970149253731,public_mdvsp_revised_derived,all,1
D01_V0021,L0001,0.0,1.0,0.3880597014925373,public_mdvsp_revised_derived,all,1
D01_V0022,L0001,0.0,1.0,0.39552238805970147,public_mdvsp_revised_derived,all,1
D01_V0023,L0001,0.0,1.0,0.40298507462686567,public_mdvsp_revised_derived,all,1
D01_V0024,L0001,0.0,1.0,0.41044776119402987,public_mdvsp_revised_derived,all,1
D01_V0025,L0001,0.0,1.0,0.417910447761194,public_mdvsp_revised_derived,all,1
D01_V0026,L0001,0.0,1.0,0.4253731343283582,public_mdvsp_revised_derived,all,1
D01_V0027,L0001,0.0,1.0,0.43283582089552236,public_mdvsp_revised_derived,all,1
D01_V0028,L0001,0.0,1.0,0.44029850746268656,public_mdvsp_revised_derived,all,1
D01_V0029,L0001,0.0,1.0,0.44776119402985076,public_mdvsp_revised_derived,all,1
D01_V0030,L0001,0.0,1.0,0.4552238805970149,public_mdvsp_revised_derived,all,1
D01_V0031,L0001,0.0,1.0,0.4626865671641791,public_mdvsp_revised_derived,all,1
D01_V0032,L0001,0.0,1.0,0.4701492537313433,public_mdvsp_revised_derived,all,1
D01_V0033,L0001,0.0,1.0,0.47761194029850745,public_mdvsp_revised_derived,all,1
D01_V0034,L0001,0.0,1.0,0.48507462686567165,public_mdvsp_revised_derived,all,1
D01_V0035,L0001,0.0,1.0,0.4925373134328358,public_mdvsp_revised_derived,all,1
D01_V0036,L0001,0.0,1.0,0.5,public_mdvsp_revised_derived,all,1
D01_V0037,L0001,0.0,1.0,0.5074626865671642,public_mdvsp_revised_derived,all,1
D01_V0038,L0001,0.0,1.0,0.5149253731343284,public_mdvsp_revised_derived,all,1
D02_V0001,L0002,0.0,1.0,0.5223880597014925,public_mdvsp_revised_derived,all,1
D02_V0002,L0002,0.0,1.0,0.5298507462686567,public_mdvsp_revised_derived,all,1
D02_V0003,L0002,0.0,1.0,0.5373134328358209,public_mdvsp_revised_derived,all,1
D02_V0004,L0002,0.0,1.0,0.5447761194029851,public_mdvsp_revised_derived,all,1
D02_V0005,L0002,0.0,1.0,0.5522388059701493,public_mdvsp_revised_derived,all,1
D02_V0006,L0002,0.0,1.0,0.5597014925373134,public_mdvsp_revised_derived,all,1
D02_V0007,L0002,0.0,1.0,0.5671641791044776,public_mdvsp_revised_derived,all,1
D02_V0008,L0002,0.0,1.0,0.5746268656716418,public_mdvsp_revised_derived,all,1
D02_V0009,L0002,0.0,1.0,0.582089552238806,public_mdvsp_revised_derived,all,1
D02_V0010,L0002,0.0,1.0,0.5895522388059702,public_mdvsp_revised_derived,all,1
D02_V0011,L0002,0.0,1.0,0.5970149253731343,public_mdvsp_revised_derived,all,1
D02_V0012,L0002,0.0,1.0,0.6044776119402985,public_mdvsp_revised_derived,all,1
D02_V0013,L0002,0.0,1.0,0.6119402985074627,public_mdvsp_revised_derived,all,1
D02_V0014,L0002,0.0,1.0,0.6194029850746269,public_mdvsp_revised_derived,all,1
D02_V0015,L0002,0.0,1.0,0.6268656716417911,public_mdvsp_revised_derived,all,1
D02_V0016,L0002,0.0,1.0,0.6343283582089553,public_mdvsp_revised_derived,all,1
D02_V0017,L0002,0.0,1.0,0.6417910447761194,public_mdvsp_revised_derived,all,1
D02_V0018,L0002,0.0,1.0,0.6492537313432836,public_mdvsp_revised_derived,all,1
D02_V0019,L0002,0.0,1.0,0.6567164179104478,public_mdvsp_revised_derived,all,1
D02_V0020,L0002,0.0,1.0,0.664179104477612,public_mdvsp_revised_derived,all,1
D02_V0021,L0002,0.0,1.0,0.6716417910447762,public_mdvsp_revised_derived,all,1
D02_V0022,L0002,0.0,1.0,0.6791044776119403,public_mdvsp_revised_derived,all,1
D02_V0023,L0002,0.0,1.0,0.6865671641791045,public_mdvsp_revised_derived,all,1
D02_V0024,L0002,0.0,1.0,0.6940298507462687,public_mdvsp_revised_derived,all,1
D02_V0025,L0002,0.0,1.0,0.7014925373134329,public_mdvsp_revised_derived,all,1
D02_V0026,L0002,0.0,1.0,0.7089552238805971,public_mdvsp_revised_derived,all,1
D02_V0027,L0002,0.0,1.0,0.7164179104477612,public_mdvsp_revised_derived,all,1
D02_V0028,L0002,0.0,1.0,0.7238805970149254,public_mdvsp_revised_derived,all,1
D02_V0029,L0002,0.0,1.0,0.7313432835820896,public_mdvsp_revised_derived,all,1
D02_V0030,L0002,0.0,1.0,0.7388059701492538,public_mdvsp_revised_derived,all,1
D02_V0031,L0002,0.0,1.0,0.746268656716418,public_mdvsp_revised_derived,all,1
D02_V0032,L0002,0.0,1.0,0.753731343283582,public_mdvsp_revised_derived,all,1
D03_V0001,L0003,0.0,1.0,0.7611940298507462,public_mdvsp_revised_derived,all,1
D03_V0002,L0003,0.0,1.0,0.7686567164179104,public_mdvsp_revised_derived,all,1
D03_V0003,L0003,0.0,1.0,0.7761194029850746,public_mdvsp_revised_derived,all,1
D03_V0004,L0003,0.0,1.0,0.7835820895522388,public_mdvsp_revised_derived,all,1
D03_V0005,L0003,0.0,1.0,0.7910447761194029,public_mdvsp_revised_derived,all,1
D03_V0006,L0003,0.0,1.0,0.7985074626865671,public_mdvsp_revised_derived,all,1
D03_V0007,L0003,0.0,1.0,0.8059701492537313,public_mdvsp_revised_derived,all,1
D03_V0008,L0003,0.0,1.0,0.8134328358208955,public_mdvsp_revised_derived,all,1
D03_V0009,L0003,0.0,1.0,0.8208955223880597,public_mdvsp_revised_derived,all,1
D03_V0010,L0003,0.0,1.0,0.8283582089552238,public_mdvsp_revised_derived,all,1
D03_V0011,L0003,0.0,1.0,0.835820895522388,public_mdvsp_revised_derived,all,1
D03_V0012,L0003,0.0,1.0,0.8432835820895522,public_mdvsp_revised_derived,all,1
D03_V0013,L0003,0.0,1.0,0.8507462686567164,public_mdvsp_revised_derived,all,1
D03_V0014,L0003,0.0,1.0,0.8582089552238806,public_mdvsp_revised_derived,all,1
D03_V0015,L0003,0.0,1.0,0.8656716417910447,public_mdvsp_revised_derived,all,1
D03_V0016,L0003,0.0,1.0,0.8731343283582089,public_mdvsp_revised_derived,all,1
D03_V0017,L0003,0.0,1.0,0.8805970149253731,public_mdvsp_revised_derived,all,1
D03_V0018,L0003,0.0,1.0,0.8880597014925373,public_mdvsp_revised_derived,all,1
