scenario_id,probability,empty_risk_per_km
S001,0.01,0.0035996524
S002,0.01,0.00125
S003,0.01,0.0028285692
S004,0.01,0.0042166957
S005,0.01,0.0032914313
S006,0.01,0.0019865581
S007,0.01,0.00125
S008,0.01,0.002553921
S009,0.01,0.0059587021
S010,0.01,0.0063202715
S011,0.01,0.00125
S012,0.01,0.0042992496
S013,0.01,0.0074416989
S014,0.01,0.0064681993
S015,0.01,0.0057578043
S016,0.01,0.0042793304
S017,0.01,0.0030853784
S018,0.01,0.0026870898
S019,0.01,0.0023635701
S020,0.01,0.00125
S021,0.01,0.010453084
S022,0.01,0.0033885289
S023,0.01,0.00125
S024,0.01,0.0041194761
S025,0.01,0.0091499209
S026,0.01,0.00125
S027,0.01,0.0036695469
S028,0.01,0.0035996524
S029,0.01,0.0117048956
S030,0.01,0.00125
S031,0.01,0.0040598433
S032,0.01,0.0031052233
S033,0.01,0.0042898585
S034,0.01,0.0052927379
S035,0.01,0.004230708
S036,0.01,0.0053804063
S037,0.01,0.00125
S038,0.01,0.0109788362
S039,0.01,0.00125
S040,0.01,0.00125
S041,0.01,0.00125
S042,0.01,0.0046821293
S043,0.01,0.00125
S044,0.01,0.0084888989
S045,0.01,0.0035126079
S046,0.01,0.0037182185
S047,0.01,0.00125
S048,0.01,0.00125
S049,0.01,0.0028685828
S050,0.01,0.005860421
S051,0.01,0.0039709374
S052,0.01,0.0033092003
S053,0.01,0.00125
S054,0.01,0.018484252
S055,0.01,0.0021879685
S056,0.01,0.003056944
S057,0.01,0.00125
S058,0.01,0.0039709374
S059,0.01,0.0096759339
S060,0.01,0.0089009947
S061,0.01,0.00125
S062,0.01,0.0021879685
S063,0.01,0.0036636668
S064,0.01,0.0039591921
S065,0.01,0.0040336602
S066,0.01,0.00125
S067,0.01,0.0082828512
S068,0.01,0.00499034
S069,0.01,0.0026870898
S070,0.01,0.0028500885
S071,0.01,0.00125
S072,0.01,0.0045693173
S073,0.01,0.0029478677
S074,0.01,0.0052905619
S075,0.01,0.0053450113
S076,0.01,0.0064681993
S077,0.01,0.0017518306
S078,0.01,0.0027778044
S079,0.01,0.00125
S080,0.01,0.00125
S081,0.01,0.00125
S082,0.01,0.00125
S083,0.01,0.0019145619
S084,0.01,0.0091042844
S085,0.01,0.00125
S086,0.01,0.0052671472
S087,0.01,0.00125
S088,0.01,0.0085142503
S089,0.01,0.00125
S090,0.01,0.0025500875
S091,0.01,0.006352115
S092,0.01,0.0036877841
S093,0.01,0.0026290835
S094,0.01,0.0124953783
S095,0.01,0.0052905619
S096,0.01,0.006006208
S097,0.01,0.0084357526
S098,0.01,0.00125
S099,0.01,0.00125
S100,0.01,0.0091905883
