scenario_id,probability,empty_risk_per_km
S001,0.01,0.0027039351
S002,0.01,0.00125
S003,0.01,0.0026290835
S004,0.01,0.0084934945
S005,0.01,0.007172111
S006,0.01,0.00125
S007,0.01,0.0029470519
S008,0.01,0.00125
S009,0.01,0.00125
S010,0.01,0.0058095288
S011,0.01,0.0052189382
S012,0.01,0.00125
S013,0.01,0.00125
S014,0.01,0.00125
S015,0.01,0.0017518306
S016,0.01,0.00125
S017,0.01,0.0092045998
S018,0.01,0.0032418974
S019,0.01,0.005858483
S020,0.01,0.0054116053
S021,0.01,0.00125
S022,0.01,0.0032914313
S023,0.01,0.00125
S024,0.01,0.0052490494
S025,0.01,0.0078722469
S026,0.01,0.0021439682
S027,0.01,0.0024033444
S028,0.01,0.0043104964
S029,0.01,0.0088623822
S030,0.01,0.00125
S031,0.01,0.006052092
S032,0.01,0.0088623822
S033,0.01,0.00283938
S034,0.01,0.0028907155
S035,0.01,0.0064211586
S036,0.01,0.00125
S037,0.01,0.0028500885
S038,0.01,0.0033322576
S039,0.01,0.0073810323
S040,0.01,0.0109788362
S041,0.01,0.0042261413
S042,0.01,0.00125
S043,0.01,0.007999282
S044,0.01,0.006006208
S045,0.01,0.013317029
S046,0.01,0.00499034
S047,0.01,0.0028337435
S048,0.01,0.0056622163
S049,0.01,0.0040589005
S050,0.01,0.0043104964
S051,0.01,0.0049101387
S052,0.01,0.0026944338
S053,0.01,0.00125
S054,0.01,0.00125
S055,0.01,0.0028685828
S056,0.01,0.00125
S057,0.01,0.0091389772
S058,0.01,0.00125
S059,0.01,0.0028297043
S060,0.01,0.0130307971
S061,0.01,0.0017518306
S062,0.01,0.0025566039
S063,0.01,0.00125
S064,0.01,0.0079182072
S065,0.01,0.00125
S066,0.01,0.003607891
S067,0.01,0.00125
S068,0.01,0.0028500885
S069,0.01,0.015571741
S070,0.01,0.0030853784
S071,0.01,0.005216074
S072,0.01,0.0099298994
S073,0.01,0.00125
S074,0.01,0.00125
S075,0.01,0.0028337435
S076,0.01,0.0019865581
S077,0.01,0.0042898585
S078,0.01,0.0035920508
S079,0.01,0.0017562323
S080,0.01,0.0033092003
S081,0.01,0.0035569589
S082,0.01,0.00125
S083,0.01,0.00125
S084,0.01,0.00125
S085,0.01,0.00125
S086,0.01,0.0037169458
S087,0.01,0.0024075552
S088,0.01,0.00125
S089,0.01,0.00125
S090,0.01,0.00125
S091,0.01,0.0038582525
S092,0.01,0.0022758004
S093,0.01,0.0021439682
S094,0.01,0.0042898585
S095,0.01,0.0038082421
S096,0.01,0.00125
S097,0.01,0.00125
S098,0.01,0.00125
S099,0.01,0.0042793304
S100,0.01,0.0020270978
