vehicle_id,initial_node_id,available_hour,risk_factor,risk_percentile,vehicle_type,hazard_class,admission_indicator
VEH000305,NOD000678,0.0,1.1145835,0.729167,半挂牵引车,普货,0
VEH000082,NOD000678,0.0,1.0885415,0.677083,半挂牵引车,普货,0
VEH000304,NOD000678,0.0,1.027778,0.555556,半挂牵引车,普货,1
VEH000308,NOD000678,0.0,1.123264,0.746528,半挂牵引车,普货,0
VEH000047,NOD000678,0.0,1.107639,0.715278,半挂牵引车,普货,0
VEH000006,NOD000678,0.0,1.111111,0.722222,半挂牵引车,普货,0
VEH000327,NOD000678,0.0,1.1319445,0.763889,半挂牵引车,普货,0
VEH000296,NOD000678,0.0,0.9947915,0.489583,半挂牵引车,普货,1
VEH000073,NOD000678,0.0,1.095486,0.690972,半挂牵引车,普货,0
VEH000228,NOD000678,0.0,0.829861,0.159722,半挂牵引车,普货,1
VEH000455,NOD000678,0.0,0.982639,0.465278,半挂牵引车,普货,1
VEH000483,NOD000678,0.0,0.902778,0.305556,半挂牵引车,危货,1
VEH000336,NOD000678,0.0,0.7864585,0.072917,半挂牵引车,危货,1
VEH000421,NOD000678,0.0,0.810764,0.121528,半挂牵引车,危货,1
VEH000367,NOD000678,0.0,0.9270835,0.354167,半挂牵引车,普货,1
VEH000355,NOD000678,0.0,0.777778,0.055556,半挂牵引车,危货,1
VEH000318,NOD000678,0.0,0.9427085,0.385417,半挂牵引车,普货,1
VEH000429,NOD000678,0.0,0.847222,0.194444,半挂牵引车,危货,1
VEH000058,NOD000678,0.0,1.0208335,0.541667,半挂牵引车,普货,1
VEH000099,NOD000678,0.0,1.0989585,0.697917,半挂牵引车,危货,0
VEH000515,NOD000678,0.0,0.9010415,0.302083,半挂牵引车,普货,1
VEH000292,NOD000678,0.0,0.809028,0.118056,半挂牵引车,危货,1
VEH000411,NOD000678,0.0,0.815972,0.131944,半挂牵引车,危货,1
VEH000514,NOD000678,0.0,1.142361,0.784722,半挂牵引车,普货,0
VEH000306,NOD000678,0.0,1.081597,0.663194,半挂牵引车,普货,0
VEH000031,NOD000678,0.0,1.220486,0.940972,半挂牵引车,普货,0
VEH000505,NOD000678,0.0,1.048611,0.597222,半挂牵引车,普货,0
VEH000102,NOD000678,0.0,1.184028,0.868056,半挂牵引车,危货,0
VEH000077,NOD000678,0.0,1.159722,0.819444,半挂牵引车,危货,0
VEH000010,NOD000678,0.0,1.201389,0.902778,半挂牵引车,普货,0
VEH000525,NOD000678,0.0,1.064236,0.628472,半挂牵引车,普货,0
VEH000526,NOD000678,0.0,0.9583335,0.416667,半挂牵引车,普货,1
VEH000084,NOD000678,0.0,1.1927085,0.885417,半挂牵引车,普货,0
VEH000061,NOD000678,0.0,1.189236,0.878472,半挂牵引车,普货,0
VEH000040,NOD000678,0.0,1.1649305,0.829861,半挂牵引车,普货,0
VEH000094,NOD000678,0.0,1.144097,0.788194,半挂牵引车,普货,0
VEH000334,NOD000678,0.0,1.1631945,0.826389,半挂牵引车,普货,0
VEH000324,NOD000678,0.0,1.029514,0.559028,半挂牵引车,普货,1
VEH000391,NOD000678,0.0,0.8368055,0.173611,半挂牵引车,危货,1
VEH000083,NOD000678,0.0,1.246528,0.993056,半挂牵引车,普货,0
VEH000291,NOD000678,0.0,0.8524305,0.204861,半挂牵引车,危货,1
VEH000531,NOD000678,0.0,0.8958335,0.291667,半挂牵引车,普货,1
VEH000375,NOD000678,0.0,0.9149305,0.329861,半挂牵引车,危货,1
VEH000284,NOD000678,0.0,0.8506945,0.201389,半挂牵引车,危货,1
VEH000414,NOD000678,0.0,0.8836805,0.267361,半挂牵引车,危货,1
VEH000224,NOD000678,0.0,1.034722,0.569444,半挂牵引车,普货,0
VEH000277,NOD000678,0.0,0.840278,0.180556,半挂牵引车,危货,1
VEH000485,NOD000678,0.0,0.934028,0.368056,半挂牵引车,危货,1
VEH000093,NOD000678,0.0,1.2135415,0.927083,半挂牵引车,危货,0
VEH000007,NOD000678,0.0,1.2083335,0.916667,半挂牵引车,普货,0
