vehicle_id,initial_node_id,available_hour,risk_factor,risk_percentile,vehicle_type,hazard_class,admission_indicator
VEH000078,NOD000678,0.0,1.2100695,0.920139,半挂牵引车,普货,0
VEH000057,NOD000678,0.0,1.236111,0.972222,半挂牵引车,普货,0
VEH000257,NOD000678,0.0,1.125,0.75,半挂牵引车,普货,0
VEH000365,NOD000678,0.0,1.065972,0.631944,半挂牵引车,普货,0
VEH000027,NOD000678,0.0,1.234375,0.96875,半挂牵引车,普货,0
VEH000095,NOD000678,0.0,1.126736,0.753472,半挂牵引车,普货,0
VEH000311,NOD000678,0.0,1.059028,0.618056,半挂牵引车,普货,0
VEH000424,NOD000678,0.0,0.8038195,0.107639,半挂牵引车,危货,1
VEH000357,NOD000678,0.0,1.2395835,0.979167,半挂牵引车,危货,0
VEH000337,NOD000678,0.0,0.8663195,0.232639,半挂牵引车,危货,1
VEH000524,NOD000678,0.0,0.986111,0.472222,半挂牵引车,普货,1
VEH000279,NOD000678,0.0,0.845486,0.190972,半挂牵引车,危货,1
VEH000532,NOD000678,0.0,0.954861,0.409722,半挂牵引车,普货,1
VEH000067,NOD000678,0.0,1.1475695,0.795139,半挂牵引车,普货,0
VEH000042,NOD000678,0.0,1.121528,0.743056,半挂牵引车,普货,0
VEH000323,NOD000678,0.0,0.8680555,0.236111,半挂牵引车,危货,1
VEH000272,NOD000678,0.0,0.904514,0.309028,半挂牵引车,危货,1
VEH000506,NOD000678,0.0,0.8854165,0.270833,半挂牵引车,危货,1
VEH000302,NOD000678,0.0,0.956597,0.413194,半挂牵引车,普货,1
VEH000052,NOD000678,0.0,1.15625,0.8125,半挂牵引车,普货,0
VEH000416,NOD000678,0.0,0.7604165,0.020833,半挂牵引车,危货,1
VEH000014,NOD000678,0.0,1.090278,0.680556,半挂牵引车,普货,0
VEH000522,NOD000678,0.0,1.137153,0.774306,半挂牵引车,普货,0
VEH000329,NOD000678,0.0,0.918403,0.336806,半挂牵引车,普货,1
VEH000377,NOD000678,0.0,0.782986,0.065972,半挂牵引车,危货,1
VEH000292,NOD000678,0.0,0.809028,0.118056,半挂牵引车,危货,1
VEH000240,NOD000678,0.0,0.987847,0.475694,半挂牵引车,普货,1
VEH000069,NOD000678,0.0,1.1336805,0.767361,半挂牵引车,普货,0
VEH000441,NOD000678,0.0,1.190972,0.881944,半挂牵引车,普货,0
VEH000061,NOD000678,0.0,1.189236,0.878472,半挂牵引车,普货,0
VEH000065,NOD000678,0.0,1.001736,0.503472,半挂牵引车,普货,0
VEH000221,NOD000678,0.0,0.921875,0.34375,,,1
VEH000089,NOD000678,0.0,0.8819445,0.263889,半挂牵引车,普货,1
VEH000361,NOD000678,0.0,0.7760415,0.052083,半挂牵引车,危货,1
VEH000340,NOD000678,0.0,0.878472,0.256944,半挂牵引车,危货,1
VEH000066,NOD000678,0.0,1.1163195,0.732639,半挂牵引车,普货,0
VEH000402,NOD000678,0.0,0.800347,0.100694,半挂牵引车,危货,1
VEH000477,NOD000678,0.0,0.96875,0.4375,半挂牵引车,普货,1
VEH000335,NOD000678,0.0,1.0520835,0.604167,半挂牵引车,普货,0
VEH000284,NOD000678,0.0,0.8506945,0.201389,半挂牵引车,危货,1
VEH000288,NOD000678,0.0,0.8385415,0.177083,半挂牵引车,危货,1
VEH000331,NOD000678,0.0,0.996528,0.493056,半挂牵引车,普货,1
