vehicle_id,task_id,q_ki
VEH000078,TSK000016,1
VEH000057,TSK000016,1
VEH000257,TSK000016,1
VEH000365,TSK000016,1
VEH000027,TSK000016,1
VEH000095,TSK000016,1
VEH000311,TSK000016,0
VEH000424,TSK000016,1
VEH000357,TSK000016,1
VEH000337,TSK000016,0
VEH000524,TSK000016,0
VEH000279,TSK000016,1
VEH000532,TSK000016,1
VEH000067,TSK000016,1
VEH000042,TSK000016,1
VEH000323,TSK000016,0
VEH000272,TSK000016,1
VEH000506,TSK000016,0
VEH000302,TSK000016,1
VEH000052,TSK000016,1
VEH000416,TSK000016,1
VEH000014,TSK000016,1
VEH000522,TSK000016,1
VEH000329,TSK000016,1
VEH000377,TSK000016,1
VEH000292,TSK000016,1
VEH000240,TSK000016,1
VEH000069,TSK000016,1
VEH000441,TSK000016,1
VEH000061,TSK000016,1
VEH000065,TSK000016,1
VEH000221,TSK000016,0
VEH000089,TSK000016,1
VEH000361,TSK000016,1
VEH000340,TSK000016,1
VEH000066,TSK000016,0
VEH000402,TSK000016,1
VEH000477,TSK000016,1
VEH000335,TSK000016,0
VEH000284,TSK000016,1
VEH000288,TSK000016,1
VEH000331,TSK000016,0
VEH000070,TSK000016,0
VEH000370,TSK000016,1
VEH000450,TSK000016,1
VEH000046,TSK000016,0
VEH000309,TSK000016,0
VEH000006,TSK000016,1
VEH000100,TSK000016,0
VEH000246,TSK000016,1
VEH000045,TSK000016,1
VEH000224,TSK000016,0
VEH000326,TSK000016,1
VEH000068,TSK000016,1
VEH000458,TSK000016,0
VEH000433,TSK000016,1
VEH000334,TSK000016,0
VEH000049,TSK000016,0
VEH000296,TSK000016,1
VEH000320,TSK000016,1
VEH000033,TSK000016,1
VEH000287,TSK000016,1
VEH000344,TSK000016,0
VEH000317,TSK000016,1
VEH000048,TSK000016,1
VEH000060,TSK000016,1
VEH000248,TSK000016,1
VEH000228,TSK000016,1
VEH000514,TSK000016,1
VEH000063,TSK000016,1
VEH000025,TSK000016,0
VEH000517,TSK000016,1
VEH000376,TSK000016,1
VEH000406,TSK000016,1
VEH000304,TSK000016,0
VEH000003,TSK000016,1
VEH000305,TSK000016,1
VEH000446,TSK000016,1
VEH000314,TSK000016,0
VEH000459,TSK000016,1
VEH000041,TSK000016,0
VEH000421,TSK000016,1
VEH000336,TSK000016,0
VEH000385,TSK000016,1
VEH000299,TSK000016,0
VEH000511,TSK000016,1
VEH000366,TSK000016,1
VEH000375,TSK000016,0
VEH000386,TSK000016,1
VEH000241,TSK000016,1
VEH000521,TSK000016,1
VEH000227,TSK000016,1
VEH000251,TSK000016,1
VEH000388,TSK000016,1
VEH000533,TSK000016,1
VEH000527,TSK000016,1
VEH000225,TSK000016,1
VEH000328,TSK000016,1
VEH000280,TSK000016,1
VEH000308,TSK000016,1
VEH000218,TSK000016,1
VEH000520,TSK000016,1
VEH000485,TSK000016,1
VEH000083,TSK000016,1
VEH000346,TSK000016,1
VEH000019,TSK000016,1
VEH000391,TSK000016,1
VEH000044,TSK000016,1
VEH000034,TSK000016,1
VEH000242,TSK000016,1
VEH000530,TSK000016,0
VEH000417,TSK000016,1
VEH000091,TSK000016,1
VEH000368,TSK000016,1
VEH000504,TSK000016,0
VEH000282,TSK000016,1
VEH000332,TSK000016,1
VEH000082,TSK000016,1
VEH000394,TSK000016,0
VEH000367,TSK000016,1
VEH000032,TSK000016,1
VEH000028,TSK000016,1
VEH000518,TSK000016,1
VEH000278,TSK000016,1
VEH000036,TSK000016,1
VEH000410,TSK000016,1
VEH000261,TSK000016,1
VEH000488,TSK000016,1
VEH000085,TSK000016,1
VEH000467,TSK000016,1
VEH000389,TSK000016,0
VEH000515,TSK000016,1
VEH000422,TSK000016,1
VEH000249,TSK000016,1
VEH000482,TSK000016,1
VEH000384,TSK000016,1
VEH000281,TSK000016,1
VEH000356,TSK000016,1
VEH000499,TSK000016,1
VEH000392,TSK000016,0
