scenario_id,probability,empty_risk_per_km
S001,0.01,0.0038232984
S002,0.01,0.0042457405
S003,0.01,0.0032418974
S004,0.01,0.00125
S005,0.01,0.005858483
S006,0.01,0.0042481605
S007,0.01,0.0046577054
S008,0.01,0.0037379509
S009,0.01,0.0096009178
S010,0.01,0.005858483
S011,0.01,0.00125
S012,0.01,0.00125
S013,0.01,0.0019273821
S014,0.01,0.0020446974
S015,0.01,0.013737937
S016,0.01,0.0076370654
S017,0.01,0.0043756448
S018,0.01,0.00125
S019,0.01,0.0034515622
S020,0.01,0.0076370654
S021,0.01,0.0054116053
S022,0.01,0.0035569589
S023,0.01,0.00125
S024,0.01,0.0049979671
S025,0.01,0.0045153486
S026,0.01,0.0038979983
S027,0.01,0.0038082421
S028,0.01,0.0023635701
S029,0.01,0.0049121686
S030,0.01,0.0040598433
S031,0.01,0.0062277188
S032,0.01,0.00125
S033,0.01,0.006006208
S034,0.01,0.0049219416
S035,0.01,0.0025264019
S036,0.01,0.0069844469
S037,0.01,0.0034096723
S038,0.01,0.0056160558
S039,0.01,0.0028297043
S040,0.01,0.003016771
S041,0.01,0.0038582525
S042,0.01,0.007092459
S043,0.01,0.0058979794
S044,0.01,0.0085142503
S045,0.01,0.0030853784
S046,0.01,0.00125
S047,0.01,0.0092045998
S048,0.01,0.005626118
S049,0.01,0.002553921
S050,0.01,0.0053964347
S051,0.01,0.007514411
S052,0.01,0.0043622462
S053,0.01,0.00125
S054,0.01,0.0028685828
S055,0.01,0.00499034
S056,0.01,0.0051502653
S057,0.01,0.0026899884
S058,0.01,0.0026870898
S059,0.01,0.00125
S060,0.01,0.0046821293
S061,0.01,0.00125
S062,0.01,0.00125
S063,0.01,0.0077087696
S064,0.01,0.002741511
S065,0.01,0.0021050345
S066,0.01,0.00125
S067,0.01,0.0042793304
S068,0.01,0.00125
S069,0.01,0.0084888989
S070,0.01,0.0040568473
S071,0.01,0.0119309122
S072,0.01,0.0038979983
S073,0.01,0.005955006
S074,0.01,0.003539258
S075,0.01,0.0027066684
S076,0.01,0.0029324669
S077,0.01,0.0045153486
S078,0.01,0.0058095288
S079,0.01,0.0037614506
S080,0.01,0.00125
S081,0.01,0.013317029
S082,0.01,0.0025566039
S083,0.01,0.0035467202
S084,0.01,0.0033078991
S085,0.01,0.0056622163
S086,0.01,0.0042261413
S087,0.01,0.00125
S088,0.01,0.00125
S089,0.01,0.0054338306
S090,0.01,0.00125
S091,0.01,0.0032914313
S092,0.01,0.0076370654
S093,0.01,0.0052671472
S094,0.01,0.00125
S095,0.01,0.0025938111
S096,0.01,0.00125
S097,0.01,0.0058979794
S098,0.01,0.0042359371
S099,0.01,0.0020446974
S100,0.01,0.0033212098
