scenario_id,probability,empty_risk_per_km
S001,0.01,0.004234179
S002,0.01,0.00125
S003,0.01,0.00125
S004,0.01,0.00125
S005,0.01,0.0046577054
S006,0.01,0.0033885289
S007,0.01,0.0063202715
S008,0.01,0.0023780544
S009,0.01,0.0039548145
S010,0.01,0.0077087696
S011,0.01,0.0032031891
S012,0.01,0.0029478677
S013,0.01,0.00125
S014,0.01,0.0025500875
S015,0.01,0.00125
S016,0.01,0.00125
S017,0.01,0.0018587955
S018,0.01,0.0038406797
S019,0.01,0.0039795756
S020,0.01,0.0116707701
S021,0.01,0.0027066684
S022,0.01,0.00125
S023,0.01,0.00125
S024,0.01,0.005626118
S025,0.01,0.015571741
S026,0.01,0.0091499209
S027,0.01,0.00283938
S028,0.01,0.003962464
S029,0.01,0.00125
S030,0.01,0.0027730216
S031,0.01,0.0130307971
S032,0.01,0.0057578043
S033,0.01,0.00125
S034,0.01,0.0020904084
S035,0.01,0.0055955497
S036,0.01,0.0045153486
S037,0.01,0.0081336256
S038,0.01,0.0131545038
S039,0.01,0.0084888989
S040,0.01,0.0037182185
S041,0.01,0.0016872599
S042,0.01,0.0040163994
S043,0.01,0.0084888989
S044,0.01,0.00125
S045,0.01,0.0025500875
S046,0.01,0.0068190915
S047,0.01,0.0025379436
S048,0.01,0.0032161683
S049,0.01,0.0030838469
S050,0.01,0.00125
S051,0.01,0.0078847997
S052,0.01,0.0051299405
S053,0.01,0.0047132632
S054,0.01,0.00125
S055,0.01,0.0048697547
S056,0.01,0.0119354768
S057,0.01,0.0029761606
S058,0.01,0.0038082421
S059,0.01,0.00125
S060,0.01,0.0040336602
S061,0.01,0.0041106678
S062,0.01,0.0062563572
S063,0.01,0.0051074867
S064,0.01,0.0031986641
S065,0.01,0.003607891
S066,0.01,0.0063989582
S067,0.01,0.00125
S068,0.01,0.0039709374
S069,0.01,0.0025566039
S070,0.01,0.0044675381
S071,0.01,0.0076370654
S072,0.01,0.00125
S073,0.01,0.0024164242
S074,0.01,0.0054085936
S075,0.01,0.0040604357
S076,0.01,0.0035467202
S077,0.01,0.0119309122
S078,0.01,0.0033078991
S079,0.01,0.0039285635
S080,0.01,0.002553921
S081,0.01,0.0043119829
S082,0.01,0.0027730216
S083,0.01,0.0027039351
S084,0.01,0.003056944
S085,0.01,0.0117455567
S086,0.01,0.0037182185
S087,0.01,0.0042374403
S088,0.01,0.0040568473
S089,0.01,0.0052905619
S090,0.01,0.0054116053
S091,0.01,0.00125
S092,0.01,0.00125
S093,0.01,0.00125
S094,0.01,0.0045693173
S095,0.01,0.0073810323
S096,0.01,0.0043119829
S097,0.01,0.0074416989
S098,0.01,0.0034351869
S099,0.01,0.00125
S100,0.01,0.015571741
