from_node_id,to_node_id,distance_km,travel_hours
NOD000006,NOD000594,238.0,13.9261
NOD000006,NOD000596,852.0,49.8531
NOD000006,NOD000597,231.0,13.5165
NOD000006,NOD000598,756.0,44.2359
NOD000006,NOD000599,611.0,35.7515
NOD000006,NOD000632,392.0,22.9371
NOD000006,NOD000645,228.0,13.341
NOD000006,NOD000678,360.0,21.0647
NOD000006,NOD000704,906.0,53.0128
NOD000006,NOD000706,764.0,44.704
NOD000006,NOD000777,228.0,13.341
NOD000006,NOD000779,238.0,13.9261
NOD000006,NOD000780,236.0,13.8091
NOD000006,NOD000781,372.0,21.7669
NOD000006,NOD000785,466.0,27.2671
NOD000006,NOD000786,236.0,13.8091
NOD000015,NOD000594,849.0,49.6776
NOD000015,NOD000596,225.0,13.1654
NOD000015,NOD000597,850.0,49.7361
NOD000015,NOD000598,1412.0,82.6205
NOD000015,NOD000599,1267.0,74.1361
NOD000015,NOD000632,749.0,43.8263
NOD000015,NOD000645,850.0,49.7361
NOD000015,NOD000678,717.0,41.9539
NOD000015,NOD000704,1418.0,82.9715
NOD000015,NOD000706,1412.0,82.6205
NOD000015,NOD000777,1267.0,74.1361
NOD000015,NOD000779,839.0,49.0925
NOD000015,NOD000780,842.0,49.268
NOD000015,NOD000781,973.0,56.9332
NOD000015,NOD000785,1077.0,63.0186
NOD000015,NOD000786,850.0,49.7361
NOD000017,NOD000594,389.0,22.7616
NOD000017,NOD000596,749.0,43.8263
NOD000017,NOD000597,390.0,22.8201
NOD000017,NOD000598,952.0,55.7044
NOD000017,NOD000599,807.0,47.22
NOD000017,NOD000632,257.0,15.0379
NOD000017,NOD000645,390.0,22.8201
NOD000017,NOD000678,257.0,15.0379
NOD000017,NOD000704,958.0,56.0555
NOD000017,NOD000706,952.0,55.7044
NOD000017,NOD000777,807.0,47.22
NOD000017,NOD000779,379.0,22.1765
NOD000017,NOD000780,382.0,22.352
NOD000017,NOD000781,513.0,30.0172
NOD000017,NOD000785,617.0,36.1026
NOD000017,NOD000786,390.0,22.8201
NOD000018,NOD000594,389.0,22.7616
NOD000018,NOD000596,749.0,43.8263
NOD000018,NOD000597,390.0,22.8201
NOD000018,NOD000598,952.0,55.7044
NOD000018,NOD000599,807.0,47.22
NOD000018,NOD000632,257.0,15.0379
NOD000018,NOD000645,390.0,22.8201
NOD000018,NOD000678,257.0,15.0379
NOD000018,NOD000704,958.0,56.0555
NOD000018,NOD000706,952.0,55.7044
NOD000018,NOD000777,807.0,47.22
NOD000018,NOD000779,379.0,22.1765
NOD000018,NOD000780,382.0,22.352
NOD000018,NOD000781,513.0,30.0172
NOD000018,NOD000785,617.0,36.1026
NOD000018,NOD000786,390.0,22.8201
NOD000019,NOD000594,392.0,22.9371
NOD000019,NOD000596,752.0,44.0018
NOD000019,NOD000597,393.0,22.9956
NOD000019,NOD000598,955.0,55.88
NOD000019,NOD000599,810.0,47.3956
NOD000019,NOD000632,260.0,15.2134
NOD000019,NOD000645,393.0,22.9956
NOD000019,NOD000678,260.0,15.2134
NOD000019,NOD000704,961.0,56.2311
NOD000019,NOD000706,955.0,55.88
NOD000019,NOD000777,810.0,47.3956
NOD000019,NOD000779,382.0,22.352
NOD000019,NOD000780,385.0,22.5275
NOD000019,NOD000781,516.0,30.1927
NOD000019,NOD000785,620.0,36.2781
NOD000019,NOD000786,393.0,22.9956
NOD000028,NOD000594,357.0,20.8892
NOD000028,NOD000596,717.0,41.9539
NOD000028,NOD000597,358.0,20.9477
NOD000028,NOD000598,920.0,53.832
NOD000028,NOD000599,775.0,45.3476
NOD000028,NOD000632,225.0,13.1654
NOD000028,NOD000645,358.0,20.9477
NOD000028,NOD000678,225.0,13.1654
NOD000028,NOD000704,926.0,54.1831
NOD000028,NOD000706,920.0,53.832
NOD000028,NOD000777,775.0,45.3476
NOD000028,NOD000779,347.0,20.304
NOD000028,NOD000780,350.0,20.4796
NOD000028,NOD000781,481.0,28.1448
NOD000028,NOD000785,585.0,34.2301
NOD000028,NOD000786,358.0,20.9477
NOD000031,NOD000594,1059.0,61.9653
NOD000031,NOD000596,1673.0,97.8924
NOD000031,NOD000597,1062.0,62.1409
NOD000031,NOD000598,1377.0,80.5725
NOD000031,NOD000599,1081.0,63.2526
NOD000031,NOD000632,1213.0,70.9764
NOD000031,NOD000645,1055.0,61.7313
NOD000031,NOD000678,1181.0,69.1039
NOD000031,NOD000704,1332.0,77.9394
NOD000031,NOD000706,1189.0,69.572
NOD000031,NOD000777,631.0,36.9217
NOD000031,NOD000779,1059.0,61.9653
NOD000031,NOD000780,1059.0,61.9653
NOD000031,NOD000781,1193.0,69.8061
NOD000031,NOD000785,1287.0,75.3063
NOD000031,NOD000786,1062.0,62.1409
NOD000048,NOD000594,1001.0,58.5716
NOD000048,NOD000596,1608.0,94.089
NOD000048,NOD000597,983.0,57.5183
NOD000048,NOD000598,1539.0,90.0516
NOD000048,NOD000599,981.0,57.4013
NOD000048,NOD000632,1148.0,67.173
NOD000048,NOD000645,983.0,57.5183
NOD000048,NOD000678,1116.0,65.3006
NOD000048,NOD000704,1682.0,98.419
NOD000048,NOD000706,1541.0,90.1686
NOD000048,NOD000777,983.0,57.5183
NOD000048,NOD000779,1001.0,58.5716
NOD000048,NOD000780,991.0,57.9865
NOD000048,NOD000781,1135.0,66.4123
NOD000048,NOD000785,1229.0,71.9126
NOD000048,NOD000786,991.0,57.9865
NOD000058,NOD000594,2018.0,118.0794
NOD000058,NOD000596,2622.0,153.4213
NOD000058,NOD000597,2016.0,117.9624
NOD000058,NOD000598,2495.0,145.9901
NOD000058,NOD000599,2350.0,137.5057
NOD000058,NOD000632,2162.0,126.5053
NOD000058,NOD000645,2016.0,117.9624
NOD000058,NOD000678,2130.0,124.6328
NOD000058,NOD000704,2645.0,154.7671
NOD000058,NOD000706,2503.0,146.4582
NOD000058,NOD000777,2350.0,137.5057
NOD000058,NOD000779,2008.0,117.4942
NOD000058,NOD000780,2008.0,117.4942
NOD000058,NOD000781,2142.0,125.335
NOD000058,NOD000785,2246.0,131.4204
NOD000058,NOD000786,2008.0,117.4942
NOD000062,NOD000594,838.0,49.034
NOD000062,NOD000596,1198.0,70.0987
NOD000062,NOD000597,839.0,49.0925
NOD000062,NOD000598,1401.0,81.9768
NOD000062,NOD000599,1256.0,73.4924
NOD000062,NOD000632,738.0,43.1826
NOD000062,NOD000645,839.0,49.0925
NOD000062,NOD000678,706.0,41.3102
NOD000062,NOD000704,1407.0,82.3279
NOD000062,NOD000706,1401.0,81.9768
NOD000062,NOD000777,1256.0,73.4924
NOD000062,NOD000779,828.0,48.4488
NOD000062,NOD000780,831.0,48.6244
NOD000062,NOD000781,962.0,56.2896
NOD000062,NOD000785,1066.0,62.3749
NOD000062,NOD000786,839.0,49.0925
NOD000082,NOD000594,758.0,44.3529
NOD000082,NOD000596,1118.0,65.4176
NOD000082,NOD000597,759.0,44.4114
NOD000082,NOD000598,1321.0,77.2958
NOD000082,NOD000599,1176.0,68.8114
NOD000082,NOD000632,658.0,38.5016
NOD000082,NOD000645,759.0,44.4114
NOD000082,NOD000678,626.0,36.6292
NOD000082,NOD000704,1327.0,77.6468
NOD000082,NOD000706,1321.0,77.2958
NOD000082,NOD000777,1176.0,68.8114
NOD000082,NOD000779,748.0,43.7678
NOD000082,NOD000780,751.0,43.9433
NOD000082,NOD000781,882.0,51.6085
NOD000082,NOD000785,986.0,57.6939
NOD000082,NOD000786,759.0,44.4114
NOD000094,NOD000594,1335.0,78.1149
NOD000094,NOD000596,1949.0,114.042
NOD000094,NOD000597,1338.0,78.2905
NOD000094,NOD000598,1653.0,96.7221
NOD000094,NOD000599,907.0,53.0714
NOD000094,NOD000632,1489.0,87.126
NOD000094,NOD000645,1331.0,77.8809
NOD000094,NOD000678,1457.0,85.2535
NOD000094,NOD000704,1608.0,94.089
NOD000094,NOD000706,1465.0,85.7216
NOD000094,NOD000777,907.0,53.0714
NOD000094,NOD000779,1335.0,78.1149
NOD000094,NOD000780,1335.0,78.1149
NOD000094,NOD000781,1469.0,85.9557
NOD000094,NOD000785,1563.0,91.4559
NOD000094,NOD000786,1338.0,78.2905
NOD000100,NOD000594,869.0,50.8479
NOD000100,NOD000596,1483.0,86.7749
NOD000100,NOD000597,877.0,51.316
NOD000100,NOD000598,859.0,50.2627
NOD000100,NOD000599,1287.0,75.3063
NOD000100,NOD000632,1023.0,59.8589
NOD000100,NOD000645,877.0,51.316
NOD000100,NOD000678,991.0,57.9865
NOD000100,NOD000704,886.0,51.8426
NOD000100,NOD000706,886.0,51.8426
NOD000100,NOD000777,1287.0,75.3063
NOD000100,NOD000779,869.0,50.8479
NOD000100,NOD000780,869.0,50.8479
NOD000100,NOD000781,1003.0,58.6886
NOD000100,NOD000785,1097.0,64.1888
NOD000100,NOD000786,875.0,51.1989
NOD000123,NOD000594,829.0,48.5073
NOD000123,NOD000596,1189.0,69.572
NOD000123,NOD000597,830.0,48.5658
NOD000123,NOD000598,1392.0,81.4502
NOD000123,NOD000599,1247.0,72.9658
NOD000123,NOD000632,729.0,42.656
NOD000123,NOD000645,830.0,48.5658
NOD000123,NOD000678,697.0,40.7836
NOD000123,NOD000704,1398.0,81.8013
NOD000123,NOD000706,1392.0,81.4502
NOD000123,NOD000777,1247.0,72.9658
NOD000123,NOD000779,819.0,47.9222
NOD000123,NOD000780,822.0,48.0977
NOD000123,NOD000781,953.0,55.763
NOD000123,NOD000785,1057.0,61.8483
NOD000123,NOD000786,830.0,48.5658
NOD000134,NOD000594,260.0,15.2134
NOD000134,NOD000596,874.0,51.1404
NOD000134,NOD000597,263.0,15.3889
NOD000134,NOD000598,723.0,42.305
NOD000134,NOD000599,578.0,33.8206
NOD000134,NOD000632,414.0,24.2244
NOD000134,NOD000645,256.0,14.9793
NOD000134,NOD000678,382.0,22.352
NOD000134,NOD000704,873.0,51.0819
NOD000134,NOD000706,731.0,42.7731
NOD000134,NOD000777,578.0,33.8206
NOD000134,NOD000779,260.0,15.2134
NOD000134,NOD000780,260.0,15.2134
NOD000134,NOD000781,148.0,8.6599
NOD000134,NOD000785,488.0,28.5544
NOD000134,NOD000786,263.0,15.3889
NOD000136,NOD000594,71.0,4.1544
NOD000136,NOD000596,553.0,32.3577
NOD000136,NOD000597,72.0,4.2129
NOD000136,NOD000598,634.0,37.0973
NOD000136,NOD000599,489.0,28.6129
NOD000136,NOD000632,93.0,5.4417
NOD000136,NOD000645,72.0,4.2129
NOD000136,NOD000678,61.0,3.5693
NOD000136,NOD000704,762.0,44.587
NOD000136,NOD000706,634.0,37.0973
NOD000136,NOD000777,489.0,28.6129
NOD000136,NOD000779,61.0,3.5693
NOD000136,NOD000780,64.0,3.7448
NOD000136,NOD000781,195.0,11.41
NOD000136,NOD000785,299.0,17.4954
NOD000136,NOD000786,72.0,4.2129
NOD000140,NOD000594,5.0,0.2926
NOD000140,NOD000596,619.0,36.2196
NOD000140,NOD000597,13.0,0.7607
NOD000140,NOD000598,568.0,33.2354
NOD000140,NOD000599,423.0,24.751
NOD000140,NOD000632,159.0,9.3036
NOD000140,NOD000645,13.0,0.7607
NOD000140,NOD000678,127.0,7.4312
NOD000140,NOD000704,706.0,41.3102
NOD000140,NOD000706,573.0,33.528
NOD000140,NOD000777,423.0,24.751
NOD000140,NOD000779,5.0,0.2926
NOD000140,NOD000780,5.0,0.2926
NOD000140,NOD000781,139.0,8.1333
NOD000140,NOD000785,233.0,13.6335
