task_id,start_hour,finish_hour,origin_node_id,destination_node_id,self_cost,outsource_cost,base_risk,historical_mode,product_id,hazard_class,loaded_distance_km,duration_source
TSK000021,116.9729,136.0229,NOD000777,NOD000030,5984.6166,9016.44327,27.0945,自有,PRD0173,危货,669.0,direct_historical_od_median
TSK000025,117.16565296,160.62675296,NOD000781,NOD000199,12572.7777,16025.04909,41.85,外协,PRD0262,普货,1395.0,direct_historical_od_median
TSK000028,117.35840593,123.00480593,NOD000602,NOD000131,1378.0419,2181.49596,3.63,自有,PRD0132,普货,121.0,historical_distance_bin_median
TSK000038,117.55115889,184.97615889,NOD000594,NOD000582,21904.9587,26941.47381,69.39,自有,PRD0251,普货,2313.0,direct_historical_od_median
TSK000079,117.74391186,154.54861186,NOD000599,NOD000073,8473.1769,11376.45738,29.25,外协,PRD0226,普货,975.0,historical_distance_bin_median
TSK000109,117.93666482,139.98156482,NOD000790,NOD000227,6268.1781,8502.67593,21.36,自有,PRD0202,普货,712.0,historical_distance_bin_median
TSK000112,118.12941779,163.19831779,NOD000781,NOD000198,12656.9077,16023.10167,41.85,外协,PRD0262,普货,1395.0,direct_historical_od_median
TSK000172,118.32217075,146.38037075,NOD000781,NOD000430,8548.7631,10789.07229,27.96,外协,PRD0262,普货,932.0,direct_historical_od_median
TSK000174,118.51492372,126.82742372,NOD000678,NOD000543,714.0191,1392.00318,1.44,外协,PRD0166,普货,48.0,historical_distance_bin_median
TSK000252,118.70767668,155.51237668,NOD000599,NOD000073,8473.1769,11376.45738,29.25,外协,PRD0226,普货,975.0,historical_distance_bin_median
TSK000255,118.90042964,122.23872964,NOD000781,NOD000134,1320.0513,2813.76891,4.86,外协,PRD0262,普货,162.0,direct_historical_od_median
TSK000256,119.09318261,122.43148261,NOD000781,NOD000134,1320.0513,2813.76891,4.86,外协,PRD0262,普货,162.0,direct_historical_od_median
TSK000269,119.28593557,141.56873557,NOD000632,NOD000285,5219.5229,7099.39233,17.64,自有,PRD0097,普货,588.0,direct_historical_od_median
TSK000276,119.47868854,139.45198854,NOD000777,NOD000105,7797.4904,9443.40597,29.889,自有,PRD0173,危货,738.0,direct_historical_od_median
TSK000281,119.6714415,125.3178415,NOD000624,NOD000410,1296.6874,1570.06764,2.19,外协,PRD0212,普货,73.0,historical_distance_bin_median
TSK000373,119.86419447,185.39124447,NOD000632,NOD000181,20610.6192,25407.44604,65.64,自有,PRD0060,普货,2188.0,historical_distance_bin_median
