scenario_id,probability,empty_risk_per_km
S001,0.01,0.00125
S002,0.01,0.0054572339
S003,0.01,0.0035840763
S004,0.01,0.00125
S005,0.01,0.0021335049
S006,0.01,0.003016771
S007,0.01,0.0016187712
S008,0.01,0.0046821293
S009,0.01,0.0037665041
S010,0.01,0.0041106678
S011,0.01,0.00125
S012,0.01,0.0046577054
S013,0.01,0.0109788362
S014,0.01,0.00125
S015,0.01,0.0056541447
S016,0.01,0.00125
S017,0.01,0.0043747956
S018,0.01,0.0016872599
S019,0.01,0.0119309122
S020,0.01,0.0040336602
S021,0.01,0.0045153486
S022,0.01,0.00125
S023,0.01,0.0037182185
S024,0.01,0.0034351869
S025,0.01,0.0096009178
S026,0.01,0.0049121686
S027,0.01,0.00125
S028,0.01,0.0043158248
S029,0.01,0.0024075552
S030,0.01,0.00125
S031,0.01,0.0021879685
S032,0.01,0.0058979794
S033,0.01,0.00125
S034,0.01,0.0026899884
S035,0.01,0.00125
S036,0.01,0.0030073282
S037,0.01,0.0037379509
S038,0.01,0.00125
S039,0.01,0.0062563572
S040,0.01,0.0032292597
S041,0.01,0.0037540378
S042,0.01,0.0021439682
S043,0.01,0.0046973728
S044,0.01,0.00125
S045,0.01,0.0043104964
S046,0.01,0.0032871367
S047,0.01,0.0058979794
S048,0.01,0.0041194761
S049,0.01,0.0096009178
S050,0.01,0.0068000162
S051,0.01,0.0038695577
S052,0.01,0.00125
S053,0.01,0.0035569589
S054,0.01,0.006076125
S055,0.01,0.00125
S056,0.01,0.0024789123
S057,0.01,0.0020270978
S058,0.01,0.00125
S059,0.01,0.0046821293
S060,0.01,0.0034515622
S061,0.01,0.00125
S062,0.01,0.0026051336
S063,0.01,0.0021879685
S064,0.01,0.003056944
S065,0.01,0.0038582525
S066,0.01,0.0020270978
S067,0.01,0.00125
S068,0.01,0.0023635701
S069,0.01,0.0027039351
S070,0.01,0.00125
S071,0.01,0.0053964347
S072,0.01,0.0042481605
S073,0.01,0.0039591921
S074,0.01,0.002741511
S075,0.01,0.003056944
S076,0.01,0.0069524247
S077,0.01,0.00125
S078,0.01,0.0040589005
S079,0.01,0.0089009947
S080,0.01,0.00125
S081,0.01,0.00125
S082,0.01,0.0119309122
S083,0.01,0.00125
S084,0.01,0.00125
S085,0.01,0.0032871367
S086,0.01,0.0038505244
S087,0.01,0.0028337435
S088,0.01,0.003607891
S089,0.01,0.0016335079
S090,0.01,0.006076125
S091,0.01,0.0032914313
S092,0.01,0.00125
S093,0.01,0.004234179
S094,0.01,0.0032827049
S095,0.01,0.0029373752
S096,0.01,0.00125
S097,0.01,0.0051074867
S098,0.01,0.00125
S099,0.01,0.0043158248
S100,0.01,0.00125
