scenario_id,probability,empty_risk_per_km
S001,0.01,0.0027636068
S002,0.01,0.0028297043
S003,0.01,0.00125
S004,0.01,0.00125
S005,0.01,0.0027636068
S006,0.01,0.0028936576
S007,0.01,0.0063202715
S008,0.01,0.0019865581
S009,0.01,0.00125
S010,0.01,0.0042317626
S011,0.01,0.0035467202
S012,0.01,0.0058051066
S013,0.01,0.0021050345
S014,0.01,0.0040598433
S015,0.01,0.003782932
S016,0.01,0.0130307971
S017,0.01,0.0033078991
S018,0.01,0.00125
S019,0.01,0.0026899884
S020,0.01,0.00125
S021,0.01,0.0041391817
S022,0.01,0.00125
S023,0.01,0.00125
S024,0.01,0.003016771
S025,0.01,0.0096759339
S026,0.01,0.007092459
S027,0.01,0.004234179
S028,0.01,0.0061030897
S029,0.01,0.0027039351
S030,0.01,0.0042121328
S031,0.01,0.005626118
S032,0.01,0.0034548269
S033,0.01,0.00125
S034,0.01,0.0036636668
S035,0.01,0.0045693173
S036,0.01,0.007315445
S037,0.01,0.0037169458
S038,0.01,0.0056541447
S039,0.01,0.0053450113
S040,0.01,0.00125
S041,0.01,0.00125
S042,0.01,0.00125
S043,0.01,0.00125
S044,0.01,0.00125
S045,0.01,0.005626118
S046,0.01,0.0069844469
S047,0.01,0.0074548664
S048,0.01,0.00125
S049,0.01,0.0027778044
S050,0.01,0.0037540378
S051,0.01,0.00125
S052,0.01,0.0117048956
S053,0.01,0.0053804063
S054,0.01,0.0032756467
S055,0.01,0.0038232984
S056,0.01,0.0024108065
S057,0.01,0.0049979671
S058,0.01,0.00125
S059,0.01,0.0025566039
S060,0.01,0.00125
S061,0.01,0.00125
S062,0.01,0.0039709374
S063,0.01,0.00125
S064,0.01,0.00125
S065,0.01,0.00125
S066,0.01,0.0117048956
S067,0.01,0.003016771
S068,0.01,0.0026870898
S069,0.01,0.0036717729
S070,0.01,0.00125
S071,0.01,0.0023901186
S072,0.01,0.00125
S073,0.01,0.0028630946
S074,0.01,0.0064394281
S075,0.01,0.003782932
S076,0.01,0.0035750171
S077,0.01,0.005216074
S078,0.01,0.0042086943
S079,0.01,0.0027039351
S080,0.01,0.0038082421
S081,0.01,0.0088623822
S082,0.01,0.00125
S083,0.01,0.0092449092
S084,0.01,0.0032161683
S085,0.01,0.0041106678
S086,0.01,0.0035569589
S087,0.01,0.0026899884
S088,0.01,0.0029919433
S089,0.01,0.0037614506
S090,0.01,0.00125
S091,0.01,0.00125
S092,0.01,0.003962464
S093,0.01,0.0025938111
S094,0.01,0.00125
S095,0.01,0.0064211586
S096,0.01,0.0026324505
S097,0.01,0.0063989582
S098,0.01,0.0023780544
S099,0.01,0.002741511
S100,0.01,0.0064211586
