vehicle_id,task_id,q_ki
VEH000524,TSK000059,0
VEH000090,TSK000059,1
VEH000361,TSK000059,1
VEH000309,TSK000059,1
VEH000249,TSK000059,1
VEH000088,TSK000059,0
VEH000283,TSK000059,1
VEH000424,TSK000059,0
VEH000450,TSK000059,1
VEH000043,TSK000059,1
VEH000515,TSK000059,1
VEH000223,TSK000059,1
VEH000077,TSK000059,1
VEH000341,TSK000059,1
VEH000306,TSK000059,1
VEH000242,TSK000059,1
VEH000520,TSK000059,1
VEH000458,TSK000059,1
VEH000528,TSK000059,0
VEH000508,TSK000059,1
VEH000292,TSK000059,1
VEH000530,TSK000059,0
VEH000441,TSK000059,1
VEH000526,TSK000059,1
VEH000280,TSK000059,1
VEH000251,TSK000059,1
VEH000326,TSK000059,0
VEH000028,TSK000059,1
VEH000261,TSK000059,1
VEH000095,TSK000059,1
VEH000397,TSK000059,1
VEH000440,TSK000059,0
VEH000519,TSK000059,1
VEH000008,TSK000059,1
VEH000287,TSK000059,1
VEH000417,TSK000059,1
VEH000505,TSK000059,1
VEH000011,TSK000059,1
VEH000275,TSK000059,1
VEH000102,TSK000059,1
VEH000091,TSK000059,0
VEH000274,TSK000059,1
VEH000048,TSK000059,1
VEH000044,TSK000059,1
VEH000010,TSK000059,0
VEH000393,TSK000059,1
VEH000385,TSK000059,1
VEH000027,TSK000059,0
VEH000067,TSK000059,1
VEH000069,TSK000059,1
VEH000524,TSK000237,1
VEH000090,TSK000237,1
VEH000361,TSK000237,1
VEH000309,TSK000237,0
VEH000249,TSK000237,1
VEH000088,TSK000237,1
VEH000283,TSK000237,1
VEH000424,TSK000237,1
VEH000450,TSK000237,1
VEH000043,TSK000237,1
VEH000515,TSK000237,1
VEH000223,TSK000237,1
VEH000077,TSK000237,1
VEH000341,TSK000237,0
VEH000306,TSK000237,1
VEH000242,TSK000237,1
VEH000520,TSK000237,1
VEH000458,TSK000237,0
VEH000528,TSK000237,1
VEH000508,TSK000237,0
VEH000292,TSK000237,1
VEH000530,TSK000237,1
VEH000441,TSK000237,1
VEH000526,TSK000237,1
VEH000280,TSK000237,1
VEH000251,TSK000237,1
VEH000326,TSK000237,0
VEH000028,TSK000237,0
VEH000261,TSK000237,1
VEH000095,TSK000237,1
VEH000397,TSK000237,1
VEH000440,TSK000237,0
VEH000519,TSK000237,1
VEH000008,TSK000237,1
VEH000287,TSK000237,1
VEH000417,TSK000237,1
VEH000505,TSK000237,1
VEH000011,TSK000237,0
VEH000275,TSK000237,1
VEH000102,TSK000237,0
VEH000091,TSK000237,1
VEH000274,TSK000237,1
VEH000048,TSK000237,1
VEH000044,TSK000237,0
VEH000010,TSK000237,1
VEH000393,TSK000237,1
VEH000385,TSK000237,1
VEH000027,TSK000237,1
VEH000067,TSK000237,1
VEH000069,TSK000237,1
VEH000524,TSK000357,1
VEH000090,TSK000357,0
VEH000361,TSK000357,0
VEH000309,TSK000357,1
VEH000249,TSK000357,1
VEH000088,TSK000357,1
VEH000283,TSK000357,1
VEH000424,TSK000357,1
VEH000450,TSK000357,1
VEH000043,TSK000357,1
VEH000515,TSK000357,0
VEH000223,TSK000357,1
VEH000077,TSK000357,1
VEH000341,TSK000357,1
VEH000306,TSK000357,1
VEH000242,TSK000357,1
VEH000520,TSK000357,1
VEH000458,TSK000357,1
VEH000528,TSK000357,1
VEH000508,TSK000357,1
VEH000292,TSK000357,1
VEH000530,TSK000357,1
VEH000441,TSK000357,1
VEH000526,TSK000357,1
VEH000280,TSK000357,0
VEH000251,TSK000357,0
VEH000326,TSK000357,1
VEH000028,TSK000357,1
VEH000261,TSK000357,0
VEH000095,TSK000357,1
VEH000397,TSK000357,1
VEH000440,TSK000357,1
VEH000519,TSK000357,1
VEH000008,TSK000357,0
VEH000287,TSK000357,1
VEH000417,TSK000357,1
VEH000505,TSK000357,1
VEH000011,TSK000357,1
VEH000275,TSK000357,0
VEH000102,TSK000357,1
VEH000091,TSK000357,1
VEH000274,TSK000357,1
VEH000048,TSK000357,1
VEH000044,TSK000357,1
VEH000010,TSK000357,0
VEH000393,TSK000357,1
VEH000385,TSK000357,1
VEH000027,TSK000357,1
VEH000067,TSK000357,1
VEH000069,TSK000357,0
VEH000524,TSK000410,1
VEH000090,TSK000410,1
VEH000361,TSK000410,0
VEH000309,TSK000410,1
VEH000249,TSK000410,1
VEH000088,TSK000410,1
VEH000283,TSK000410,1
VEH000424,TSK000410,0
VEH000450,TSK000410,1
VEH000043,TSK000410,1
VEH000515,TSK000410,1
VEH000223,TSK000410,1
VEH000077,TSK000410,1
VEH000341,TSK000410,1
VEH000306,TSK000410,1
VEH000242,TSK000410,1
VEH000520,TSK000410,1
VEH000458,TSK000410,1
VEH000528,TSK000410,1
VEH000508,TSK000410,1
VEH000292,TSK000410,0
VEH000530,TSK000410,1
VEH000441,TSK000410,1
VEH000526,TSK000410,0
VEH000280,TSK000410,0
VEH000251,TSK000410,1
VEH000326,TSK000410,1
VEH000028,TSK000410,1
VEH000261,TSK000410,1
VEH000095,TSK000410,0
VEH000397,TSK000410,1
VEH000440,TSK000410,0
VEH000519,TSK000410,1
VEH000008,TSK000410,1
VEH000287,TSK000410,0
VEH000417,TSK000410,1
VEH000505,TSK000410,0
VEH000011,TSK000410,1
VEH000275,TSK000410,1
VEH000102,TSK000410,1
VEH000091,TSK000410,1
VEH000274,TSK000410,1
VEH000048,TSK000410,0
VEH000044,TSK000410,1
VEH000010,TSK000410,1
VEH000393,TSK000410,1
VEH000385,TSK000410,1
VEH000027,TSK000410,1
VEH000067,TSK000410,1
VEH000069,TSK000410,1
VEH000524,TSK000436,1
VEH000090,TSK000436,1
VEH000361,TSK000436,1
VEH000309,TSK000436,0
VEH000249,TSK000436,0
VEH000088,TSK000436,0
VEH000283,TSK000436,1
VEH000424,TSK000436,0
VEH000450,TSK000436,1
VEH000043,TSK000436,1
VEH000515,TSK000436,1
VEH000223,TSK000436,1
VEH000077,TSK000436,1
VEH000341,TSK000436,1
VEH000306,TSK000436,1
VEH000242,TSK000436,1
VEH000520,TSK000436,0
VEH000458,TSK000436,1
VEH000528,TSK000436,1
VEH000508,TSK000436,0
VEH000292,TSK000436,1
VEH000530,TSK000436,1
VEH000441,TSK000436,1
VEH000526,TSK000436,0
VEH000280,TSK000436,1
VEH000251,TSK000436,1
VEH000326,TSK000436,1
VEH000028,TSK000436,1
VEH000261,TSK000436,1
VEH000095,TSK000436,0
VEH000397,TSK000436,1
VEH000440,TSK000436,1
VEH000519,TSK000436,1
VEH000008,TSK000436,1
VEH000287,TSK000436,1
VEH000417,TSK000436,1
VEH000505,TSK000436,0
VEH000011,TSK000436,1
VEH000275,TSK000436,1
VEH000102,TSK000436,1
VEH000091,TSK000436,1
VEH000274,TSK000436,1
VEH000048,TSK000436,1
VEH000044,TSK000436,1
VEH000010,TSK000436,1
VEH000393,TSK000436,1
VEH000385,TSK000436,0
VEH000027,TSK000436,1
VEH000067,TSK000436,1
VEH000069,TSK000436,1
VEH000524,TSK000486,1
VEH000090,TSK000486,0
VEH000361,TSK000486,1
VEH000309,TSK000486,1
VEH000249,TSK000486,0
VEH000088,TSK000486,1
VEH000283,TSK000486,1
VEH000424,TSK000486,1
VEH000450,TSK000486,1
VEH000043,TSK000486,0
VEH000515,TSK000486,1
VEH000223,TSK000486,1
VEH000077,TSK000486,1
VEH000341,TSK000486,1
VEH000306,TSK000486,0
VEH000242,TSK000486,1
VEH000520,TSK000486,1
VEH000458,TSK000486,0
VEH000528,TSK000486,0
VEH000508,TSK000486,1
VEH000292,TSK000486,1
VEH000530,TSK000486,1
VEH000441,TSK000486,1
VEH000526,TSK000486,1
VEH000280,TSK000486,1
VEH000251,TSK000486,1
VEH000326,TSK000486,1
VEH000028,TSK000486,1
VEH000261,TSK000486,1
VEH000095,TSK000486,1
VEH000397,TSK000486,0
VEH000440,TSK000486,0
VEH000519,TSK000486,1
VEH000008,TSK000486,1
VEH000287,TSK000486,1
VEH000417,TSK000486,1
VEH000505,TSK000486,1
VEH000011,TSK000486,1
VEH000275,TSK000486,1
VEH000102,TSK000486,1
VEH000091,TSK000486,0
VEH000274,TSK000486,1
VEH000048,TSK000486,1
VEH000044,TSK000486,1
VEH000010,TSK000486,1
VEH000393,TSK000486,1
VEH000385,TSK000486,1
VEH000027,TSK000486,1
VEH000067,TSK000486,0
VEH000069,TSK000486,1
VEH000524,TSK000501,0
VEH000090,TSK000501,0
VEH000361,TSK000501,1
VEH000309,TSK000501,1
VEH000249,TSK000501,0
VEH000088,TSK000501,1
VEH000283,TSK000501,0
VEH000424,TSK000501,1
VEH000450,TSK000501,1
VEH000043,TSK000501,1
VEH000515,TSK000501,1
VEH000223,TSK000501,1
VEH000077,TSK000501,1
VEH000341,TSK000501,1
VEH000306,TSK000501,1
VEH000242,TSK000501,1
VEH000520,TSK000501,0
VEH000458,TSK000501,1
VEH000528,TSK000501,1
VEH000508,TSK000501,0
VEH000292,TSK000501,1
VEH000530,TSK000501,1
VEH000441,TSK000501,1
VEH000526,TSK000501,1
VEH000280,TSK000501,1
VEH000251,TSK000501,1
VEH000326,TSK000501,1
VEH000028,TSK000501,0
VEH000261,TSK000501,1
VEH000095,TSK000501,1
VEH000397,TSK000501,1
VEH000440,TSK000501,1
VEH000519,TSK000501,1
VEH000008,TSK000501,1
VEH000287,TSK000501,1
VEH000417,TSK000501,1
VEH000505,TSK000501,0
VEH000011,TSK000501,0
VEH000275,TSK000501,1
VEH000102,TSK000501,0
VEH000091,TSK000501,1
VEH000274,TSK000501,1
VEH000048,TSK000501,1
VEH000044,TSK000501,1
VEH000010,TSK000501,1
VEH000393,TSK000501,1
VEH000385,TSK000501,1
VEH000027,TSK000501,1
VEH000067,TSK000501,1
VEH000069,TSK000501,1
VEH000524,TSK000531,1
VEH000090,TSK000531,1
VEH000361,TSK000531,1
VEH000309,TSK000531,1
VEH000249,TSK000531,1
VEH000088,TSK000531,1
VEH000283,TSK000531,0
VEH000424,TSK000531,0
VEH000450,TSK000531,0
VEH000043,TSK000531,1
VEH000515,TSK000531,1
VEH000223,TSK000531,0
VEH000077,TSK000531,0
VEH000341,TSK000531,1
VEH000306,TSK000531,1
VEH000242,TSK000531,1
VEH000520,TSK000531,1
VEH000458,TSK000531,1
VEH000528,TSK000531,1
VEH000508,TSK000531,1
VEH000292,TSK000531,0
VEH000530,TSK000531,1
VEH000441,TSK000531,1
VEH000526,TSK000531,1
VEH000280,TSK000531,1
VEH000251,TSK000531,1
VEH000326,TSK000531,1
VEH000028,TSK000531,1
VEH000261,TSK000531,1
VEH000095,TSK000531,1
VEH000397,TSK000531,1
VEH000440,TSK000531,1
VEH000519,TSK000531,1
VEH000008,TSK000531,0
VEH000287,TSK000531,1
VEH000417,TSK000531,0
VEH000505,TSK000531,1
VEH000011,TSK000531,1
VEH000275,TSK000531,1
VEH000102,TSK000531,1
VEH000091,TSK000531,0
VEH000274,TSK000531,1
VEH000048,TSK000531,1
VEH000044,TSK000531,1
VEH000010,TSK000531,0
VEH000393,TSK000531,1
VEH000385,TSK000531,1
VEH000027,TSK000531,1
VEH000067,TSK000531,1
VEH000069,TSK000531,1
VEH000524,TSK000577,1
VEH000090,TSK000577,0
VEH000361,TSK000577,0
VEH000309,TSK000577,1
VEH000249,TSK000577,0
VEH000088,TSK000577,0
VEH000283,TSK000577,1
VEH000424,TSK000577,1
VEH000450,TSK000577,1
VEH000043,TSK000577,1
VEH000515,TSK000577,0
VEH000223,TSK000577,1
VEH000077,TSK000577,1
VEH000341,TSK000577,1
VEH000306,TSK000577,1
VEH000242,TSK000577,1
VEH000520,TSK000577,1
VEH000458,TSK000577,1
VEH000528,TSK000577,1
VEH000508,TSK000577,1
VEH000292,TSK000577,1
VEH000530,TSK000577,1
