task_id,scenario_id,self_base_loss,outsourced_loss
TSK000059,S001,9.04141207,9.04141207
TSK000059,S002,49.02175837,49.02175837
TSK000059,S003,25.68502437,25.68502437
TSK000059,S004,19.53654294,19.53654294
TSK000059,S005,9.04141207,9.04141207
TSK000059,S006,23.89284228,23.89284228
TSK000059,S007,9.04141207,9.04141207
TSK000059,S008,9.04141207,9.04141207
TSK000059,S009,15.28575388,15.28575388
TSK000059,S010,36.21221846,36.21221846
TSK000059,S011,17.29397194,17.29397194
TSK000059,S012,31.27762142,31.27762142
TSK000059,S013,17.44945102,17.44945102
TSK000059,S014,9.04141207,9.04141207
TSK000059,S015,40.9192971,40.9192971
TSK000059,S016,54.39406602,54.39406602
TSK000059,S017,20.75923824,20.75923824
TSK000059,S018,19.35446402,19.35446402
TSK000059,S019,9.04141207,9.04141207
TSK000059,S020,9.04141207,9.04141207
TSK000059,S021,25.68502437,25.68502437
TSK000059,S022,37.59912696,37.59912696
TSK000059,S023,39.96338017,39.96338017
TSK000059,S024,47.11116835,47.11116835
TSK000059,S025,22.61388716,22.61388716
TSK000059,S026,21.43840342,21.43840342
TSK000059,S027,24.5775287,24.5775287
TSK000059,S028,12.24764477,12.24764477
TSK000059,S029,37.64540957,37.64540957
TSK000059,S030,9.04141207,9.04141207
TSK000059,S031,22.39887031,22.39887031
TSK000059,S032,24.76908416,24.76908416
TSK000059,S033,30.87304128,30.87304128
TSK000059,S034,9.04141207,9.04141207
TSK000059,S035,26.05649309,26.05649309
TSK000059,S036,36.21221846,36.21221846
TSK000059,S037,16.16347887,16.16347887
TSK000059,S038,28.42944318,28.42944318
TSK000059,S039,48.05324271,48.05324271
TSK000059,S040,16.527771,16.527771
TSK000059,S041,67.56702655,67.56702655
TSK000059,S042,9.04141207,9.04141207
TSK000059,S043,30.33669425,30.33669425
TSK000059,S044,9.04141207,9.04141207
TSK000059,S045,26.06235878,26.06235878
TSK000059,S046,22.28131835,22.28131835
TSK000059,S047,9.04141207,9.04141207
TSK000059,S048,34.00835516,34.00835516
TSK000059,S049,22.47662651,22.47662651
TSK000059,S050,9.04141207,9.04141207
TSK000059,S051,37.50682651,37.50682651
TSK000059,S052,19.77742293,19.77742293
TSK000059,S053,9.04141207,9.04141207
TSK000059,S054,72.31295931,72.31295931
TSK000059,S055,19.35446402,19.35446402
TSK000059,S056,25.80205728,25.80205728
TSK000059,S057,9.04141207,9.04141207
TSK000059,S058,45.87578811,45.87578811
TSK000059,S059,19.97040801,19.97040801
TSK000059,S060,23.81566787,23.81566787
TSK000059,S061,22.26909101,22.26909101
TSK000059,S062,12.25687625,12.25687625
TSK000059,S063,21.43840342,21.43840342
TSK000059,S064,9.04141207,9.04141207
TSK000059,S065,52.44231396,52.44231396
TSK000059,S066,24.40832018,24.40832018
TSK000059,S067,22.61388716,22.61388716
TSK000059,S068,25.41510023,25.41510023
TSK000059,S069,22.26909101,22.26909101
TSK000059,S070,28.8752049,28.8752049
TSK000059,S071,19.17506199,19.17506199
TSK000059,S072,9.04141207,9.04141207
TSK000059,S073,30.71539294,30.71539294
TSK000059,S074,9.04141207,9.04141207
TSK000059,S075,9.04141207,9.04141207
TSK000059,S076,37.59912696,37.59912696
TSK000059,S077,9.04141207,9.04141207
TSK000059,S078,49.90469046,49.90469046
TSK000059,S079,24.90768566,24.90768566
TSK000059,S080,25.11744183,25.11744183
TSK000059,S081,78.77770795,78.77770795
TSK000059,S082,51.72927764,51.72927764
TSK000059,S083,9.04141207,9.04141207
TSK000059,S084,53.93657627,53.93657627
