task_id,start_hour,finish_hour,origin_node_id,destination_node_id,self_cost,outsource_cost,base_risk,historical_mode,product_id,hazard_class,loaded_distance_km,duration_source
TSK000013,120.2496,157.0543,NOD000612,NOD000150,7076.7164,12611.84661,26.22,外协,PRD0152,普货,874.0,historical_distance_bin_median
TSK000018,120.76504728,134.43379728,NOD000632,NOD000028,2279.6657,4024.41226,6.75,外协,PRD0072,普货,225.0,historical_distance_bin_median
TSK000051,121.28049456,134.06309456,NOD000786,NOD000419,2773.9218,5731.39512,10.77,外协,PRD0185,普货,359.0,direct_historical_od_median
TSK000075,121.79594184,148.09194184,NOD000781,NOD000782,8192.5819,12845.78317,27.06,外协,PRD0262,普货,902.0,direct_historical_od_median
TSK000139,122.31138912,129.09058912,NOD000785,NOD000394,4305.0145,6857.50637,14.985,自有,PRD0024,危货,370.0,direct_historical_od_median
TSK000157,122.8268364,137.1599364,NOD000779,NOD000419,2760.368,5770.71792,10.77,自有,PRD0159,普货,359.0,direct_historical_od_median
TSK000181,123.34228368,163.12348368,NOD000607,NOD000205,8954.6169,14044.46637,29.73,外协,PRD0262,普货,991.0,direct_historical_od_median
TSK000199,123.85773096,137.52648096,NOD000597,NOD000419,3108.746,5629.32656,10.77,外协,PRD0212,普货,359.0,historical_distance_bin_median
TSK000237,124.37317824,154.41327824,NOD000777,NOD000195,9988.1941,15256.28137,41.067,自有,PRD0173,危货,1014.0,direct_historical_od_median
TSK000257,124.88862552,162.52862552,NOD000607,NOD000782,8192.2491,12845.93607,27.06,自有,PRD0262,普货,902.0,direct_historical_od_median
TSK000263,125.4040728,158.1126728,NOD000594,NOD000583,9438.6116,16153.82329,34.08,自有,PRD0248,普货,1136.0,direct_historical_od_median
TSK000287,125.91952008,146.45362008,NOD000624,NOD000382,4818.8581,7557.01133,15.12,外协,PRD0212,普货,504.0,historical_distance_bin_median
TSK000298,126.43496736,167.09366736,NOD000678,NOD000161,12598.9053,20894.8564,44.22,自有,PRD0167,普货,1474.0,historical_distance_bin_median
TSK000318,126.95041464,168.67331464,NOD000607,NOD000198,12656.9077,19583.79093,41.85,自有,PRD0262,普货,1395.0,direct_historical_od_median
TSK000331,127.46586192,168.12456192,NOD000777,NOD000459,10612.6413,15982.36057,43.2945,自有,PRD0173,危货,1069.0,historical_distance_bin_median
TSK000333,127.98130921,148.65210921,NOD000678,NOD000396,4266.5855,7267.7616,14.31,外协,PRD0168,普货,477.0,direct_historical_od_median
TSK000336,128.49675649,165.30145649,NOD000777,NOD000438,9860.979,14817.27269,39.8115,自有,PRD0173,危货,983.0,historical_distance_bin_median
TSK000375,129.01220377,135.79140377,NOD000785,NOD000394,3264.3163,6957.51859,14.985,自有,PRD0023,危货,370.0,direct_historical_od_median
TSK000382,129.52765105,143.19640105,NOD000593,NOD000546,3532.1955,6033.91019,11.37,自有,PRD0171,普货,379.0,historical_distance_bin_median
TSK000409,130.04309833,143.71184833,NOD000632,NOD000028,2363.7957,4022.03208,6.75,外协,PRD0072,普货,225.0,historical_distance_bin_median
TSK000419,130.55854561,171.21724561,NOD000678,NOD000161,12598.9053,20894.8564,44.22,自有,PRD0167,普货,1474.0,historical_distance_bin_median
TSK000441,131.07399289,142.55319289,NOD000632,NOD000178,2368.1828,4020.0171,6.75,外协,PRD0104,普货,225.0,direct_historical_od_median
TSK000492,131.58944017,168.39414017,NOD000611,NOD000083,7850.0871,12921.63983,27.06,外协,PRD0179,普货,902.0,historical_distance_bin_median
TSK000505,132.10488745,159.02128745,NOD000780,NOD000316,7528.4628,12524.53103,25.86,自有,PRD0161,普货,862.0,direct_historical_od_median
TSK000510,132.62033473,153.15443473,NOD000611,NOD000465,4048.7103,6795.64655,13.14,外协,PRD0179,普货,438.0,historical_distance_bin_median
TSK000515,133.13578201,169.94048201,NOD000611,NOD000083,7850.0871,12921.63983,27.06,外协,PRD0179,普货,902.0,historical_distance_bin_median
TSK000520,133.65122929,153.89512929,NOD000596,NOD000015,2307.12,4029.97232,6.75,自有,PRD0146,普货,225.0,direct_historical_od_median
TSK000531,134.16667657,193.34767657,NOD000780,NOD000058,17633.5116,29073.69069,60.57,外协,PRD0162,普货,2019.0,direct_historical_od_median
TSK000547,134.68212385,178.27792385,NOD000598,NOD000618,8768.6207,14940.15743,31.44,外协,PRD0228,普货,1048.0,direct_historical_od_median
TSK000599,135.19757113,154.99797113,NOD000632,NOD000177,2353.0672,4588.00595,7.95,外协,PRD0058,普货,265.0,direct_historical_od_median
TSK000638,135.71301841,148.01221841,NOD000678,NOD000020,1664.6594,3729.9988,5.79,外协,PRD0167,普货,193.0,direct_historical_od_median
TSK000667,136.22846569,141.39926569,NOD000678,NOD000182,1734.833,3595.97084,5.31,外协,PRD0167,普货,177.0,direct_historical_od_median
TSK000677,136.74391297,158.78881297,NOD000597,NOD000450,6978.8011,11034.19625,23.04,外协,PRD0212,普货,768.0,historical_distance_bin_median
TSK000694,137.25936025,150.53856025,NOD000678,NOD000021,1977.5573,3405.68085,5.31,外协,PRD0166,普货,177.0,direct_historical_od_median
TSK000697,137.77480753,171.22880753,NOD000786,NOD000551,9289.4107,15162.06527,32.04,自有,PRD0185,普货,1068.0,direct_historical_od_median
TSK000703,138.29025481,158.78605481,NOD000779,NOD000140,326.354,1057.10209,0.33,自有,PRD0159,普货,11.0,direct_historical_od_median
TSK000747,138.80570209,174.85650209,NOD000781,NOD000047,8193.3222,12845.44316,27.06,外协,PRD0262,普货,902.0,direct_historical_od_median
TSK000767,139.32114937,159.81694937,NOD000779,NOD000140,326.354,1057.10209,0.33,自有,PRD0159,普货,11.0,direct_historical_od_median
TSK000771,139.83659665,166.75299665,NOD000780,NOD000316,7528.4628,12524.53103,25.86,自有,PRD0161,普货,862.0,direct_historical_od_median
TSK000831,140.35204393,181.01074393,NOD000678,NOD000651,8905.8866,14684.93125,30.93,自有,PRD0166,普货,1031.0,historical_distance_bin_median
TSK000840,140.86749121,161.40159121,NOD000789,NOD000536,4166.4987,7714.54849,15.12,外协,PRD0182,普货,504.0,historical_distance_bin_median
