task_id,scenario_id,self_base_loss,outsourced_loss
TSK000013,S001,8.41503823,8.41503823
TSK000013,S002,20.340252,20.340252
TSK000013,S003,8.41503823,8.41503823
TSK000013,S004,62.27471121,62.27471121
TSK000013,S005,67.61104429,67.61104429
TSK000013,S006,16.63475526,16.63475526
TSK000013,S007,18.62067489,18.62067489
TSK000013,S008,18.20558954,18.20558954
TSK000013,S009,20.95984758,20.95984758
TSK000013,S010,30.38894862,30.38894862
TSK000013,S011,39.31762504,39.31762504
TSK000013,S012,8.41503823,8.41503823
TSK000013,S013,8.41503823,8.41503823
TSK000013,S014,31.76574642,31.76574642
TSK000013,S015,17.96090076,17.96090076
TSK000013,S016,22.74808925,22.74808925
TSK000013,S017,43.6309681,43.6309681
TSK000013,S018,33.27865242,33.27865242
TSK000013,S019,8.41503823,8.41503823
TSK000013,S020,16.95107096,16.95107096
TSK000013,S021,12.7610642,12.7610642
TSK000013,S022,8.41503823,8.41503823
TSK000013,S023,29.71182926,29.71182926
TSK000013,S024,47.72629379,47.72629379
TSK000013,S025,21.75989735,21.75989735
TSK000013,S026,8.41503823,8.41503823
TSK000013,S027,18.20558954,18.20558954
TSK000013,S028,28.00956945,28.00956945
TSK000013,S029,17.54871531,17.54871531
TSK000013,S030,8.41503823,8.41503823
TSK000013,S031,8.41503823,8.41503823
TSK000013,S032,57.13660347,57.13660347
TSK000013,S033,69.5645973,69.5645973
TSK000013,S034,20.46510096,20.46510096
TSK000013,S035,29.11224294,29.11224294
TSK000013,S036,20.35832037,20.35832037
TSK000013,S037,14.64491828,14.64491828
TSK000013,S038,22.51635009,22.51635009
TSK000013,S039,28.05885989,28.05885989
TSK000013,S040,24.99243591,24.99243591
TSK000013,S041,32.85133505,32.85133505
TSK000013,S042,8.41503823,8.41503823
TSK000013,S043,41.39296548,41.39296548
TSK000013,S044,14.64491828,14.64491828
TSK000013,S045,14.64491828,14.64491828
TSK000013,S046,23.51738093,23.51738093
TSK000013,S047,17.54871531,17.54871531
TSK000013,S048,47.72629379,47.72629379
TSK000013,S049,30.53918668,30.53918668
TSK000013,S050,19.16232666,19.16232666
TSK000013,S051,20.60153904,20.60153904
TSK000013,S052,8.41503823,8.41503823
TSK000013,S053,39.98950529,39.98950529
TSK000013,S054,8.41503823,8.41503823
TSK000013,S055,8.41503823,8.41503823
TSK000013,S056,32.85133505,32.85133505
TSK000013,S057,8.41503823,8.41503823
TSK000013,S058,8.41503823,8.41503823
TSK000013,S059,8.41503823,8.41503823
TSK000013,S060,8.41503823,8.41503823
TSK000013,S061,8.41503823,8.41503823
TSK000013,S062,8.41503823,8.41503823
TSK000013,S063,86.11537739,86.11537739
TSK000013,S064,8.41503823,8.41503823
TSK000013,S065,45.89284393,45.89284393
TSK000013,S066,8.41503823,8.41503823
TSK000013,S067,24.2311613,24.2311613
TSK000013,S068,8.41503823,8.41503823
TSK000013,S069,30.34652392,30.34652392
TSK000013,S070,75.87006802,75.87006802
TSK000013,S071,8.41503823,8.41503823
TSK000013,S072,8.41503823,8.41503823
TSK000013,S073,30.39366736,30.39366736
TSK000013,S074,37.02063402,37.02063402
TSK000013,S075,46.1394149,46.1394149
TSK000013,S076,16.63475526,16.63475526
TSK000013,S077,8.41503823,8.41503823
TSK000013,S078,8.41503823,8.41503823
TSK000013,S079,29.9075568,29.9075568
TSK000013,S080,25.98900508,25.98900508
TSK000013,S081,20.26481857,20.26481857
TSK000013,S082,8.41503823,8.41503823
TSK000013,S083,62.27471121,62.27471121
TSK000013,S084,8.41503823,8.41503823
TSK000013,S085,23.80720067,23.80720067
TSK000013,S086,30.38894862,30.38894862
TSK000013,S087,17.82757594,17.82757594
TSK000013,S088,12.7610642,12.7610642
TSK000013,S089,44.43947874,44.43947874
TSK000013,S090,45.54263044,45.54263044
TSK000013,S091,22.22046659,22.22046659
TSK000013,S092,8.41503823,8.41503823
TSK000013,S093,13.67487309,13.67487309
TSK000013,S094,12.3001576,12.3001576
TSK000013,S095,73.54226776,73.54226776
TSK000013,S096,8.41503823,8.41503823
TSK000013,S097,19.78599904,19.78599904
TSK000013,S098,8.41503823,8.41503823
TSK000013,S099,15.02147542,15.02147542
TSK000013,S100,20.83241477,20.83241477
TSK000018,S001,1.9640918,1.9640918
TSK000018,S002,4.31839013,4.31839013
TSK000018,S003,1.9640918,1.9640918
TSK000018,S004,8.0572104,8.0572104
TSK000018,S005,14.99084447,14.99084447
TSK000018,S006,3.82162505,3.82162505
TSK000018,S007,3.28915355,3.28915355
TSK000018,S008,3.65688916,3.65688916
TSK000018,S009,4.3585283,4.3585283
TSK000018,S010,6.03815667,6.03815667
TSK000018,S011,6.01651392,6.01651392
TSK000018,S012,1.9640918,1.9640918
TSK000018,S013,1.9640918,1.9640918
TSK000018,S014,6.16886923,6.16886923
TSK000018,S015,5.09858234,5.09858234
TSK000018,S016,7.37884555,7.37884555
TSK000018,S017,8.23390895,8.23390895
TSK000018,S018,9.12992949,9.12992949
TSK000018,S019,1.9640918,1.9640918
TSK000018,S020,4.11744603,4.11744603
