scenario_id,probability,empty_risk_per_km
S001,0.01,0.00125
S002,0.01,0.00125
S003,0.01,0.00125
S004,0.01,0.00125
S005,0.01,0.0043747956
S006,0.01,0.0040447954
S007,0.01,0.0091389772
S008,0.01,0.00125
S009,0.01,0.00125
S010,0.01,0.00125
S011,0.01,0.0034919078
S012,0.01,0.0031052233
S013,0.01,0.0033092003
S014,0.01,0.0029584893
S015,0.01,0.00125
S016,0.01,0.0032031891
S017,0.01,0.0042155812
S018,0.01,0.00125
S019,0.01,0.00125
S020,0.01,0.0026324505
S021,0.01,0.0130307971
S022,0.01,0.0040163994
S023,0.01,0.0026274415
S024,0.01,0.0028685828
S025,0.01,0.00125
S026,0.01,0.0020904084
S027,0.01,0.005860421
S028,0.01,0.0077129978
S029,0.01,0.0019273821
S030,0.01,0.0117455567
S031,0.01,0.00125
S032,0.01,0.00125
S033,0.01,0.0032161683
S034,0.01,0.00125
S035,0.01,0.00125
S036,0.01,0.0051299405
S037,0.01,0.0041577262
S038,0.01,0.00125
S039,0.01,0.0045153486
S040,0.01,0.003056944
S041,0.01,0.0039243074
S042,0.01,0.0026051336
S043,0.01,0.0037379509
S044,0.01,0.0082828512
S045,0.01,0.0037665041
S046,0.01,0.00125
S047,0.01,0.0052189382
S048,0.01,0.00125
S049,0.01,0.003539258
S050,0.01,0.0043756448
S051,0.01,0.0048697547
S052,0.01,0.006006208
S053,0.01,0.002770375
S054,0.01,0.003056944
S055,0.01,0.00125
S056,0.01,0.007999282
S057,0.01,0.0026274415
S058,0.01,0.0025060512
S059,0.01,0.0031052233
S060,0.01,0.00125
S061,0.01,0.00125
S062,0.01,0.0088623822
S063,0.01,0.00125
S064,0.01,0.0025379436
S065,0.01,0.0062277188
S066,0.01,0.0054338306
S067,0.01,0.0039795756
S068,0.01,0.00125
S069,0.01,0.0026324505
S070,0.01,0.002523963
S071,0.01,0.0097599281
S072,0.01,0.0024075552
S073,0.01,0.0039548145
S074,0.01,0.0017518306
S075,0.01,0.0062277188
S076,0.01,0.0028500885
S077,0.01,0.00125
S078,0.01,0.0023635701
S079,0.01,0.0022963064
S080,0.01,0.0047132632
S081,0.01,0.0046577054
S082,0.01,0.0037665041
S083,0.01,0.00125
S084,0.01,0.0028958106
S085,0.01,0.00125
S086,0.01,0.0042086943
S087,0.01,0.0018587955
S088,0.01,0.0053804063
S089,0.01,0.0061030897
S090,0.01,0.00125
S091,0.01,0.008483702
S092,0.01,0.0019273821
S093,0.01,0.00125
S094,0.01,0.0051299405
S095,0.01,0.0056160558
S096,0.01,0.007092459
S097,0.01,0.007315445
S098,0.01,0.0079872906
S099,0.01,0.0091042844
S100,0.01,0.0030838469
