task_id,start_hour,finish_hour,origin_node_id,destination_node_id,self_cost,outsource_cost,base_risk,historical_mode,product_id,hazard_class,loaded_distance_km,duration_source
TSK000063,66.8857,112.5322,NOD000593,NOD000244,14573.8817,21249.50168,59.13,自有,PRD0138,危货,1460.0,direct_historical_od_median
TSK000374,72.698,113.3567,NOD000790,NOD000583,9892.0169,16090.30082,34.08,自有,PRD0203,普货,1136.0,historical_distance_bin_median
TSK000410,78.5103,100.5552,NOD000601,NOD000633,6335.2402,11306.18027,23.28,外协,PRD0197,普货,776.0,historical_distance_bin_median
TSK000544,84.3226,112.3808,NOD000781,NOD000430,8549.3115,13186.39212,27.96,自有,PRD0262,普货,932.0,direct_historical_od_median
TSK000671,90.1349,102.9057,NOD000678,NOD000019,2400.6302,4272.27856,7.95,外协,PRD0167,普货,265.0,direct_historical_od_median
TSK000703,95.9472,116.443,NOD000779,NOD000140,326.354,1057.10209,0.33,自有,PRD0159,普货,11.0,direct_historical_od_median
TSK000751,101.7595,134.0981,NOD000593,NOD000104,11132.4579,15659.17111,43.2945,自有,PRD0141,危货,1069.0,direct_historical_od_median
TSK000798,107.5718,144.3765,NOD000678,NOD000221,7440.8127,12475.28128,25.83,自有,PRD0149,普货,861.0,historical_distance_bin_median
TSK000844,113.3841,150.1888,NOD000632,NOD000470,7751.1723,12862.4386,26.91,外协,PRD0078,普货,897.0,historical_distance_bin_median
TSK000914,119.1964,147.2546,NOD000781,NOD000430,8548.7175,13186.66492,27.96,外协,PRD0262,普货,932.0,direct_historical_od_median
TSK000916,125.0087,145.5428,NOD000594,NOD000536,4166.4987,7714.54849,15.12,自有,PRD0246,普货,504.0,historical_distance_bin_median
TSK000919,130.821,143.1147,NOD000678,NOD000178,2157.7069,4114.93225,6.75,外协,PRD0167,普货,225.0,direct_historical_od_median
TSK000967,136.6333,157.1674,NOD000647,NOD000341,4901.5771,8123.12446,16.2,外协,PRD0188,普货,540.0,historical_distance_bin_median
TSK000978,142.4456,169.362,NOD000780,NOD000316,7607.3961,12484.46034,25.86,自有,PRD0161,普货,862.0,direct_historical_od_median
TSK000990,148.2579,170.3028,NOD000592,NOD000796,6295.7301,10239.97832,21.12,外协,PRD0200,普货,704.0,historical_distance_bin_median
TSK001094,154.0702,213.2512,NOD000780,NOD000058,17712.4448,29033.62,60.57,自有,PRD0162,普货,2019.0,direct_historical_od_median
TSK001133,159.8825,219.0635,NOD000780,NOD000058,17712.4448,29033.62,60.57,自有,PRD0162,普货,2019.0,direct_historical_od_median
TSK001260,165.6948,172.1712,NOD000632,NOD000182,2024.7905,3460.73321,5.31,外协,PRD0048,普货,177.0,direct_historical_od_median
TSK001300,171.5071,210.9821,NOD000607,NOD000111,9882.4553,15320.71387,32.64,外协,PRD0262,普货,1088.0,direct_historical_od_median
TSK001309,177.3194,222.1794,NOD000777,NOD000206,15593.8204,23072.30761,64.152,自有,PRD0173,危货,1584.0,direct_historical_od_median
TSK001354,183.1317,203.6275,NOD000779,NOD000140,151.2991,917.59657,0.33,外协,PRD0160,普货,11.0,direct_historical_od_median
TSK001437,188.944,202.61275,NOD000632,NOD000028,2442.7289,3981.96128,6.75,外协,PRD0072,普货,225.0,historical_distance_bin_median
TSK001440,194.7563,216.8012,NOD000678,NOD000776,6503.4759,11111.03334,22.86,外协,PRD0167,普货,762.0,historical_distance_bin_median
TSK001490,200.5686,229.3272,NOD000777,NOD000153,9939.9122,14777.202,39.8115,自有,PRD0173,危货,983.0,direct_historical_od_median
TSK001579,206.3809,271.90795,NOD000601,NOD000424,14186.0912,22120.56319,47.22,外协,PRD0229,普货,1574.0,historical_distance_bin_median
TSK001704,212.1932,233.114,NOD000632,NOD000627,2432.5488,4547.68336,7.95,外协,PRD0067,普货,265.0,direct_historical_od_median
TSK001754,218.0055,246.1338,NOD000781,NOD000205,9033.5501,14004.39568,29.73,外协,PRD0262,普货,991.0,direct_historical_od_median
TSK001767,223.8178,282.9988,NOD000780,NOD000058,17712.4448,29033.62,60.57,外协,PRD0162,普货,2019.0,direct_historical_od_median
TSK001787,229.6301,250.1642,NOD000789,NOD000536,4231.8297,7676.38344,15.12,外协,PRD0182,普货,504.0,historical_distance_bin_median
TSK001939,235.4424,295.9282,NOD000777,NOD000325,22544.3283,32056.7423,89.3835,自有,PRD0173,危货,2207.0,direct_historical_od_median
TSK001963,241.2547,263.2996,NOD000596,NOD000303,6740.9553,11262.38025,23.22,自有,PRD0147,普货,774.0,historical_distance_bin_median
TSK002054,247.067,250.4053,NOD000781,NOD000134,1398.9845,3398.9802,4.86,外协,PRD0262,普货,162.0,direct_historical_od_median
TSK002117,252.8793,318.40635,NOD000596,NOD000371,17220.4503,26424.70996,56.1,自有,PRD0147,普货,1870.0,historical_distance_bin_median
TSK002149,258.6916,279.6898,NOD000596,NOD000266,5105.8825,8563.5946,17.1,自有,PRD0147,普货,570.0,direct_historical_od_median
TSK002156,264.5039,274.8129,NOD000678,NOD000308,3667.7674,6094.51315,11.4,外协,PRD0149,普货,380.0,direct_historical_od_median
TSK002232,270.3162,290.812,NOD000779,NOD000140,151.2991,917.59657,0.33,自有,PRD0160,普货,11.0,direct_historical_od_median
TSK002354,276.1285,298.2363,NOD000777,NOD000032,7557.3195,10824.693,28.026,自有,PRD0173,危货,692.0,direct_historical_od_median
TSK002368,281.9408,303.9857,NOD000678,NOD000340,6003.3238,9660.53935,19.74,自有,PRD0169,普货,658.0,direct_historical_od_median
TSK002577,287.7531,299.2323,NOD000632,NOD000178,2500.2508,3912.67019,6.75,外协,PRD0103,普货,225.0,direct_historical_od_median
TSK002618,293.5654,307.23415,NOD000645,NOD000427,3005.0915,4635.4319,8.43,外协,PRD0186,普货,281.0,historical_distance_bin_median
TSK002712,299.3777,335.299,NOD000599,NOD000048,8673.7239,13905.48566,29.49,外协,PRD0226,普货,983.0,direct_historical_od_median
TSK002719,305.19,372.615,NOD000594,NOD000582,22120.6082,32818.99269,69.39,自有,PRD0247,普货,2313.0,direct_historical_od_median
TSK002765,311.0023,333.0472,NOD000786,NOD000437,6987.6968,11308.63646,23.67,外协,PRD0186,普货,789.0,historical_distance_bin_median
TSK002774,316.8146,337.3104,NOD000779,NOD000140,203.8854,850.57214,0.33,自有,PRD0160,普货,11.0,direct_historical_od_median
TSK002986,322.6269,345.7802,NOD000781,NOD000557,5662.2644,8527.54771,17.52,外协,PRD0262,普货,584.0,direct_historical_od_median
