vehicle_id,task_id,q_ki
VEH000512,TSK000192,1
VEH000096,TSK000192,1
VEH000080,TSK000192,0
VEH000344,TSK000192,1
VEH000373,TSK000192,0
VEH000420,TSK000192,0
VEH000411,TSK000192,0
VEH000042,TSK000192,1
VEH000095,TSK000192,0
VEH000349,TSK000192,1
VEH000417,TSK000192,0
VEH000309,TSK000192,0
VEH000446,TSK000192,1
VEH000288,TSK000192,0
VEH000082,TSK000192,1
VEH000287,TSK000192,0
VEH000395,TSK000192,1
VEH000079,TSK000192,0
VEH000061,TSK000192,0
VEH000060,TSK000192,0
VEH000336,TSK000192,1
VEH000384,TSK000192,1
VEH000482,TSK000192,1
VEH000326,TSK000192,0
VEH000515,TSK000192,1
VEH000010,TSK000192,1
VEH000335,TSK000192,1
VEH000031,TSK000192,1
VEH000505,TSK000192,1
VEH000269,TSK000192,0
VEH000224,TSK000192,0
VEH000385,TSK000192,0
VEH000321,TSK000192,0
VEH000376,TSK000192,1
VEH000339,TSK000192,1
VEH000044,TSK000192,1
VEH000008,TSK000192,0
VEH000423,TSK000192,1
VEH000027,TSK000192,0
VEH000006,TSK000192,1
VEH000352,TSK000192,1
VEH000393,TSK000192,0
VEH000222,TSK000192,0
VEH000230,TSK000192,0
VEH000409,TSK000192,1
VEH000050,TSK000192,1
VEH000078,TSK000192,0
VEH000519,TSK000192,1
VEH000379,TSK000192,1
VEH000264,TSK000192,0
VEH000024,TSK000192,0
VEH000094,TSK000192,0
VEH000343,TSK000192,0
VEH000403,TSK000192,1
VEH000072,TSK000192,1
VEH000341,TSK000192,1
VEH000378,TSK000192,0
VEH000066,TSK000192,0
VEH000265,TSK000192,1
VEH000530,TSK000192,1
VEH000459,TSK000192,1
VEH000011,TSK000192,0
VEH000035,TSK000192,0
VEH000299,TSK000192,0
VEH000053,TSK000192,1
VEH000353,TSK000192,1
VEH000252,TSK000192,1
VEH000348,TSK000192,0
VEH000051,TSK000192,1
VEH000478,TSK000192,1
VEH000391,TSK000192,1
VEH000402,TSK000192,0
VEH000059,TSK000192,1
VEH000327,TSK000192,0
VEH000278,TSK000192,0
VEH000064,TSK000192,0
VEH000281,TSK000192,0
VEH000427,TSK000192,1
VEH000298,TSK000192,1
VEH000308,TSK000192,1
VEH000329,TSK000192,1
VEH000361,TSK000192,1
VEH000307,TSK000192,1
VEH000274,TSK000192,0
VEH000007,TSK000192,0
VEH000218,TSK000192,1
VEH000283,TSK000192,1
VEH000225,TSK000192,0
VEH000311,TSK000192,0
VEH000527,TSK000192,1
VEH000306,TSK000192,1
VEH000275,TSK000192,0
VEH000284,TSK000192,0
VEH000071,TSK000192,0
VEH000081,TSK000192,0
VEH000524,TSK000192,0
VEH000303,TSK000192,0
VEH000364,TSK000192,1
VEH000492,TSK000192,0
VEH000300,TSK000192,0
VEH000512,TSK000198,0
VEH000096,TSK000198,0
VEH000080,TSK000198,1
VEH000344,TSK000198,1
VEH000373,TSK000198,0
VEH000420,TSK000198,1
VEH000411,TSK000198,0
VEH000042,TSK000198,0
VEH000095,TSK000198,1
VEH000349,TSK000198,0
VEH000417,TSK000198,0
VEH000309,TSK000198,0
VEH000446,TSK000198,1
VEH000288,TSK000198,1
VEH000082,TSK000198,0
VEH000287,TSK000198,0
VEH000395,TSK000198,1
VEH000079,TSK000198,1
VEH000061,TSK000198,1
VEH000060,TSK000198,1
VEH000336,TSK000198,0
VEH000384,TSK000198,0
VEH000482,TSK000198,0
VEH000326,TSK000198,0
VEH000515,TSK000198,0
VEH000010,TSK000198,0
VEH000335,TSK000198,0
VEH000031,TSK000198,1
VEH000505,TSK000198,1
VEH000269,TSK000198,0
VEH000224,TSK000198,0
VEH000385,TSK000198,0
VEH000321,TSK000198,1
VEH000376,TSK000198,0
VEH000339,TSK000198,0
VEH000044,TSK000198,1
VEH000008,TSK000198,0
VEH000423,TSK000198,0
VEH000027,TSK000198,1
VEH000006,TSK000198,1
VEH000352,TSK000198,1
VEH000393,TSK000198,1
VEH000222,TSK000198,1
VEH000230,TSK000198,1
VEH000409,TSK000198,0
VEH000050,TSK000198,0
VEH000078,TSK000198,1
VEH000519,TSK000198,0
VEH000379,TSK000198,1
VEH000264,TSK000198,0
VEH000024,TSK000198,1
VEH000094,TSK000198,1
VEH000343,TSK000198,1
VEH000403,TSK000198,1
VEH000072,TSK000198,0
VEH000341,TSK000198,1
VEH000378,TSK000198,1
VEH000066,TSK000198,1
VEH000265,TSK000198,0
VEH000530,TSK000198,1
VEH000459,TSK000198,0
VEH000011,TSK000198,1
VEH000035,TSK000198,1
VEH000299,TSK000198,0
VEH000053,TSK000198,0
VEH000353,TSK000198,1
VEH000252,TSK000198,0
VEH000348,TSK000198,0
VEH000051,TSK000198,1
VEH000478,TSK000198,0
VEH000391,TSK000198,0
VEH000402,TSK000198,1
VEH000059,TSK000198,1
VEH000327,TSK000198,0
VEH000278,TSK000198,0
VEH000064,TSK000198,0
VEH000281,TSK000198,1
VEH000427,TSK000198,0
VEH000298,TSK000198,1
VEH000308,TSK000198,1
VEH000329,TSK000198,1
VEH000361,TSK000198,1
VEH000307,TSK000198,0
VEH000274,TSK000198,1
VEH000007,TSK000198,0
VEH000218,TSK000198,1
VEH000283,TSK000198,0
VEH000225,TSK000198,0
VEH000311,TSK000198,0
VEH000527,TSK000198,1
VEH000306,TSK000198,1
VEH000275,TSK000198,1
VEH000284,TSK000198,0
VEH000071,TSK000198,1
VEH000081,TSK000198,0
VEH000524,TSK000198,0
VEH000303,TSK000198,1
VEH000364,TSK000198,1
VEH000492,TSK000198,1
VEH000300,TSK000198,0
VEH000512,TSK000243,0
VEH000096,TSK000243,0
VEH000080,TSK000243,1
VEH000344,TSK000243,1
VEH000373,TSK000243,1
VEH000420,TSK000243,1
VEH000411,TSK000243,1
VEH000042,TSK000243,0
VEH000095,TSK000243,0
VEH000349,TSK000243,1
VEH000417,TSK000243,0
VEH000309,TSK000243,0
VEH000446,TSK000243,0
VEH000288,TSK000243,1
VEH000082,TSK000243,0
VEH000287,TSK000243,0
VEH000395,TSK000243,1
VEH000079,TSK000243,1
VEH000061,TSK000243,0
VEH000060,TSK000243,1
VEH000336,TSK000243,0
VEH000384,TSK000243,0
VEH000482,TSK000243,1
VEH000326,TSK000243,1
VEH000515,TSK000243,1
VEH000010,TSK000243,1
VEH000335,TSK000243,1
VEH000031,TSK000243,1
VEH000505,TSK000243,1
VEH000269,TSK000243,0
VEH000224,TSK000243,0
VEH000385,TSK000243,0
VEH000321,TSK000243,0
VEH000376,TSK000243,0
VEH000339,TSK000243,0
VEH000044,TSK000243,1
VEH000008,TSK000243,0
VEH000423,TSK000243,0
VEH000027,TSK000243,1
VEH000006,TSK000243,0
VEH000352,TSK000243,0
VEH000393,TSK000243,1
VEH000222,TSK000243,1
VEH000230,TSK000243,1
VEH000409,TSK000243,1
VEH000050,TSK000243,0
VEH000078,TSK000243,0
VEH000519,TSK000243,1
VEH000379,TSK000243,0
VEH000264,TSK000243,0
VEH000024,TSK000243,0
VEH000094,TSK000243,1
VEH000343,TSK000243,1
VEH000403,TSK000243,0
VEH000072,TSK000243,1
VEH000341,TSK000243,0
VEH000378,TSK000243,0
VEH000066,TSK000243,0
VEH000265,TSK000243,1
VEH000530,TSK000243,1
VEH000459,TSK000243,0
VEH000011,TSK000243,0
VEH000035,TSK000243,1
VEH000299,TSK000243,1
VEH000053,TSK000243,0
VEH000353,TSK000243,1
VEH000252,TSK000243,1
VEH000348,TSK000243,1
VEH000051,TSK000243,1
VEH000478,TSK000243,1
VEH000391,TSK000243,1
VEH000402,TSK000243,0
VEH000059,TSK000243,0
VEH000327,TSK000243,0
VEH000278,TSK000243,0
VEH000064,TSK000243,1
VEH000281,TSK000243,1
VEH000427,TSK000243,1
VEH000298,TSK000243,0
VEH000308,TSK000243,0
VEH000329,TSK000243,1
VEH000361,TSK000243,0
VEH000307,TSK000243,0
VEH000274,TSK000243,1
VEH000007,TSK000243,0
VEH000218,TSK000243,0
VEH000283,TSK000243,1
VEH000225,TSK000243,0
VEH000311,TSK000243,0
VEH000527,TSK000243,0
VEH000306,TSK000243,1
VEH000275,TSK000243,0
VEH000284,TSK000243,1
VEH000071,TSK000243,1
VEH000081,TSK000243,1
VEH000524,TSK000243,0
VEH000303,TSK000243,1
VEH000364,TSK000243,0
VEH000492,TSK000243,1
VEH000300,TSK000243,1
VEH000512,TSK000244,1
VEH000096,TSK000244,0
VEH000080,TSK000244,0
VEH000344,TSK000244,1
VEH000373,TSK000244,1
VEH000420,TSK000244,1
VEH000411,TSK000244,0
VEH000042,TSK000244,1
VEH000095,TSK000244,1
VEH000349,TSK000244,0
VEH000417,TSK000244,0
VEH000309,TSK000244,1
VEH000446,TSK000244,0
VEH000288,TSK000244,1
VEH000082,TSK000244,0
VEH000287,TSK000244,0
VEH000395,TSK000244,1
VEH000079,TSK000244,0
VEH000061,TSK000244,0
VEH000060,TSK000244,0
VEH000336,TSK000244,1
VEH000384,TSK000244,0
VEH000482,TSK000244,1
VEH000326,TSK000244,1
VEH000515,TSK000244,0
VEH000010,TSK000244,0
VEH000335,TSK000244,0
VEH000031,TSK000244,1
VEH000505,TSK000244,0
VEH000269,TSK000244,1
VEH000224,TSK000244,0
VEH000385,TSK000244,1
VEH000321,TSK000244,0
VEH000376,TSK000244,1
VEH000339,TSK000244,1
VEH000044,TSK000244,0
VEH000008,TSK000244,0
VEH000423,TSK000244,1
VEH000027,TSK000244,1
VEH000006,TSK000244,1
VEH000352,TSK000244,0
VEH000393,TSK000244,0
VEH000222,TSK000244,0
VEH000230,TSK000244,1
VEH000409,TSK000244,0
VEH000050,TSK000244,1
VEH000078,TSK000244,0
VEH000519,TSK000244,1
VEH000379,TSK000244,1
VEH000264,TSK000244,1
VEH000024,TSK000244,1
VEH000094,TSK000244,1
VEH000343,TSK000244,1
VEH000403,TSK000244,0
VEH000072,TSK000244,1
VEH000341,TSK000244,0
VEH000378,TSK000244,0
VEH000066,TSK000244,0
VEH000265,TSK000244,0
VEH000530,TSK000244,1
VEH000459,TSK000244,0
VEH000011,TSK000244,1
VEH000035,TSK000244,1
VEH000299,TSK000244,0
VEH000053,TSK000244,1
VEH000353,TSK000244,1
VEH000252,TSK000244,1
VEH000348,TSK000244,1
VEH000051,TSK000244,0
VEH000478,TSK000244,0
VEH000391,TSK000244,0
VEH000402,TSK000244,1
VEH000059,TSK000244,0
VEH000327,TSK000244,1
VEH000278,TSK000244,1
VEH000064,TSK000244,1
VEH000281,TSK000244,1
VEH000427,TSK000244,0
VEH000298,TSK000244,0
VEH000308,TSK000244,1
VEH000329,TSK000244,1
VEH000361,TSK000244,0
VEH000307,TSK000244,0
VEH000274,TSK000244,0
VEH000007,TSK000244,0
VEH000218,TSK000244,0
VEH000283,TSK000244,1
VEH000225,TSK000244,1
VEH000311,TSK000244,1
VEH000527,TSK000244,0
VEH000306,TSK000244,1
VEH000275,TSK000244,0
VEH000284,TSK000244,0
VEH000071,TSK000244,1
VEH000081,TSK000244,0
VEH000524,TSK000244,0
VEH000303,TSK000244,1
VEH000364,TSK000244,0
VEH000492,TSK000244,1
VEH000300,TSK000244,0
VEH000512,TSK000309,1
VEH000096,TSK000309,1
VEH000080,TSK000309,1
VEH000344,TSK000309,0
VEH000373,TSK000309,1
VEH000420,TSK000309,0
VEH000411,TSK000309,0
VEH000042,TSK000309,1
VEH000095,TSK000309,1
VEH000349,TSK000309,0
VEH000417,TSK000309,1
VEH000309,TSK000309,1
VEH000446,TSK000309,1
VEH000288,TSK000309,0
VEH000082,TSK000309,0
VEH000287,TSK000309,1
VEH000395,TSK000309,1
VEH000079,TSK000309,1
VEH000061,TSK000309,0
VEH000060,TSK000309,0
VEH000336,TSK000309,1
VEH000384,TSK000309,0
VEH000482,TSK000309,0
VEH000326,TSK000309,0
VEH000515,TSK000309,0
VEH000010,TSK000309,1
VEH000335,TSK000309,1
VEH000031,TSK000309,1
VEH000505,TSK000309,1
VEH000269,TSK000309,1
VEH000224,TSK000309,1
VEH000385,TSK000309,1
VEH000321,TSK000309,0
VEH000376,TSK000309,0
VEH000339,TSK000309,0
VEH000044,TSK000309,1
VEH000008,TSK000309,1
VEH000423,TSK000309,0
VEH000027,TSK000309,0
VEH000006,TSK000309,0
VEH000352,TSK000309,1
VEH000393,TSK000309,0
VEH000222,TSK000309,1
VEH000230,TSK000309,1
