task_id,start_hour,finish_hour,origin_node_id,destination_node_id,self_cost,outsource_cost,base_risk,historical_mode,product_id,hazard_class,loaded_distance_km,duration_source
TSK000192,66.8857,80.55445,NOD000678,NOD000014,2042.0198,3217.66128,6.33,外协,PRD0167,普货,211.0,historical_distance_bin_median
TSK000198,67.96042845,109.27852845,NOD000607,NOD000003,9890.7889,12679.95168,32.94,自有,PRD0262,普货,1098.0,direct_historical_od_median
TSK000243,69.0351569,91.0800569,NOD000777,NOD000533,7891.9515,9547.1811,30.294,自有,PRD0173,危货,748.0,historical_distance_bin_median
TSK000244,70.10988534,89.15988534,NOD000777,NOD000030,6068.7466,9014.49585,27.0945,自有,PRD0173,危货,669.0,direct_historical_od_median
TSK000309,71.18461379,77.66101379,NOD000632,NOD000182,1832.5059,2877.28731,5.31,外协,PRD0091,普货,177.0,direct_historical_od_median
TSK000310,72.25934224,92.05974224,NOD000632,NOD000177,2353.0672,3753.82305,7.95,外协,PRD0058,普货,265.0,direct_historical_od_median
TSK000329,73.33407069,94.68467069,NOD000777,NOD000009,7562.7363,9128.51226,28.7145,自有,PRD0173,危货,709.0,direct_historical_od_median
TSK000339,74.40879914,115.06749914,NOD000794,NOD000112,9617.0991,13513.99131,34.86,外协,PRD0017,普货,1162.0,historical_distance_bin_median
TSK000392,75.48352759,96.04242759,NOD000779,NOD000336,4964.4985,7003.32507,16.74,自有,PRD0156,普货,558.0,direct_historical_od_median
TSK000413,76.55825603,96.37495603,NOD000794,NOD000234,6324.7198,8661.14613,21.78,外协,PRD0005,普货,726.0,direct_historical_od_median
TSK000439,77.63298448,118.29168448,NOD000678,NOD000161,12598.9053,17095.7916,44.22,自有,PRD0167,普货,1474.0,historical_distance_bin_median
TSK000492,78.70771293,115.51241293,NOD000611,NOD000083,7850.0871,10572.25077,27.06,外协,PRD0179,普货,902.0,historical_distance_bin_median
TSK000595,79.78244138,98.83244138,NOD000777,NOD000030,6068.7466,9014.49585,27.0945,自有,PRD0173,危货,669.0,direct_historical_od_median
TSK000616,80.85716983,101.39126983,NOD000777,NOD000207,5595.5093,6447.17043,18.63,自有,PRD0173,危货,460.0,historical_distance_bin_median
TSK000641,81.93189828,118.73659828,NOD000777,NOD000094,9211.1561,11285.58807,36.7335,自有,PRD0173,危货,907.0,historical_distance_bin_median
TSK000665,83.00662672,103.50242672,NOD000779,NOD000140,326.354,864.90171,0.33,自有,PRD0159,普货,11.0,direct_historical_od_median
TSK000673,84.08135517,124.49105517,NOD000786,NOD000165,11475.2408,15085.29213,39.21,外协,PRD0185,普货,1307.0,direct_historical_od_median
TSK000707,85.15608362,105.15598362,NOD000678,NOD000168,6179.4413,8554.82832,21.27,自有,PRD0149,普货,709.0,direct_historical_od_median
TSK000711,86.23081207,103.29791207,NOD000632,NOD000017,2489.9857,3430.99017,7.95,外协,PRD0095,普货,265.0,direct_historical_od_median
TSK000717,87.30554052,92.47634052,NOD000678,NOD000182,1734.833,2942.15796,5.31,外协,PRD0167,普货,177.0,direct_historical_od_median
TSK000724,88.38026897,108.91436897,NOD000622,NOD000341,4901.5771,6646.19274,16.2,外协,PRD0188,普货,540.0,historical_distance_bin_median
TSK000774,89.45499741,128.42639741,NOD000786,NOD000194,9355.8377,12495.93885,32.28,外协,PRD0185,普货,1076.0,direct_historical_od_median
TSK000807,90.52972586,96.17612586,NOD000786,NOD000604,1764.8405,2462.68044,4.44,外协,PRD0185,普货,148.0,historical_distance_bin_median
TSK000839,91.60445431,112.10025431,NOD000779,NOD000140,326.354,864.90171,0.33,自有,PRD0159,普货,11.0,direct_historical_od_median
TSK000843,92.67918276,129.48388276,NOD000597,NOD000048,8797.8341,11381.42088,29.49,自有,PRD0212,普货,983.0,historical_distance_bin_median
TSK000848,93.75391121,114.24971121,NOD000779,NOD000140,326.354,864.90171,0.33,自有,PRD0159,普货,11.0,direct_historical_od_median
TSK000871,94.82863966,138.28973966,NOD000781,NOD000199,12656.9077,16023.10167,41.85,外协,PRD0262,普货,1395.0,direct_historical_od_median
TSK000889,95.9033681,116.1472681,NOD000596,NOD000015,2307.12,3297.25008,6.75,外协,PRD0146,普货,225.0,direct_historical_od_median
TSK000965,96.97809655,118.33689655,NOD000678,NOD000082,5515.2501,7656.75036,18.78,外协,PRD0149,普货,626.0,direct_historical_od_median
TSK000981,98.052825,107.404225,NOD000678,NOD000399,4423.6327,6022.6155,14.31,自有,PRD0149,普货,477.0,direct_historical_od_median
TSK000984,99.12755345,121.17245345,NOD000678,NOD000148,6667.1621,9308.69973,23.46,自有,PRD0167,普货,782.0,historical_distance_bin_median
TSK000986,100.2022819,167.6272819,NOD000594,NOD000582,22068.0219,26906.74119,69.39,自有,PRD0247,普货,2313.0,direct_historical_od_median
TSK001005,101.27701034,123.32191034,NOD000781,NOD000321,7264.9591,9152.95167,23.43,外协,PRD0262,普货,781.0,historical_distance_bin_median
TSK001077,102.35173879,118.70593879,NOD000678,NOD000585,3503.514,4613.34069,10.38,外协,PRD0169,普货,346.0,direct_historical_od_median
TSK001086,103.42646724,123.92226724,NOD000779,NOD000140,151.2991,750.76083,0.33,自有,PRD0160,普货,11.0,direct_historical_od_median
TSK001092,104.50119569,107.83949569,NOD000781,NOD000134,1398.9845,2780.9838,4.86,外协,PRD0262,普货,162.0,direct_historical_od_median
TSK001095,105.57592414,124.85172414,NOD000779,NOD000527,6133.1447,8421.8724,21.12,自有,PRD0159,普货,704.0,direct_historical_od_median
TSK001177,106.65065259,133.56705259,NOD000780,NOD000316,7607.3961,10214.55846,25.86,自有,PRD0161,普货,862.0,direct_historical_od_median
TSK001182,107.72538103,125.88368103,NOD000779,NOD000536,4606.089,6259.41135,15.12,自有,PRD0159,普货,504.0,direct_historical_od_median
TSK001228,108.80010948,120.88300948,NOD000678,NOD000421,2267.8592,3612.80412,8.43,外协,PRD0149,普货,281.0,direct_historical_od_median
TSK001252,109.87483793,154.73483793,NOD000777,NOD000206,15593.8204,18877.34259,64.152,自有,PRD0173,危货,1584.0,direct_historical_od_median
TSK001299,110.94956638,148.19316638,NOD000594,NOD000442,9914.2745,13138.50312,34.08,外协,PRD0250,普货,1136.0,direct_historical_od_median
TSK001328,112.02429483,177.55134483,NOD000786,NOD000119,17578.5236,21872.6451,56.91,外协,PRD0193,普货,1897.0,historical_distance_bin_median
TSK001384,113.09902328,119.60762328,NOD000795,NOD000394,3326.2468,5661.67905,14.985,自有,PRD0023,危货,370.0,direct_historical_od_median
