scenario_id,probability,empty_risk_per_km
S001,0.01,0.0033460372
S002,0.01,0.00125
S003,0.01,0.0037665041
S004,0.01,0.0069844469
S005,0.01,0.0053804063
S006,0.01,0.0041194761
S007,0.01,0.0039548145
S008,0.01,0.004230708
S009,0.01,0.0092449092
S010,0.01,0.006076125
S011,0.01,0.00125
S012,0.01,0.00125
S013,0.01,0.0052905619
S014,0.01,0.0018231154
S015,0.01,0.002553921
S016,0.01,0.00125
S017,0.01,0.0034551671
S018,0.01,0.0096009178
S019,0.01,0.0028297043
S020,0.01,0.0033433423
S021,0.01,0.0069524247
S022,0.01,0.007999282
S023,0.01,0.0039709374
S024,0.01,0.00125
S025,0.01,0.0043104964
S026,0.01,0.0076176366
S027,0.01,0.0025264019
S028,0.01,0.00125
S029,0.01,0.0064202899
S030,0.01,0.0054085936
S031,0.01,0.0058051066
S032,0.01,0.0046765818
S033,0.01,0.00125
S034,0.01,0.00125
S035,0.01,0.0039548145
S036,0.01,0.0021852114
S037,0.01,0.00125
S038,0.01,0.00125
S039,0.01,0.0023780544
S040,0.01,0.0021879685
S041,0.01,0.006352115
S042,0.01,0.00125
S043,0.01,0.0039795756
S044,0.01,0.0021879685
S045,0.01,0.00125
S046,0.01,0.00125
S047,0.01,0.00125
S048,0.01,0.0033078991
S049,0.01,0.0040598433
S050,0.01,0.00125
S051,0.01,0.0022758004
S052,0.01,0.0063989582
S053,0.01,0.0038695577
S054,0.01,0.00125
S055,0.01,0.0043622462
S056,0.01,0.0042374403
S057,0.01,0.00125
S058,0.01,0.00125
S059,0.01,0.00125
S060,0.01,0.00125
S061,0.01,0.0074416989
S062,0.01,0.00125
S063,0.01,0.0038582525
S064,0.01,0.002834191
S065,0.01,0.0097599281
S066,0.01,0.0085142503
S067,0.01,0.0041194761
S068,0.01,0.0053804063
S069,0.01,0.0044157314
S070,0.01,0.00125
S071,0.01,0.0124953783
S072,0.01,0.0069844469
S073,0.01,0.00125
S074,0.01,0.0046765818
S075,0.01,0.00125
S076,0.01,0.00125
S077,0.01,0.00125
S078,0.01,0.0046821293
S079,0.01,0.0031986641
S080,0.01,0.00125
S081,0.01,0.0044994259
S082,0.01,0.0047132632
S083,0.01,0.0018231154
S084,0.01,0.00125
S085,0.01,0.0035467202
S086,0.01,0.0096759339
S087,0.01,0.0044157314
S088,0.01,0.0091499209
S089,0.01,0.00125
S090,0.01,0.0096759339
S091,0.01,0.00125
S092,0.01,0.0035996524
S093,0.01,0.0035996524
S094,0.01,0.0069524247
S095,0.01,0.0025253585
S096,0.01,0.00125
S097,0.01,0.00125
S098,0.01,0.0028685828
S099,0.01,0.0037916771
S100,0.01,0.00125
