scenario_id,probability,empty_risk_per_km
S001,0.01,0.0057578043
S002,0.01,0.0052490494
S003,0.01,0.0046577054
S004,0.01,0.0079872906
S005,0.01,0.0027778044
S006,0.01,0.0042709193
S007,0.01,0.00125
S008,0.01,0.0024164242
S009,0.01,0.0026324505
S010,0.01,0.0068190915
S011,0.01,0.00125
S012,0.01,0.00125
S013,0.01,0.0027066684
S014,0.01,0.0022758004
S015,0.01,0.00125
S016,0.01,0.0029919433
S017,0.01,0.0032161683
S018,0.01,0.00125
S019,0.01,0.0038232984
S020,0.01,0.00125
S021,0.01,0.0091499209
S022,0.01,0.0049101387
S023,0.01,0.0021050345
S024,0.01,0.0039795756
S025,0.01,0.0033460372
S026,0.01,0.003539258
S027,0.01,0.0022986177
S028,0.01,0.0028685828
S029,0.01,0.0024075552
S030,0.01,0.0019145619
S031,0.01,0.0042317626
S032,0.01,0.0058979794
S033,0.01,0.00125
S034,0.01,0.00125
S035,0.01,0.0046577054
S036,0.01,0.0016335079
S037,0.01,0.0069039903
S038,0.01,0.0046147029
S039,0.01,0.0028500885
S040,0.01,0.0049219416
S041,0.01,0.00125
S042,0.01,0.0020478845
S043,0.01,0.0045693173
S044,0.01,0.00125
S045,0.01,0.0024075552
S046,0.01,0.0116707701
S047,0.01,0.002834191
S048,0.01,0.00125
S049,0.01,0.00125
S050,0.01,0.007092459
S051,0.01,0.0070488988
S052,0.01,0.0025566039
S053,0.01,0.00125
S054,0.01,0.0061030897
S055,0.01,0.0039243074
S056,0.01,0.00125
S057,0.01,0.0051074867
S058,0.01,0.00125
S059,0.01,0.0049121686
S060,0.01,0.00125
S061,0.01,0.0084934945
S062,0.01,0.0051502653
S063,0.01,0.0033433423
S064,0.01,0.0038232984
S065,0.01,0.00125
S066,0.01,0.0131545038
S067,0.01,0.0042155812
S068,0.01,0.0026290835
S069,0.01,0.0084357526
S070,0.01,0.00125
S071,0.01,0.0039709374
S072,0.01,0.00125
S073,0.01,0.00125
S074,0.01,0.0074548664
S075,0.01,0.0031673649
S076,0.01,0.0023780544
S077,0.01,0.0032292597
S078,0.01,0.0031673649
S079,0.01,0.00125
S080,0.01,0.0078847997
S081,0.01,0.0042155812
S082,0.01,0.00125
S083,0.01,0.0028285692
S084,0.01,0.00125
S085,0.01,0.0016872599
S086,0.01,0.0039243074
S087,0.01,0.0035467202
S088,0.01,0.0019273821
S089,0.01,0.0040163994
S090,0.01,0.0035569589
S091,0.01,0.00125
S092,0.01,0.0024108065
S093,0.01,0.00125
S094,0.01,0.0029761606
S095,0.01,0.0044994259
S096,0.01,0.00125
S097,0.01,0.007514411
S098,0.01,0.00125
S099,0.01,0.0060143286
S100,0.01,0.00125
