scenario_id,probability,empty_risk_per_km
S001,0.01,0.00125
S002,0.01,0.00125
S003,0.01,0.0046973728
S004,0.01,0.0036695469
S005,0.01,0.0019273821
S006,0.01,0.0037169458
S007,0.01,0.0037614506
S008,0.01,0.0029324669
S009,0.01,0.00125
S010,0.01,0.006076125
S011,0.01,0.0053804063
S012,0.01,0.00125
S013,0.01,0.0029539018
S014,0.01,0.00125
S015,0.01,0.0020130758
S016,0.01,0.0032914313
S017,0.01,0.00125
S018,0.01,0.0124953783
S019,0.01,0.0078847997
S020,0.01,0.0055881595
S021,0.01,0.0063989582
S022,0.01,0.0069039903
S023,0.01,0.00125
S024,0.01,0.0019273821
S025,0.01,0.0041106678
S026,0.01,0.0023692356
S027,0.01,0.002770375
S028,0.01,0.007514411
S029,0.01,0.0026066817
S030,0.01,0.0044994259
S031,0.01,0.0033322576
S032,0.01,0.0035280323
S033,0.01,0.0039243074
S034,0.01,0.00125
S035,0.01,0.0042481605
S036,0.01,0.0028337435
S037,0.01,0.0061372342
S038,0.01,0.00125
S039,0.01,0.0019062964
S040,0.01,0.0064211586
S041,0.01,0.0034096723
S042,0.01,0.00125
S043,0.01,0.00125
S044,0.01,0.0035126079
S045,0.01,0.0028936576
S046,0.01,0.00125
S047,0.01,0.0024348925
S048,0.01,0.0028907155
S049,0.01,0.0030838469
S050,0.01,0.0051299405
S051,0.01,0.00125
S052,0.01,0.00125
S053,0.01,0.0033460372
S054,0.01,0.0026051336
S055,0.01,0.0032827049
S056,0.01,0.00125
S057,0.01,0.0029554912
S058,0.01,0.0027778044
S059,0.01,0.0058979794
S060,0.01,0.0054116053
S061,0.01,0.0030838469
S062,0.01,0.002741511
S063,0.01,0.007212684
S064,0.01,0.0024108065
S065,0.01,0.00125
S066,0.01,0.0018231154
S067,0.01,0.0034351869
S068,0.01,0.00125
S069,0.01,0.0034515622
S070,0.01,0.00125
S071,0.01,0.00125
S072,0.01,0.00125
S073,0.01,0.007172111
S074,0.01,0.00125
S075,0.01,0.00125
S076,0.01,0.0077428963
S077,0.01,0.00125
S078,0.01,0.00125
S079,0.01,0.0038582525
S080,0.01,0.00125
S081,0.01,0.0031218613
S082,0.01,0.007999282
S083,0.01,0.0073810323
S084,0.01,0.0038582525
S085,0.01,0.00125
S086,0.01,0.0056541447
S087,0.01,0.0076370654
S088,0.01,0.0041391817
S089,0.01,0.00125
S090,0.01,0.0091499209
S091,0.01,0.0035467202
S092,0.01,0.00125
S093,0.01,0.00125
S094,0.01,0.0029373752
S095,0.01,0.0040163994
S096,0.01,0.00125
S097,0.01,0.0053465583
S098,0.01,0.00125
S099,0.01,0.0025060512
S100,0.01,0.00125
