vehicle_id,initial_node_id,available_hour,risk_factor,risk_percentile,vehicle_type,hazard_class,admission_indicator
D00_V0001,L0000,0.0,1.0,0.005291005291005291,public_mdvsp_revised_derived,all,1
D00_V0002,L0000,0.0,1.0,0.010582010582010581,public_mdvsp_revised_derived,all,1
D00_V0003,L0000,0.0,1.0,0.015873015873015872,public_mdvsp_revised_derived,all,1
D00_V0004,L0000,0.0,1.0,0.021164021164021163,public_mdvsp_revised_derived,all,1
D00_V0005,L0000,0.0,1.0,0.026455026455026454,public_mdvsp_revised_derived,all,1
D00_V0006,L0000,0.0,1.0,0.031746031746031744,public_mdvsp_revised_derived,all,1
D00_V0007,L0000,0.0,1.0,0.037037037037037035,public_mdvsp_revised_derived,all,1
D00_V0008,L0000,0.0,1.0,0.042328042328042326,public_mdvsp_revised_derived,all,1
D00_V0009,L0000,0.0,1.0,0.047619047619047616,public_mdvsp_revised_derived,all,1
D00_V0010,L0000,0.0,1.0,0.05291005291005291,public_mdvsp_revised_derived,all,1
D00_V0011,L0000,0.0,1.0,0.0582010582010582,public_mdvsp_revised_derived,all,1
D00_V0012,L0000,0.0,1.0,0.06349206349206349,public_mdvsp_revised_derived,all,1
D00_V0013,L0000,0.0,1.0,0.06878306878306878,public_mdvsp_revised_derived,all,1
D00_V0014,L0000,0.0,1.0,0.07407407407407407,public_mdvsp_revised_derived,all,1
D00_V0015,L0000,0.0,1.0,0.07936507936507936,public_mdvsp_revised_derived,all,1
D00_V0016,L0000,0.0,1.0,0.08465608465608465,public_mdvsp_revised_derived,all,1
D00_V0017,L0000,0.0,1.0,0.08994708994708994,public_mdvsp_revised_derived,all,1
D00_V0018,L0000,0.0,1.0,0.09523809523809523,public_mdvsp_revised_derived,all,1
D00_V0019,L0000,0.0,1.0,0.10052910052910052,public_mdvsp_revised_derived,all,1
D00_V0020,L0000,0.0,1.0,0.10582010582010581,public_mdvsp_revised_derived,all,1
D00_V0021,L0000,0.0,1.0,0.1111111111111111,public_mdvsp_revised_derived,all,1
D00_V0022,L0000,0.0,1.0,0.1164021164021164,public_mdvsp_revised_derived,all,1
D00_V0023,L0000,0.0,1.0,0.12169312169312169,public_mdvsp_revised_derived,all,1
D00_V0024,L0000,0.0,1.0,0.12698412698412698,public_mdvsp_revised_derived,all,1
D00_V0025,L0000,0.0,1.0,0.13227513227513227,public_mdvsp_revised_derived,all,1
D00_V0026,L0000,0.0,1.0,0.13756613756613756,public_mdvsp_revised_derived,all,1
D00_V0027,L0000,0.0,1.0,0.14285714285714285,public_mdvsp_revised_derived,all,1
D00_V0028,L0000,0.0,1.0,0.14814814814814814,public_mdvsp_revised_derived,all,1
D00_V0029,L0000,0.0,1.0,0.15343915343915343,public_mdvsp_revised_derived,all,1
D00_V0030,L0000,0.0,1.0,0.15873015873015872,public_mdvsp_revised_derived,all,1
D00_V0031,L0000,0.0,1.0,0.164021164021164,public_mdvsp_revised_derived,all,1
D00_V0032,L0000,0.0,1.0,0.1693121693121693,public_mdvsp_revised_derived,all,1
D00_V0033,L0000,0.0,1.0,0.1746031746031746,public_mdvsp_revised_derived,all,1
D00_V0034,L0000,0.0,1.0,0.17989417989417988,public_mdvsp_revised_derived,all,1
D00_V0035,L0000,0.0,1.0,0.18518518518518517,public_mdvsp_revised_derived,all,1
