task_id,start_hour,finish_hour,origin_node_id,destination_node_id,self_cost,outsource_cost,base_risk,historical_mode,product_id,hazard_class
T00001,14.716666666666667,15.85,L0012,L0013,68.0,91.19999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00002,15.75,16.183333333333334,L0033,L0068,26.0,53.199999999999996,0.0,official_public_fixed_time_revised_derived,public,all
T00003,10.333333333333334,10.9,L0009,L0060,34.0,65.55,0.0,official_public_fixed_time_revised_derived,public,all
T00004,10.283333333333333,11.633333333333333,L0066,L0048,81.0,95.94999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00005,9.116666666666667,10.1,L0078,L0053,59.0,89.3,0.0,official_public_fixed_time_revised_derived,public,all
T00006,10.183333333333334,10.633333333333333,L0019,L0067,27.0,52.25,0.0,official_public_fixed_time_revised_derived,public,all
T00007,13.783333333333333,14.616666666666667,L0073,L0044,50.0,69.35,0.0,official_public_fixed_time_revised_derived,public,all
T00008,17.1,18.2,L0007,L0074,66.0,91.19999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00009,11.35,12.066666666666666,L0005,L0008,43.0,63.65,0.0,official_public_fixed_time_revised_derived,public,all
T00010,7.116666666666666,7.916666666666667,L0024,L0039,48.0,72.2,0.0,official_public_fixed_time_revised_derived,public,all
T00011,14.433333333333334,15.616666666666667,L0063,L0015,71.0,86.45,0.0,official_public_fixed_time_revised_derived,public,all
T00012,9.816666666666666,10.7,L0047,L0028,53.0,78.85,0.0,official_public_fixed_time_revised_derived,public,all
T00013,12.95,14.016666666666667,L0006,L0078,64.0,92.14999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00014,11.2,11.966666666666667,L0060,L0011,46.0,57.949999999999996,0.0,official_public_fixed_time_revised_derived,public,all
T00015,13.866666666666667,15.05,L0041,L0048,71.0,90.25,0.0,official_public_fixed_time_revised_derived,public,all
T00016,9.433333333333334,10.916666666666666,L0025,L0077,89.0,91.19999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00017,11.866666666666667,12.233333333333333,L0061,L0016,22.0,34.199999999999996,0.0,official_public_fixed_time_revised_derived,public,all
T00018,17.416666666666668,18.083333333333332,L0049,L0073,40.0,76.95,0.0,official_public_fixed_time_revised_derived,public,all
T00019,17.1,17.866666666666667,L0010,L0006,46.0,56.05,0.0,official_public_fixed_time_revised_derived,public,all
T00020,9.616666666666667,10.483333333333333,L0049,L0037,52.0,88.35,0.0,official_public_fixed_time_revised_derived,public,all
T00021,13.766666666666667,15.133333333333333,L0073,L0036,82.0,99.75,0.0,official_public_fixed_time_revised_derived,public,all
T00022,9.55,10.55,L0045,L0020,60.0,64.6,0.0,official_public_fixed_time_revised_derived,public,all
T00023,9.85,10.783333333333333,L0068,L0070,56.0,88.35,0.0,official_public_fixed_time_revised_derived,public,all
T00024,11.416666666666666,12.383333333333333,L0006,L0065,58.0,86.45,0.0,official_public_fixed_time_revised_derived,public,all
T00025,7.85,8.866666666666667,L0078,L0032,61.0,91.19999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00026,7.133333333333334,8.233333333333333,L0018,L0021,66.0,68.39999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00027,17.233333333333334,18.483333333333334,L0021,L0061,75.0,84.55,0.0,official_public_fixed_time_revised_derived,public,all
T00028,16.55,17.766666666666666,L0050,L0019,73.0,83.6,0.0,official_public_fixed_time_revised_derived,public,all
T00029,7.116666666666666,7.666666666666667,L0027,L0052,33.0,61.75,0.0,official_public_fixed_time_revised_derived,public,all
T00030,10.383333333333333,11.25,L0022,L0054,52.0,83.6,0.0,official_public_fixed_time_revised_derived,public,all
T00031,7.3,7.933333333333334,L0024,L0029,38.0,62.699999999999996,0.0,official_public_fixed_time_revised_derived,public,all
T00032,11.183333333333334,12.116666666666667,L0026,L0033,56.0,60.8,0.0,official_public_fixed_time_revised_derived,public,all
T00033,9.666666666666666,10.933333333333334,L0058,L0015,76.0,87.39999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00034,17.85,18.833333333333332,L0061,L0015,59.0,69.35,0.0,official_public_fixed_time_revised_derived,public,all
T00035,16.583333333333332,17.4,L0044,L0060,49.0,76.0,0.0,official_public_fixed_time_revised_derived,public,all
T00036,13.983333333333333,15.0,L0027,L0049,61.0,88.35,0.0,official_public_fixed_time_revised_derived,public,all
T00037,16.233333333333334,17.733333333333334,L0036,L0051,90.0,101.64999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00038,13.55,14.716666666666667,L0045,L0049,70.0,74.1,0.0,official_public_fixed_time_revised_derived,public,all
T00039,7.516666666666667,8.883333333333333,L0010,L0054,82.0,90.25,0.0,official_public_fixed_time_revised_derived,public,all
T00040,15.45,16.433333333333334,L0006,L0009,59.0,87.39999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00041,8.3,9.466666666666667,L0071,L0011,70.0,73.14999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00042,11.85,12.133333333333333,L0061,L0025,17.0,29.45,0.0,official_public_fixed_time_revised_derived,public,all
T00043,15.9,16.35,L0066,L0047,27.0,44.65,0.0,official_public_fixed_time_revised_derived,public,all
T00044,16.516666666666666,17.216666666666665,L0015,L0006,42.0,65.55,0.0,official_public_fixed_time_revised_derived,public,all
T00045,7.633333333333334,8.433333333333334,L0019,L0033,48.0,72.2,0.0,official_public_fixed_time_revised_derived,public,all
T00046,17.266666666666666,18.266666666666666,L0030,L0071,60.0,80.75,0.0,official_public_fixed_time_revised_derived,public,all
T00047,13.233333333333333,13.866666666666667,L0074,L0036,38.0,61.75,0.0,official_public_fixed_time_revised_derived,public,all
T00048,10.15,11.183333333333334,L0049,L0051,62.0,97.85,0.0,official_public_fixed_time_revised_derived,public,all
T00049,17.833333333333332,18.083333333333332,L0056,L0067,15.0,42.75,0.0,official_public_fixed_time_revised_derived,public,all
T00050,8.416666666666666,9.233333333333333,L0066,L0046,49.0,65.55,0.0,official_public_fixed_time_revised_derived,public,all
T00051,16.55,18.083333333333332,L0020,L0026,92.0,112.1,0.0,official_public_fixed_time_revised_derived,public,all
T00052,9.816666666666666,10.816666666666666,L0052,L0041,60.0,76.95,0.0,official_public_fixed_time_revised_derived,public,all
T00053,16.733333333333334,17.6,L0039,L0065,52.0,75.05,0.0,official_public_fixed_time_revised_derived,public,all
T00054,10.55,11.616666666666667,L0009,L0061,64.0,94.05,0.0,official_public_fixed_time_revised_derived,public,all
T00055,11.183333333333334,11.833333333333334,L0044,L0055,39.0,66.5,0.0,official_public_fixed_time_revised_derived,public,all
T00056,10.5,11.933333333333334,L0071,L0013,86.0,88.35,0.0,official_public_fixed_time_revised_derived,public,all
T00057,10.133333333333333,11.183333333333334,L0037,L0021,63.0,86.45,0.0,official_public_fixed_time_revised_derived,public,all
T00058,14.683333333333334,15.616666666666667,L0015,L0061,56.0,78.85,0.0,official_public_fixed_time_revised_derived,public,all
T00059,15.233333333333333,16.416666666666668,L0014,L0010,71.0,75.05,0.0,official_public_fixed_time_revised_derived,public,all
T00060,10.2,10.85,L0010,L0063,39.0,49.4,0.0,official_public_fixed_time_revised_derived,public,all
T00061,15.483333333333333,16.266666666666666,L0060,L0067,47.0,58.9,0.0,official_public_fixed_time_revised_derived,public,all
T00062,16.683333333333334,17.166666666666668,L0061,L0036,29.0,40.85,0.0,official_public_fixed_time_revised_derived,public,all
T00063,16.933333333333334,18.333333333333332,L0061,L0056,84.0,93.1,0.0,official_public_fixed_time_revised_derived,public,all
T00064,7.133333333333334,7.7,L0055,L0044,34.0,65.55,0.0,official_public_fixed_time_revised_derived,public,all
T00065,17.266666666666666,17.716666666666665,L0078,L0012,27.0,58.9,0.0,official_public_fixed_time_revised_derived,public,all
T00066,15.75,16.116666666666667,L0064,L0059,22.0,37.05,0.0,official_public_fixed_time_revised_derived,public,all
T00067,7.533333333333333,8.35,L0028,L0023,49.0,75.05,0.0,official_public_fixed_time_revised_derived,public,all
T00068,13.333333333333334,14.416666666666666,L0017,L0074,65.0,100.69999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00069,16.516666666666666,17.55,L0037,L0076,62.0,85.5,0.0,official_public_fixed_time_revised_derived,public,all
T00070,10.7,11.566666666666666,L0061,L0007,52.0,62.699999999999996,0.0,official_public_fixed_time_revised_derived,public,all
T00071,11.566666666666666,12.166666666666666,L0011,L0005,36.0,65.55,0.0,official_public_fixed_time_revised_derived,public,all
T00072,13.333333333333334,14.1,L0047,L0034,46.0,72.2,0.0,official_public_fixed_time_revised_derived,public,all
T00073,8.333333333333334,9.666666666666666,L0077,L0074,80.0,85.5,0.0,official_public_fixed_time_revised_derived,public,all
T00074,7.333333333333333,8.683333333333334,L0045,L0047,81.0,84.55,0.0,official_public_fixed_time_revised_derived,public,all
T00075,13.316666666666666,13.983333333333333,L0042,L0070,40.0,70.3,0.0,official_public_fixed_time_revised_derived,public,all
T00076,8.116666666666667,9.016666666666667,L0037,L0068,54.0,77.89999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00077,8.783333333333333,9.35,L0074,L0058,34.0,57.949999999999996,0.0,official_public_fixed_time_revised_derived,public,all
T00078,17.216666666666665,17.766666666666666,L0074,L0040,33.0,57.0,0.0,official_public_fixed_time_revised_derived,public,all
T00079,17.116666666666667,17.866666666666667,L0064,L0033,45.0,58.9,0.0,official_public_fixed_time_revised_derived,public,all
T00080,8.266666666666667,9.25,L0046,L0064,59.0,92.14999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00081,11.216666666666667,12.383333333333333,L0056,L0032,70.0,95.0,0.0,official_public_fixed_time_revised_derived,public,all
T00082,15.15,16.283333333333335,L0037,L0012,68.0,91.19999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00083,9.6,10.55,L0044,L0062,57.0,83.6,0.0,official_public_fixed_time_revised_derived,public,all
T00084,14.033333333333333,15.266666666666667,L0067,L0048,74.0,93.1,0.0,official_public_fixed_time_revised_derived,public,all
T00085,12.6,13.716666666666667,L0022,L0073,67.0,97.85,0.0,official_public_fixed_time_revised_derived,public,all
T00086,9.95,11.316666666666666,L0073,L0071,82.0,99.75,0.0,official_public_fixed_time_revised_derived,public,all
T00087,16.4,17.783333333333335,L0036,L0059,83.0,95.0,0.0,official_public_fixed_time_revised_derived,public,all
T00088,14.9,15.866666666666667,L0076,L0059,58.0,81.7,0.0,official_public_fixed_time_revised_derived,public,all
T00089,7.2,7.633333333333334,L0046,L0022,26.0,60.8,0.0,official_public_fixed_time_revised_derived,public,all
T00090,16.183333333333334,17.216666666666665,L0050,L0043,62.0,73.14999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00091,8.333333333333334,9.666666666666666,L0048,L0070,80.0,81.7,0.0,official_public_fixed_time_revised_derived,public,all
T00092,12.666666666666666,14.133333333333333,L0012,L0064,88.0,110.19999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00093,13.033333333333333,14.433333333333334,L0027,L0058,84.0,110.19999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00094,14.033333333333333,14.7,L0046,L0069,40.0,74.1,0.0,official_public_fixed_time_revised_derived,public,all
T00095,11.266666666666667,12.333333333333334,L0006,L0004,64.0,92.14999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00096,7.633333333333334,8.633333333333333,L0012,L0004,60.0,83.6,0.0,official_public_fixed_time_revised_derived,public,all
T00097,7.466666666666667,8.516666666666667,L0070,L0022,63.0,89.3,0.0,official_public_fixed_time_revised_derived,public,all
T00098,11.583333333333334,12.733333333333333,L0041,L0066,69.0,88.35,0.0,official_public_fixed_time_revised_derived,public,all
T00099,17.6,18.883333333333333,L0041,L0030,77.0,95.94999999999999,0.0,official_public_fixed_time_revised_derived,public,all
T00100,12.616666666666667,13.383333333333333,L0062,L0047,46.0,50.349999999999994,0.0,official_public_fixed_time_revised_derived,public,all
T00101,17.65,18.633333333333333,L0008,L0058,59.0,94.05,0.0,official_public_fixed_time_revised_derived,public,all
T00102,11.033333333333333,11.7,L0067,L0026,40.0,60.8,0.0,official_public_fixed_time_revised_derived,public,all
T00103,7.783333333333333,8.616666666666667,L0011,L0066,50.0,78.85,0.0,official_public_fixed_time_revised_derived,public,all
T00104,17.366666666666667,17.833333333333332,L0040,L0066,28.0,49.4,0.0,official_public_fixed_time_revised_derived,public,all
T00105,17.833333333333332,18.716666666666665,L0049,L0039,53.0,89.3,0.0,official_public_fixed_time_revised_derived,public,all
T00106,10.65,11.766666666666667,L0067,L0075,67.0,86.45,0.0,official_public_fixed_time_revised_derived,public,all
T00107,9.783333333333333,10.616666666666667,L0052,L0019,50.0,67.45,0.0,official_public_fixed_time_revised_derived,public,all
T00108,17.333333333333332,18.35,L0045,L0046,61.0,65.55,0.0,official_public_fixed_time_revised_derived,public,all
T00109,9.283333333333333,10.133333333333333,L0041,L0069,51.0,71.25,0.0,official_public_fixed_time_revised_derived,public,all
T00110,7.833333333333333,8.9,L0052,L0005,64.0,80.75,0.0,official_public_fixed_time_revised_derived,public,all
