task_id,scenario_id,self_base_loss,outsourced_loss
T00001,S001,0.0,0.0
T00002,S001,0.0,0.0
T00003,S001,0.0,0.0
T00004,S001,0.0,0.0
T00005,S001,0.0,0.0
T00006,S001,0.0,0.0
T00007,S001,0.0,0.0
T00008,S001,0.0,0.0
T00009,S001,0.0,0.0
T00010,S001,0.0,0.0
T00011,S001,0.0,0.0
T00012,S001,0.0,0.0
T00013,S001,0.0,0.0
T00014,S001,0.0,0.0
T00015,S001,0.0,0.0
T00016,S001,0.0,0.0
T00017,S001,0.0,0.0
T00018,S001,0.0,0.0
T00019,S001,0.0,0.0
T00020,S001,0.0,0.0
T00021,S001,0.0,0.0
T00022,S001,0.0,0.0
T00023,S001,0.0,0.0
T00024,S001,0.0,0.0
T00025,S001,0.0,0.0
T00026,S001,0.0,0.0
T00027,S001,0.0,0.0
T00028,S001,0.0,0.0
T00029,S001,0.0,0.0
T00030,S001,0.0,0.0
T00031,S001,0.0,0.0
T00032,S001,0.0,0.0
T00033,S001,0.0,0.0
T00034,S001,0.0,0.0
T00035,S001,0.0,0.0
T00036,S001,0.0,0.0
T00037,S001,0.0,0.0
T00038,S001,0.0,0.0
T00039,S001,0.0,0.0
T00040,S001,0.0,0.0
T00041,S001,0.0,0.0
T00042,S001,0.0,0.0
T00043,S001,0.0,0.0
T00044,S001,0.0,0.0
T00045,S001,0.0,0.0
T00046,S001,0.0,0.0
T00047,S001,0.0,0.0
T00048,S001,0.0,0.0
T00049,S001,0.0,0.0
T00050,S001,0.0,0.0
T00051,S001,0.0,0.0
T00052,S001,0.0,0.0
T00053,S001,0.0,0.0
T00054,S001,0.0,0.0
T00055,S001,0.0,0.0
T00056,S001,0.0,0.0
T00057,S001,0.0,0.0
T00058,S001,0.0,0.0
T00059,S001,0.0,0.0
T00060,S001,0.0,0.0
T00061,S001,0.0,0.0
T00062,S001,0.0,0.0
T00063,S001,0.0,0.0
T00064,S001,0.0,0.0
T00065,S001,0.0,0.0
T00066,S001,0.0,0.0
T00067,S001,0.0,0.0
T00068,S001,0.0,0.0
T00069,S001,0.0,0.0
T00070,S001,0.0,0.0
T00071,S001,0.0,0.0
T00072,S001,0.0,0.0
T00073,S001,0.0,0.0
T00074,S001,0.0,0.0
T00075,S001,0.0,0.0
T00076,S001,0.0,0.0
T00077,S001,0.0,0.0
T00078,S001,0.0,0.0
T00079,S001,0.0,0.0
T00080,S001,0.0,0.0
T00081,S001,0.0,0.0
T00082,S001,0.0,0.0
T00083,S001,0.0,0.0
T00084,S001,0.0,0.0
T00085,S001,0.0,0.0
T00086,S001,0.0,0.0
T00087,S001,0.0,0.0
T00088,S001,0.0,0.0
T00089,S001,0.0,0.0
T00090,S001,0.0,0.0
T00091,S001,0.0,0.0
T00092,S001,0.0,0.0
T00093,S001,0.0,0.0
T00094,S001,0.0,0.0
T00095,S001,0.0,0.0
T00096,S001,0.0,0.0
T00097,S001,0.0,0.0
T00098,S001,0.0,0.0
T00099,S001,0.0,0.0
T00100,S001,0.0,0.0
T00101,S001,0.0,0.0
T00102,S001,0.0,0.0
T00103,S001,0.0,0.0
T00104,S001,0.0,0.0
T00105,S001,0.0,0.0
T00106,S001,0.0,0.0
T00107,S001,0.0,0.0
T00108,S001,0.0,0.0
T00109,S001,0.0,0.0
T00110,S001,0.0,0.0
T00111,S001,0.0,0.0
T00112,S001,0.0,0.0
T00113,S001,0.0,0.0
T00114,S001,0.0,0.0
T00115,S001,0.0,0.0
T00116,S001,0.0,0.0
T00117,S001,0.0,0.0
T00118,S001,0.0,0.0
T00119,S001,0.0,0.0
T00120,S001,0.0,0.0
T00121,S001,0.0,0.0
T00122,S001,0.0,0.0
T00123,S001,0.0,0.0
T00124,S001,0.0,0.0
T00125,S001,0.0,0.0
T00126,S001,0.0,0.0
T00127,S001,0.0,0.0
T00128,S001,0.0,0.0
T00129,S001,0.0,0.0
T00130,S001,0.0,0.0
T00131,S001,0.0,0.0
T00132,S001,0.0,0.0
T00133,S001,0.0,0.0
T00134,S001,0.0,0.0
T00135,S001,0.0,0.0
T00136,S001,0.0,0.0
T00137,S001,0.0,0.0
T00138,S001,0.0,0.0
T00139,S001,0.0,0.0
T00140,S001,0.0,0.0
T00141,S001,0.0,0.0
T00142,S001,0.0,0.0
T00143,S001,0.0,0.0
T00144,S001,0.0,0.0
T00145,S001,0.0,0.0
T00146,S001,0.0,0.0
T00147,S001,0.0,0.0
T00148,S001,0.0,0.0
T00149,S001,0.0,0.0
T00150,S001,0.0,0.0
T00151,S001,0.0,0.0
T00152,S001,0.0,0.0
T00153,S001,0.0,0.0
T00154,S001,0.0,0.0
T00155,S001,0.0,0.0
T00156,S001,0.0,0.0
T00157,S001,0.0,0.0
T00158,S001,0.0,0.0
T00159,S001,0.0,0.0
T00160,S001,0.0,0.0
T00161,S001,0.0,0.0
T00162,S001,0.0,0.0
T00163,S001,0.0,0.0
T00164,S001,0.0,0.0
T00165,S001,0.0,0.0
T00166,S001,0.0,0.0
T00167,S001,0.0,0.0
T00168,S001,0.0,0.0
T00169,S001,0.0,0.0
T00170,S001,0.0,0.0
T00171,S001,0.0,0.0
T00172,S001,0.0,0.0
T00173,S001,0.0,0.0
T00174,S001,0.0,0.0
T00175,S001,0.0,0.0
T00176,S001,0.0,0.0
T00177,S001,0.0,0.0
T00178,S001,0.0,0.0
T00179,S001,0.0,0.0
T00180,S001,0.0,0.0
T00181,S001,0.0,0.0
T00182,S001,0.0,0.0
T00183,S001,0.0,0.0
T00184,S001,0.0,0.0
T00185,S001,0.0,0.0
T00186,S001,0.0,0.0
T00187,S001,0.0,0.0
T00188,S001,0.0,0.0
T00189,S001,0.0,0.0
T00190,S001,0.0,0.0
T00191,S001,0.0,0.0
T00192,S001,0.0,0.0
T00193,S001,0.0,0.0
T00194,S001,0.0,0.0
T00195,S001,0.0,0.0
T00196,S001,0.0,0.0
T00197,S001,0.0,0.0
T00198,S001,0.0,0.0
T00199,S001,0.0,0.0
T00200,S001,0.0,0.0
T00201,S001,0.0,0.0
T00202,S001,0.0,0.0
T00203,S001,0.0,0.0
T00204,S001,0.0,0.0
T00205,S001,0.0,0.0
T00206,S001,0.0,0.0
T00207,S001,0.0,0.0
T00208,S001,0.0,0.0
T00209,S001,0.0,0.0
T00210,S001,0.0,0.0
T00211,S001,0.0,0.0
T00212,S001,0.0,0.0
T00213,S001,0.0,0.0
T00214,S001,0.0,0.0
T00215,S001,0.0,0.0
T00216,S001,0.0,0.0
T00217,S001,0.0,0.0
T00218,S001,0.0,0.0
T00219,S001,0.0,0.0
T00220,S001,0.0,0.0
T00221,S001,0.0,0.0
T00222,S001,0.0,0.0
T00223,S001,0.0,0.0
T00224,S001,0.0,0.0
T00225,S001,0.0,0.0
T00226,S001,0.0,0.0
T00227,S001,0.0,0.0
T00228,S001,0.0,0.0
T00229,S001,0.0,0.0
T00230,S001,0.0,0.0
T00231,S001,0.0,0.0
T00232,S001,0.0,0.0
T00233,S001,0.0,0.0
T00234,S001,0.0,0.0
T00235,S001,0.0,0.0
T00236,S001,0.0,0.0
T00237,S001,0.0,0.0
T00238,S001,0.0,0.0
T00239,S001,0.0,0.0
T00240,S001,0.0,0.0
T00241,S001,0.0,0.0
T00242,S001,0.0,0.0
T00243,S001,0.0,0.0
T00244,S001,0.0,0.0
T00245,S001,0.0,0.0
T00246,S001,0.0,0.0
T00247,S001,0.0,0.0
T00248,S001,0.0,0.0
T00249,S001,0.0,0.0
T00250,S001,0.0,0.0
T00251,S001,0.0,0.0
T00252,S001,0.0,0.0
T00253,S001,0.0,0.0
T00254,S001,0.0,0.0
T00255,S001,0.0,0.0
T00256,S001,0.0,0.0
T00257,S001,0.0,0.0
T00258,S001,0.0,0.0
T00259,S001,0.0,0.0
T00260,S001,0.0,0.0
T00261,S001,0.0,0.0
T00262,S001,0.0,0.0
T00263,S001,0.0,0.0
