task_id,start_hour,finish_hour,origin_node_id,destination_node_id,self_cost,outsource_cost,base_risk,historical_mode,product_id,hazard_class,loaded_distance_km,duration_source
TSK000031,124.287,161.0917,NOD000594,NOD000614,8496.5565,14171.53001,29.82,外协,PRD0242,普货,994.0,historical_distance_bin_median
TSK000050,126.48755814,167.10785814,NOD000598,NOD000100,7064.2282,12788.65137,26.58,外协,PRD0228,普货,886.0,direct_historical_od_median
TSK000132,128.68811628,145.75521628,NOD000632,NOD000017,2490.5341,4193.18053,7.95,外协,PRD0095,普货,265.0,direct_historical_od_median
TSK000168,130.88867442,151.42277442,NOD000790,NOD000212,4729.3239,7834.51394,15.54,外协,PRD0202,普货,518.0,historical_distance_bin_median
TSK000192,133.08923256,146.75798256,NOD000678,NOD000014,2042.0198,3932.69712,6.33,外协,PRD0167,普货,211.0,historical_distance_bin_median
TSK000277,135.2897907,148.9585407,NOD000786,NOD000384,3653.3546,6031.06108,11.4,外协,PRD0209,普货,380.0,historical_distance_bin_median
TSK000311,137.49034884,169.82894884,NOD000593,NOD000104,10622.3769,15730.63382,43.2945,自有,PRD0141,危货,1069.0,direct_historical_od_median
TSK000443,139.69090698,166.60730698,NOD000780,NOD000316,7528.4628,12524.53103,25.86,自有,PRD0161,普货,862.0,direct_historical_od_median
TSK000509,141.89146512,169.40546512,NOD000779,NOD000219,8904.241,14831.72636,30.6,自有,PRD0156,普货,1020.0,direct_historical_od_median
TSK000612,144.09202326,212.51132326,NOD000593,NOD000428,20576.7191,30029.44362,83.997,自有,PRD0144,危货,2074.0,direct_historical_od_median
TSK000622,146.2925814,167.8592814,NOD000678,NOD000412,5523.1904,9371.44197,18.81,自有,PRD0149,普货,627.0,direct_historical_od_median
TSK000667,148.49313953,153.66393953,NOD000678,NOD000182,1734.833,3595.97084,5.31,外协,PRD0167,普货,177.0,direct_historical_od_median
TSK000669,150.69369767,172.73859767,NOD000678,NOD000776,6424.5427,11151.10414,22.86,外协,PRD0167,普货,762.0,historical_distance_bin_median
TSK000690,152.89425581,200.13705581,NOD000598,NOD000059,7713.5533,13291.88355,27.78,外协,PRD0228,普货,926.0,direct_historical_od_median
TSK000944,155.09481395,225.41981395,NOD000596,NOD000033,22208.5369,32800.32437,69.09,自有,PRD0147,普货,2303.0,direct_historical_od_median
TSK001032,157.29537209,184.80937209,NOD000779,NOD000219,8983.1742,14791.65567,30.6,自有,PRD0156,普货,1020.0,direct_historical_od_median
TSK001192,159.49593023,179.99173023,NOD000779,NOD000140,151.2991,917.59657,0.33,自有,PRD0160,普货,11.0,direct_historical_od_median
TSK001243,161.69648837,182.23408837,NOD000678,NOD000284,4958.1996,8150.11274,16.2,自有,PRD0167,普货,540.0,direct_historical_od_median
TSK001254,163.89704651,200.70174651,NOD000649,NOD000561,8629.9195,14072.75221,29.7,外协,PRD0189,普货,990.0,historical_distance_bin_median
TSK001372,166.09760465,202.90230465,NOD000678,NOD000259,7605.9762,12475.20395,26.1,自有,PRD0166,普货,870.0,historical_distance_bin_median
TSK001524,168.29816279,187.76736279,NOD000678,NOD000420,3286.9449,5362.82934,9.9,外协,PRD0166,普货,330.0,direct_historical_od_median
TSK001589,170.49872093,190.79702093,NOD000779,NOD000378,806.1914,2124.54572,2.01,自有,PRD0156,普货,67.0,direct_historical_od_median
TSK001728,172.69927907,183.93537907,NOD000779,NOD000520,865.7717,1801.00899,1.83,自有,PRD0156,普货,61.0,direct_historical_od_median
TSK001766,174.89983721,234.08083721,NOD000780,NOD000058,17712.4448,29033.62,60.57,自有,PRD0162,普货,2019.0,direct_historical_od_median
TSK001896,177.10039535,196.95719535,NOD000779,NOD000526,6262.3409,10505.5852,21.6,自有,PRD0159,普货,720.0,direct_historical_od_median
TSK001930,179.30095349,199.79675349,NOD000779,NOD000140,151.2991,917.59657,0.33,自有,PRD0160,普货,11.0,direct_historical_od_median
TSK001980,181.50151163,222.81961163,NOD000607,NOD000003,9969.7221,15457.64803,32.94,外协,PRD0262,普货,1098.0,direct_historical_od_median
TSK002062,183.70206977,220.50676977,NOD000777,NOD000439,9939.9122,14777.202,39.8115,自有,PRD0173,危货,983.0,historical_distance_bin_median
TSK002076,185.90262791,191.07342791,NOD000678,NOD000182,1813.7662,3555.90015,5.31,自有,PRD0167,普货,177.0,direct_historical_od_median
TSK002120,188.10318605,208.59898605,NOD000779,NOD000140,151.2991,917.59657,0.33,自有,PRD0160,普货,11.0,direct_historical_od_median
TSK002121,190.30374419,208.38404419,NOD000678,NOD000339,5549.5036,9145.2812,18.57,自有,PRD0166,普货,619.0,direct_historical_od_median
TSK002165,192.50430233,219.42070233,NOD000780,NOD000316,7607.3961,12484.46034,25.86,自有,PRD0161,普货,862.0,direct_historical_od_median
TSK002173,194.70486047,253.88586047,NOD000780,NOD000058,17712.4448,29033.62,60.57,自有,PRD0162,普货,2019.0,direct_historical_od_median
TSK002189,196.9054186,237.5641186,NOD000777,NOD000254,10208.8165,15196.35986,41.067,自有,PRD0173,危货,1014.0,historical_distance_bin_median
